,contents
409,"문재인 대통령이 '포스트 코로나' 시대를 개척할 '한국판 뉴딜' 정책으로 해외진출 기업의 리쇼어링(국내 복귀)와 해외 첨단산업 투자유치를 꼽으면서 이를 뒷받침할 획기적인 규제개혁과 세제혜택이 제시될지 주목된다. 기업 유턴과 해외자본 유치는 이미 정부가 공들이고 있는 정책 분야지만 여전히 높은 유턴 규제와 상대적으로 부족한 투자 유인책으로 가시적인 성과를 내기엔 한계가 있다는 지적이 나온다.지난 10일 취임 3주년 기념연설에 담긴 문 대통령의 메시지는 '코로나19' 방역 모범국으로 한국이 주목받는 이 시점에 성과 창출을 위한 정책 발굴을 하라는 뜻으로, 관련 정책을 총괄하고 있는 산업통상자원부의 부담도 그만큼 커질 수밖에 없게 됐다.12일 산업부에 따르면 문 대통령은 전날 취임 3주년 특별연설에서 포스트 코로나 시대의 첫 번째 목표로 해외진출 기업의 국내 유턴과 글로벌 첨단기업의 국내 유치를 꼽았다. 세계가 이제 값싼 인건비보다 혁신 역량과 안심 투자처를 선호하기 시작했으니 코로나19 사태를 계기로 방역 모범국인 한국이 안전한 생산거점임을 세계에 내보인 것이 우리에겐 큰 기회라는 이유에서다. 일례로 코로나19 사태로 제너럴모터스(GM), 폭스바겐 등 글로벌 완성차 업체들의 공장 중단율이 80%를 훌쩍 넘어섰지만 현대·기아차 등 국내 완성차 업체들의 중단율은 30% 수준에 그친다. 문 대통령이 ""대한민국은 세계에서 가장 안전하고 투명한 생산기지가 됐다""고 밝힌 배경이다. 문 대통령은 지난 2월 열린 국무회의에서도 ""우리 기업들이 국내로 다시 돌아올 기회를 넓히고 외국인 투자 유치에도 적극 나서야 한다""고 주문한 바 있다. 지난달 열린 4차 비상경제회의에서도 문 대통령은 ""높아진 '메이드인 코라아'의 위상을 살려 핵심 기업의 국내 유턴, 투자유치를 활성화하는 계기를 만들겠다""고 재차 강조했다. 이러한 연속된 메시지는 그만큼 침체된 경제 회복과 일자리 창출 등을 위해 유턴과 해외자본 유치 정책에 사활을 걸어야 한다는 뜻이다. 비틀어보면 주무부처인 산업부의 각종 유인책에도 가시적인 성과를 내지 못하는 것과도 무관치 않다. ◇유턴 혜택 강화했지만…떠난기업 관심끌기엔 역부족지난 2013년 '해외진출 기업의 국내 복귀 지원에 관한 법률(유턴지원법)'이 제정되고 조세 감면, 고용보조금 지원 등 다양한 인센티브를 제시했지만 법 시행 이후 지금까지 국내로 복귀한 기업은 68곳에 불과하다. 미국의 경우 국내 유턴 기업에 법인세 최고 세율을 35%에서 21%로 낮추는 등 강력한 인센티브를 제시하면서 2016년 267곳을 비롯해 2017년 624곳, 2018년 886곳의 기업이 본국으로 돌아왔다.일본 정부도 법인세 인하는 물론 22억달러(2조7000억원) 규모의 기금 조성 등을 통해 해외에 진출한 자국기업을 불러들이고 있다. 최근 도요타, 혼다, 닛산 등 완성차업체와 캐논 같은 카메라제조업체가 본국으로 공장을 옮긴 것으로 알려졌다.이에 산업부도 최근 유턴법을 개정해 종전 고용 및 산업위기지역이나 신설투자 유턴기업에만 적용하던 법인세 최대 7년 감면(5년 100%+2년 50%) 혜택을 증설 투자 유턴 기업에도 적용하기로 했다. 제조기업 외에 지식서비스산업·정보통신업도 조세감면 등 관련 혜택을 받을 수 있도록 하고 국·공유지 사용특례도 신설했다. 비수도권에 입주하는 유턴기업에 국·공유재산 장기임대(50년), 임대료 감면, 수의계약 등을 허용하는 내용도 포함됐다. 하지만 해외에 나간 기업들의 관심을 끌기엔 여전히 미흡하다는 지적이 나온다. 최근 해외로 사업장을 옮긴 일부 금형업체, 조선기자재, 철강업체 등이 국내복귀를 타진하고 있지만 쉽사리 결정을 내리지 못하고 있는 이유다. 또 글로벌 투자가들도 코로나19 방역 모범국인 한국을 주목하면서 국내 바이오헬스 관련 기업에 대한 투자 관심도를 부쩍 높였지만 뚜렷한 성과는 나오지 않고 있다. 물론 현재로선 코로나19 사태로 투자 관련 움직임이 위축된 상황이라 성과 도출을 낼 수 있는 시점은 아니지만 대통령의 메시지에 '물들어올 때 노 저어라'라는 뜻이 담긴 만큼 이 기회에 좀 더 강력한 드라이브를 걸 수 있는 유인책이 필요해 보인다.중소기업중앙회 관계자는 ""해외로 이전한 우리 기업의 적극적인 유턴을 유도하고 외국 첨단기업을 유치하기 위해서는 일본 등 주요국의 '국내복귀' 지원 정책을 면밀히 분석할 필요가 있다""며 ""과감한 인센티브를 부여해야 한다""고 주문했다. 이에 대해 산업부 고위 관계자는 ""대통령의 메시지는 필요하다면 (국내복귀 및 해외 투자 유인책을)더 강화하라는 의미이기 때문에 기업 및 관계부처들과 접촉, 논의를 더욱 활발히 해서 필요한 인센티브 정책을 추가하도록 하겠다""라고 말했다. 산업부는 대통령 연설에 따른 후속 조치로 산업계와 접촉 빈도를 늘리는 등 코로나19로 침체된 산업경제 회복을 위한 보다 강화된 재정·세제 지원 방안을 강구 중이다. 당장 11일 오후에는 성윤모 장관 주재의 '2차 포스트 코로나 산업전략 대화'를 열어 소재·부품·장비 자립화 성과 및 글로벌 밸류체인(GVC) 재편 대응 논의를 이어갔으며, 오는 15일에는 철강업계와 함께하는 3차 산업전략 대화가 열린다. 성 장관은 이후 섬유, 바이오업계 등과도 연이은 산업전략 대화를 진행할 예정이며, 특히 14일 예정된 기자간담회에서 주무부처로서 보다 강화된 국내복귀 및 해외 첨단산업 투자유치를 위한 정책 밑그림을 제시할지도 주목된다"
410,"부산시가 해양레저용 고속보트 산업의 글로벌 중심지로 도약하기 위해 시동을 건다.부산시는 중소조선연구원(원장 강병윤)과 함께 ‘해양레저용 고속보트 생산기술 고도화 지원사업’을 추진한다고 7일 밝혔다. 부산은 이번 사업으로 급성장이 예상되는 국내 레저 보트 시장을 선점하고 글로벌 시장 진출을 위한 기반을 마련한다는 계획이다.이 사업에는 올해부터 2022년까지 16억5000만원(시비 12억원, 민자 4억5000만원)을 투입한다. 사업 핵심은 고속 레저 보트 생산기술력 강화와 모델 개발이다. 시 관계자는 “정부의 보트 수요촉진 정책에 대응하기 위해 추진하는 이 사업은 부산지역 주력산업인 조선해양기자재, 기계부품, 섬유산업 등과 협업해 동반성장 효과가 기대된다”면서 “일자리 창출과 고용 안정에도 이바지할 것”이라고 했다.앞서 중소조선연구원은 지난 4월 이 사업에 참여할 업체를 공모해 환호조선와 모루상사 등 업체 2곳을 선정했다. 환호조선(대표 홍한진)은 제트보트 안정성 확보를 위해 자가복원 기능을 장착한 12인승 45노트급 레저용 알루미늄 제트보트를 개발한다. 모루상사(대표 홍한진)는 튜브 패턴 제작 기술과 3D(3차원) 포밍 기술을 응용한 ‘S-튜브(TUBE)를 적용한 수출형 리브(RIB·고속단정) 보트’를 개발할 예정이다.최근 한·미 자유무역협정(FTA), 한·유럽연합(EU) FTA 등 글로벌 FTA 확대에 따른 해양레저 장비시장의 해외 수출길이 개선됨에 따라 레저 보트 개발이 완료되면 곧바로 수출 시장 개척에 나선다.시와 중소조선연구원은 2021년부터 2022년까지 2개 이상 기업을 추가로 선정해 경쟁력 있는 우수 제품 개발을 집중적으로 지원할 계획이다. 아울러 타업종에서 레저보트 사업 진출을 희망하는 기업을 선정해 업종 다각화 지원도 함께 추진한다.신창호 시 미래산업국장은 “지역 레저 보트의 산업화에 필요한 완제품 제조업체, 부품 제조업체, 디자인업체, 엔지니어링업체, 연구지원 기관, 품질 검사기관 등이 부산에 집약화할 것으로 기대한다”며 “부산이 글로벌 레저 보트 산업 중심지로 발전할 수 있도록 지속해서 노력하겠다”고 말했다.부산=윤일선 기자"
411,오거돈 부산시장은 26일 오후 국토교통부 중앙도시계획위원회 심의에서 센텀2지구 도시첨단산업단지 개발제한구역을 해제하기로 심의 의결했다고 밝혔다. 이에 따라 센텀2지구는 4차 산업혁명 메카도시로 도약하기 위한 계기가 마련됐다.2020.03.26. (그래픽 = 부산시 제공)
412,"市 “4차 산업혁명 메카도시 시동”국토부 중앙도시계획위 심의 통과부산테크노밸리 조성 등 본격 추진부산시청 전경.부산시는 센텀2지구 도시첨단산업단지 개발제한구역 해제가 26일 국토교통부 중앙도시계획위원회(이하 중도위) 심의를 통과했다고 밝혔다. 이에 따라 부산시가 추진해온 4차 산업혁명 메카도시로의 도약 계기가 마련됐다.2016년부터 추진돼 온 센텀2지구 개발제한구역 해제는 2018년 12월 중도위의 4차 심의 결과 보류에 이어 2019년 9월 “국방부는 ㈜풍산이 대체부지를 확보한 다음 센텀2지구 사업이 추진되도록 부산시와 협의하는 등의 전력공백 방지 방안을 마련하라”는 감사원의 국방부 감사결과가 공개되면서 사업추진에 차질을 빚어왔다.당초 풍산은 개발제한구역 해제 후 부산사업장 이전지를 결정하겠다는 입장이었으나, 부산시의 설득과 풍산의 협조로 최근 국방부에 대체부지 3곳을 제출해 23일 국방부와 협의가 완료됐으며, 또한 부산시와 부산도시공사, 풍산 간 사업추진에 따른 상호협력 업무협약(MOU)도 체결됐다. 업무협약(MOU)에는 △풍산의 탄약생산에 차질이 발생하지 않도록 이전 완료 후 부산사업장 부지 공사착공 △풍산 이전사업 후에도 군수산업 유지 의지 표명 △풍산의 지역사회 발전과 공공기여에 대한 확약 등의 내용이 담겨 있다. 부산시는 향후 풍산 이전사업 추진과정에서 풍산의 공공기여에 대한 구체적인 실행방안을 논의할 계획이다.국방부와의 협의 완료에 따라 26일 개최된 중도위 심의에서는 센텀2지구 개발제한구역 해제가 조건부로 가결됐다. 보상비 산정근거 제시, 복합용지 활용계획 제출, 풍산 이전 과정 주기적 보고 등 향후 사업추진과정에서 조치가 가능한 사항들이다.부산시는 센텀2지구 개발의 첫 단추인 개발제한구역이 해제됨에 따라 그 동안 지연됐던 산업단지계획수립 절차를 조속히 추진할 예정이다. 이에 따라 지지부진하던 부산 테크노밸리 조성사업과 한국전자통신연구원 연구센터, 4차 산업혁명 융합기술센터, 첨단 재난안전산업 기술연구센터 유치 등 각종 구상사업도 탄력을 받을 전망이다.특히 센텀2지구는 고부가가치 미래산업을 선도하는 대기업, 글로벌 강소기업을 비롯해 지역 핵심역량 기업들이 적극 투자의향을 밝히고 있어 부산시의 미래 첨단산업 도약의 계기가 될 것으로 보인다. 현재 현대글로벌서비스, 코렌스 EM, 더존비즈온, 웹케시, 오스템 등을 비롯해 130여개 업체가 투자의향을 밝히고 있는 가운데 이들 기업의 상당수가 조선해양 엔지니어링, 전기차핵심부품 제조, IT플랫폼 사업, 핀테크, 의료산업 분야에서 세계적 기술력을 보유한 것으로 알려졌다. 해운대 센텀 일원의 정주환경을 기반으로 우수인력 영입이 가능 수도권을 능가하는 연구개발(R&D) 중심의 미래산업단지로 성장할 것이라는 게 업계의 관측이다. 한편 시는 센텀2지구 내 부산 테크노밸리에 전 세계 창업기업과 인재가 모이는 부산형 실리콘 밸리로 조성할 계획이다. 시는 연내 마스터플랜 수립용역을 시행하고 구체적인 실행계획을 수립한 뒤 센텀2지구 산업단지계획에 반영할 계획이다. 이후 글로벌 수준의 공공ㆍ민간 창업 인프라를 구축하고 아이디어와 기술로 무장한 스타트업을 유치해 4차 산업혁명을 선도하는 남부권 창업 허브로 만든다는 전략이다. 또한 센텀2지구에 입주한 기업, 대학, 연구기관 등과 부산 테크노밸리의 스타트업들이 자유롭게 소통 교류하는 미래지향적인 산ㆍ학ㆍ연 협력 문화를 형성해 시너지 효과를 도모할 계획이다.센텀2지구가 조성되면 부산은 기존의 조선기자재, 기계부품 등 전통산업 제조 중심 산업에서 탈피, 4차산업 혁명에 대응한 기술 연구개발(R&D) 중심의 첨단산업으로 변화하는 발판이 마련된다. 지역경제 활성화는 물론 양질의 청년 일자리도 대거 창출될 전망이어서 지역에서 키운 인재가 수도권 등으로 나가지 않고도 지역에서 기업을 성장시키고 지역 경제발전에 이바지하는 선순환 구조 정착도 예상된다.오거돈 부산시장은 “코로나19 사태 속에서도 부산의 미래는 멈춤 없이 전진하고 있다”며 “센텀2지구 개발제한구역 해제는 4차 산업혁명 메카도시를 꿈꾸는 부산의 도약을 위한 발판이 될 것”이라고 말했다.목상균 기자"
413,"부산 경제 전반에 걸쳐 내수불황이 길어지면서 새해 기대심리마저 얼어붙고 있다.    부산상공회의소는 올해 1분기 부산지역 제조업체 180곳과 소매유통업체 148곳을 대상으로 경기 전망을 조사해 15일 결과를 발표했다.    조사 결과에 따르면 1분기 지역 제조경기전망지수(BSI)는 '83'으로 지난해 4분기 '86'보다 더 떨어졌다.    소매유통업경기전망지수도 올해 1분기 '82'를 기록, 지난해 4분기 '86'보다 하락했다.    경기전망지수(BSI)는 100을 기준으로 그 이상이면 경기 회복을, 그 미만이면 경기 악화를 의미한다.     일반적으로 새해가 되면 경기회복 기대 심리로 경기 전망지수가 다소 높게 나온다.    하지만, 올해는 장기화하는 내수 불황과 고용환경 악화, 보호무역 심화 등 대내외 불확실성이 커지면서 산업 현장과 소비시장에 불안을 확산하고 있다. 부산 제조업, 유통업 경기전망지수[부산상의 제공]    제조업의 경우 경기 호전을 예상한 기업은 25개사(13.9%)에 그쳤지만, 경기가 악화할 것으로 보는 기업은 이보다 훨씬 많은 56개사(31.1%)로 나타났다.    제조업 업종별로는 조선기자재(105)와 계절적 수요가 증가하는 섬유(120)를 제외하고는 음식료품(70), 화학고무(89), 1차금속(80), 조립금속(63) 등 대다수 업종에서 경기를 어둡게 보고 있다.    특히 자동차부품 업종은 완성차 업체인 르노삼성차의 노사분규로 인해 경기전망지수가 '47'로 가장 낮게 나타났다.    소매유통업 역시 내수 부진과 소비 트렌드 변화로 설 특수를 살리지 못하는 것으로 조사됐다.    업태별로는 백화점(78), 대형마트(86), 슈퍼마켓(83), 편의점(79) 등 모든 업태에서 경기전망지수가 기준치(100)를 밑돌았다.    소매유통업계의 1분기 애로사항은 '소비심리 위축'이 56.1%로 가장 높았고, 다음으로 '비용 상승' 20.3%, '경쟁 심화' 16.2% 등의 순이다.     심재운 부산상의 조사연구본부장은 ""제조업과 소매유통업 경기는 지역의 생산과 소비를 가늠하는 척도""라며 ""이들 업종의 체감경기를 회복하기 위해서는 다양한 경기 부양책과 함께 과감한 규제개혁 등이 필요하다""고 말했다.부산 유통업 경영애로 요인[부산상의 제공]   "
414," 전북도청 중회의실에서 열린 국립전북과학관 유치·운영 업무협약식에 송하진 도지사, 강임준 군산시장을 비롯한 유관기관 관계자들이 협약식을 갖고 기념촬영을 하고 있다. 2020.05.22"
415,"(사진=경남도청 제공)경상남도가 코로나19로 피해를 본 수출기업에 대한 정부 지원을 확대해 달라고 건의했다.문승욱 경제부지사는 24일 경남 밀양에 있는 한국카본을 방문한 성윤모 산업통상자원부 장관에게 현재 어려움을 겪고 있는 조선, 자동차, 기계 등 경남 수출 기업들의 코로나19 피해 사항을 전달했다.문 부지사는 수출기업 긴급 안정자금 유동성·물류비·항공운임 상승분 지원 확대와 비대면 마케팅 지원 등을 건의했다.이와 함께 코로나19와 저유가로 발주량이 감소하고 금융·수주 등에서 어려움을 겪고 있는 중소형 조선소에 대한 경쟁력 강화 방안 마련과 경영 정상화를 위한 정부 차원의 지원도 요청했다.문 부지사는 ""코로나19로 힘든 과정을 이겨내는 경남 주력 산업들을 지원하기 위해 단기적인 유동성 지원과 함께 중장기적인 대책이 현장에 직접 닿을 수 있도록 경남도 차원에서 지원과 역할을 다하겠다""고 말했다.성 장관은 코로나19로 어려움을 겪고 있는 업체에 대한 단기적인 유동성 지원뿐만 아니라 코로나19 이후 수요 확대에 대비한 조선기자재 업계의 경쟁력을 강화할 수 있도록 핵심 기술개발 등 경쟁력 향상을 적극적으로 지원해 나가겠다고 밝혔다.한국카본은 조선, 자동차, 항공, 방산에 이르기까지 탄소섬유 복합소재를 전 세계 국가에 공급하는 기업이다.미래 연구개발 투자를 기반으로 한 사업 다각화, 글로벌 공급망을 마련해 코로나19 영향을 거의 받고 있지 않은 모범 사례 기업이다."
416," [부산테크노파크 김영부 정책기획단장]최근 정부가 시행한 ‘산단 대개조 프로젝트’ 공모에 전국 11개 지자체가 신청한 결과 경북, 광주, 대구, 인천, 전남 5곳이 선정된 반면 부산은 아쉽게 탈락했다. 산업단지 대개조 사업이란 중앙에서 봤을 때 전국에 흩어져있는 산업단지를 지자체별 지역산업 혁신거점으로 집중 지원하고자 지난 2019년 대통령직속 일자리위원회의 「산업단지 대개조 계획」 발표 이후 시행된 첫 사업이다. 선정된 지역에 대해 산업부, 국토부 등 11개 부처와 일자리위원회가 산단의 스마트화, 환경개선, 창업 및 고용, 문화여건 개선 등 다부처 융합지원사업을 추진한다.이의 실현을 위해 공모에 신청한 지자체는 주력산업 일자리 창출을 위해 지역 내 거점 산단을 허브로 하고 연계 산단 또는 도심 지역을 묶어 산단 혁신계획을 수립했다. 중앙정부는 계획을 보완·평가해 최종 선정된 지역에 3년간 중앙 부처 예산을 집중 투자해 육성·지원한다.부산의 경우 산단이 가지는 지역경제 비중은 얼마나 되고 지역산업에 미치는 파급효과는 얼마나 될까.부산에 소재한 산업단지는 녹산 국가산단을 포함해 총 35개의 산단이 있다. 2018년 12월 말 기준 입주업체는 8386개사, 고용은 9만6000명, 생산액은 42조1094억 , 수출액은 1001만2000달러이다.제조업 기준으로 이 수치의 지역 내 비중은 사업체 수는 전체의 27.4%, 생산은 97.4%, 수출은 69.5%, 고용은 71%를 차지하고 있어 산단의 지역 내 산업비중 규모가 매우 높다. 산업단지는 부산 전체면적 769.89Km² 중 4.5%인 35.08Km² 규모이나 경제적 파급효과는 매우 크다. 하지만 산단의 가동률은 계속 낮아지고 노후화가 진행 중이며 시 외곽에 대부분 위치해 청년 일자리 유입에 많은 어려움을 겪고 있다.부산 산단의 주력산업은 조선기자재, 자동차부품, 뿌리산업(금형열처리, 표면처리 등)이다. 뿌리기업은 지역 내 조선기자재 및 자동차 부품업체로 납품하고, 조선기자재 및 자동차부품업체는 최종재를 생산하는 동남권 소재 대기업에 납품하는 구조다.부산 산업단지가 동남권 부품공급기지 역할을 수행한다고 볼 때 산업단지의 발전이 곧 조선·자동차 등 전통 제조업의 발전인 것이다. 부산 입장에서는 제조업 혁신을 통한 지역 주력산업 고도화와 일자리 창출을 위해 이번 사업 선정이 그만큼 중요했다.3년간 1조900억원 규모의 사업비로 친환경 산단 생태계 조성, 일자리 창출 및 미스매치 해소, 산단-물류연계 등의 중점분야 추진을 통한 ‘강소기업 중심 수출형 스마트 산업단지 조성으로 동북아 해양수도를 완성’이라는 비전실현을 위한 첫 걸음을 아쉽게도 올해 공모 탈락으로 내년으로 미룰 수밖에 없는 상태다. 지난해 11월부터 본 사업 유치를 위해 주말도 없이 발로 뛴 부산시 관계자와 시 산단혁신 계획 수립에 적극 대응한 부산테크노파크 정책기획단 혁신정책팀 관계자의 노고를 생각하면 아쉬움은 크나 낙담만 할 수는 없다. 일자리위원회는 산업단지 대개조 계획의 취지에 맞게 기존 중앙 부처별·사업별 지원방식을 성과목표 중심의 패키지지원과 성과관리 방식으로 전환해 나갈 수 있도록 부처 간 지속적인 협력을 이끌어 가기 위해 선정지역을 향후 2년간은 확대해 나갈 예정이다.부산은 올해 비록 선정되지는 않았지만 중앙에 적극 어필한 만큼 다시 철저한 준비가 필요하다. ‘미래를 예측하는 가장 좋은 방법은 자신의 손으로 만드는 것이다’라는 피터 드러커의 말처럼 21년도 ‘산단 대개조 프로젝트’ 공모 선정을 위해 부산형 산단 대개조 플랜을 계속 수립하고 실행해 나가기를 기대해본다.부산테크노파크 김영부 정책기획단장./사진제공=부산테크노파크김영부 부산테크노파크 정책기획단장 "
417," 연구개발특구진흥재단 부산연구개발특구본부는 한국해양대학교를 부산특구 R&D융합지구(미음일반산단) 내 위치한 공공연구기관 집적지인 R&D허브단지를 활성화하기 위한 아이커넥트(I-CONNECT) 사업 수행기관으로 지정하고 9일 사업에 본격 착수했다고 밝혔다.아이커넥트 사업은 부산특구 내 혁신기관들의 보유자원을 활용해 기업 성장과 전문인력양성을 촉진하기 위한 것으로 올해 처음 시범 운영한다.한국해양대학교 아이커넥트 사업 비전 및 목표./사진제공=부산연구개발특구본부해양대는 이번 지정으로 부산특구 내 조성된 산학융합지구를 기반으로 현장밀착 기술지원, 현장맞춤형 인력양성, 상생협력 산학연 네트워킹을 중점 추진한다. 우선 산단 입주기업의 기술애로를 해결하기 위해 사업참여 교수진과 해양대 보유 역량을 활용한 기술적 지원 및 재직자 전문성 강화 교육 프로그램 등을 운영할 계획이다.또 해양대 서부산융합캠퍼스 이전 학부(과)의 정규 교과목과 연계해 기업제안 중심 문제 해결 프로젝트와 인턴쉽 코스 등의 프로그램을 운영하기로 했다. 특히 한국기계연구원, 한국생산기술연구원, 한국조선해양기자재연구원 등 인접 공공연구기관들과의 협력, 각 기관의 보유역량을 적극적으로 활용해 기업성장을 도울 예정이다.부산특구본부는 이날 한국해양대와 착수회를 열고 사업목표와 추진전략 등 사업 추진에 대한 현안 공유와 논의를 진행했다. 김용욱 부산특구본부장은 “산학융합지구처럼 특구 내 산업단지에 인프라를 보유한 한국해양대가 지정됨에 따라 시너지가 발생될 것으로 기대된다”며 “이번 새로운 산학협력 사업을 통해 기업수요자 중심의 기술사업화 생태계 강화와 일자리 창출에 기여하겠다”고 말했다./부산=조원진기자"
418,"해수부 1·2단계 통합개발 청사진 발표7개 특화지구로 나눠 개발 추진바다~원도심 시야 확보에 중점도로 등 기반시설 2022년 완공상업·업무시설 30% 이내 제한오페라하우스 등 들어설 예정부산항 북항 재개발 조감도. 해양수산부 제공1876년 우리나라 첫번째 무역항으로 개항한 부산항 북항의 재생 청사진이 나왔다. 애물단지로 전락한 낡은 항구를 역사가 흐르고 신성장동력 산업이 어우러지는 미래형 융합 도시로 탈바꿈시킨다는 계획이다. 바다와 원도심의 시야를 확보해 개방감을 더 높이고 걸어서 쉽게 접근할 수 있는 교통망 구축이 관건이 될 것으로 보인다.해양수산부는 12일 오후 2시 문성혁 해양수산부장관, 남기찬 부산항만공사 사장, 박성훈 부산시 경제부시장 등이 참석한 가운데 부산 동구 초량동의 부산항 국제여객터미널에서 ‘부산항 북항 통합개발 추진상황 보고회’를 열어 부산항 북항 통합개발 종합계획(마스터플랜)을 발표했다.해양수산부는 지난해 5월 통합개발 마스터플랜 국제 아이디어 공모를 거쳐 7월 용역을 맡겼다. 15개 분야 부산의 각계 대표와 해양수산부·정당 관계자 등 34명으로 꾸려진 부산항 북항 통합개발 추진협의회가 토론을 벌였고 마스터플랜에 일부 반영됐다.통합개발 마스터플랜을 보면 부산항 북항 통합개발의 목표는 사람과 바다가 어우러지는 글로벌 신해양산업 중심지 육성이다. 통합개발은 7개 특화지구로 나뉘어 추진된다. 1단계 구간인 친수·문화지구(153만㎡)는 애초보다 2년 늦은 2022년까지 도로 등 기반시설을 완공한다. 개방감을 높이기 위해 상업·업무시설의 비율을 전체 터의 30% 이내로 제한한다. 부산항 북항의 역사가 깃든 1부두를 보존하고 오페라하우스가 들어선다.국제교류·도심복합지구는 2030년까지 완공을 목표로 하는 2단계 구간이다. 자성대부두, 부산역, 부산진역, 좌천·범일동 일대 219만㎡ 규모다. 자성대부두 중심부는 상업시설과 해양 관련 국제비즈니스시설이 들어선다. 곡물 보관창고인 사일로가 보존되고 대규모 회의가 가능한 전시컨벤션센터가 들어선다.부산항 북항 마스터플랜의 7개 특화단지 개발 계획도. 해양수산부 제공부산역조차장과 부산진역 컨테이너 야적장에 조성되는 청년문화허브지구엔 상업·업무시설과 청년과 신혼부부 등이 입주하는 청년주택, 청년문화공간 등이 2030년까지 들어선다. 한진중공업이 위치한 영도구 봉래동은 근대문화·수변상업지구로 조성된다. 항구의 역사를 간직한 물양장과 창고를 보존해서 산업유산을 보존하는 공간으로 활용하고 독과 안벽은 주민 친수공간으로 만든다.해양 관련시설이 있는 영도구 청학동은 미래 해양 신산업의 혁신성장 거점인 해양산업혁신지구로 조성한다. 영도구의 기반산업인 조선 기자재와 정보통신기술이 융합된 해양정보통신 비즈니스 밸리와 해양벤처타운 등이 들어선다.우암부두는 요트·보트산업 관련 시설이 들어서는 해양레저산업 혁신지구로 변모한다. 컨테이너 전용부두인 남구 용호동의 신선대부두와 남구 감만동의 감만부두는 하역 능력을 2030년까지 465만5000티이유(TEU)로 늘린다.이번 마스트플랜에서 주목할 것은 원도심과 항구 사이에 들어서는 건물의 높이다. 해양수산부는 바다 쪽과 원도심에서 마주 볼 때 시야가 막히지 않도록 하겠다고 밝혔다. 항구 접근성을 더 높이기 위해 원도심과 항구를 단절시키는 부산역 철로를 지하화하고 충장로에 보행자 전용도로를 만들자는 제안도 나온다. 정성기 해양수산부 부산항 북항 통합개발 추진단장은 “이번 마스터플랜은 시민사회 진영과 협치를 해서 만들었다는 것에 큰 의미가 있다. 앞으로도 자치단체 등과 적극적으로 소통하며 부족한 것을 보완해나가겠다”고 했다.부산/김광수 기자"
419," 신종 코로나바이러스 감염증(코로나19)로 인해 부산 제조업의 체감경기가 급속히 악화하고 있는 가운데 제조기업 10곳 중 9곳은 현 상황을 지난 1998년 국제통화기금(IMF) 외환위기 수준에 버금가거나 이보다 더 심각하게 받아들이는 것으로 나타났다. 제조업의 체감경기를 가늠하는 경기전망지수도 금융위기 이후 11년 만에 최저치를 기록했다.부산상공회의소가 지역 제조기업 310개사를 대상으로 조사해 18일 발표한 ‘코로나19 영향 및 애로’에 따르면 조사기업의 59.0%가 코로나19로 인한 피해를 호소했고 이들 기업 중 절반은 1·4분기 매출 감소로 직접적인 애로를 겪을 것으로 전망했다. 실제 매출 감소를 우려한 기업 중 67.3%는 1·4분기 매출이 지난해 같은 기간 대비 10~30% 감소할 것으로 예상했다. 15.4%는 30% 이상 큰 폭으로 매출이 줄어들 것으로 전망했다. 10% 미만의 소폭 감소를 예상한 기업은 17.3%에 그쳤다.제조업들의 가장 큰 애로도 매출 감소(30.7%)가 가장 많았다. 마스크 등 방역물품 부족으로 인한 애로도 17.2%로 집계됐다. 이어 중국산 부자재 조달 어려움(15.8%), 수출 감소(11.8%), 입국금지에 따른 비즈니스 차질(7.3%), 자금 경색(7.3%), 물류통관 문제(6.8%), 중국내 공장 운영 중단(3.1%) 등의 순으로 나타났다.코로나19 사태를 과거 위기 상황과 비교한 결과 메르스나 사스, 금융위기보다 훨씬 심각하고 외환위기와 비교해서도 버금가거나 그 이상으로도 볼 정도로 기업의 불안감이 극심한 것으로 조사됐다. 60.5%는 현 상황을 외환위기 수준과 ‘유사하다’고 응답했으며 29.8%는 오히려 ‘피해가 더 심각하다’고 답했다. 이는 중국을 비롯한 글로벌 경기 위축과 공급체인 붕괴 우려, 국내 내수 급감, 사회적 불신 확대 등의 복합적인 요인이 기업경영에 심각한 영향을 초래하고 있기 때문이라고 부산상의는 분석했다. 코로나19 사태 때문에 부산 제조업의 체감경기를 가늠하는 경기전망지수도 금융위기 이후 최저치를 기록했다. 2·4분기 부산제조업 경기전망지수는 ‘61’을 기록해 1·4분기 ‘83’에 비해 22포인트 급락했다. 1·4분기 실적지수 역시 ‘46’으로 지난해 4·4분기 대비 32포인트 떨어졌다. 음식료품(47), 섬유(33), 의복(25), 화학·고무(74), 1차금속(62), 자동차부품(45), 조선기자재(87) 등으로 나타나 모든 업종에 경고등이 켜진 것으로 분석됐다.코로나19의 피해를 최소화하고 경제활력을 회복하기 위해 가장 필요한 조치로는 금융과 세제 분야의 직접 지원(43%)을 꼽았고 각종 기업 조사 유예(18.1%), 해외 비즈니스에 필요한 외교적 노력(16.7%), 내수·관광 회복을 위한 인센티브(14.0%), 규제개혁(6.3%) 등의 순으로 나타났다. 부산상의 관계자는 “이번 조사가 제조 기업만을 대상으로 한 것임에도 불구하고 코로나19의 영향이 예상외로 심각하게 나타났다”면서 “과감한 금융·세제지원과 함께 지원 대상의 범위도 큰 폭으로 확대하는 등 정부가 추경 이후에도 특단의 대책을 마련해 줄 것”을 촉구했다./부산=조원진기자"
