,0
971," 천안 동남권 최대 규모의 新주거벨트가 형성된다. 천안 청수동과 청당동, 용곡동 일원에 대규모 택지(도시)개발이 예정돼 신흥 주거타운으로 탈바꿈될 예정이다. 주요 관공서가 집중된 청수행정타운 일원을 중심으로 새로운 주거벨트가 형성돼 수요자들의 관심이 뜨거울 전망이다.26일 주택업계에 따르면 천안 동남구 청수동·청당동·용곡동 일대는 천안시가 지역 균형발전을 위해 조성중인 청수행정타운을 비롯해 청당지구, 용곡도시개발지구 등 대규모 택지 및 도시개발이 예정돼 있다.  개발 완료 시 동남권 최대 규모인 1만 6천여세대 규모의 주거타운이 탄생할 것으로 기대된다.하반기에는 오는 7월 분양을 앞둔 금호건설 ‘청수행정타운 금호어울림(총584가구)’을 시작으로 약 1천 5백여 가구가 공급될 예정이다.■ 프리미엄 붙은 청수행정타운 일대청수동과 청당동, 용곡동 일원은 미래가치가 상당히 높이 평가되고 있다. 실제 높은 프리미엄 금액이 형성됐다.청약 성적도 우수하다. 지난 3월 청당동에서 분양에 나섰던 ‘천안청당 서희스타힐스’는 특별공급을 제외한 176가구 모집에 1,556명이 찾아와 최고 26대 1, 평균 8.84대 1의 경쟁률을 기록했으며, 전주택형 1순위에 청약이 마감됐다.인근 공인중개사는 “법원, 경찰서 등 주요 관공서가 밀집된 동시에 호수공원, 체육공원 등 주거 환경도 쾌적해 30~40대 젊은 수요층에게 인기가 좋다”며 “대규모 택지개발이 가까이 예정돼 있고, 비규제지역에 포함돼 실수요자뿐만 아니라 최근 들어 투자 문의도 증가하고 있다”고 설명했다.■ 천안 신주거벨트 중심서 ‘청수행정타운 금호어울림’ 7월 분양이런 가운데 신흥 주거벨트가 형성되는 청수동과 청당동, 용곡동 일원 최중심 입지에서 대형 건설사 금호건설이 ‘금호어울림’ 브랜드 아파트 공급에 나선다.금호건설은 오는 7월 중 충남 천안시 일원에서 ‘청수행정타운 금호어울림’을 분양한다. 지하 2층, 지상 최고 25층, 7개 동, 전용면적 59㎡~84㎡, 총 584세대 규모의 아파트로, 일반 분양 물량은 조합원 물량 제외 267세대다.이 단지는 수도산 산림공원이 에워싸 쾌적한 자연환경을 누릴 수 있다. 도보 거리에 청당호수공원이 있고, 청당체육공원, 천안삼거리공원, 천안생활체육공원도 가까워 편리한 이용이 가능하다.교육 여건도 훌륭하다. 청수초와 청수초병설유치원이 도보 거리에 있고, 반경 수키로 내에는 구성초, 가온초, 가온중, 청수고 등 학교시설이 자리해 있다. 청수도서관 이용도 편리하다.청수행정타운과 원도심의 편의를 동시에 누릴 수 있는 더블 생활권 아파트로도 주목을 받고 있다. 인근에 풍부한 생활 인프라가 들어서 있다. 청수하나로마트와 천안중앙시장, 홈플러스 천안신방점, 신세계백화점 충청점 등 편의시설이 다양하며, 문화시설인 롯데시네마도 가까이 들어설 예정이다. 주요 공공 기관인 대전지방법원, 대전지방검찰청, 천안세무서, 우체국, 국민연금, 동남경찰서도 근거리에 들어서 있다.지하철 1호선 천안역을 비롯해 KTX/SRT천안아산역이 근거리에 있어 주요 도시로 이동하기도 좋다. 경부고속도로와 남부대로, 천안대로, 서부대로 진출입도 편리해 천안 도심으로의 이동이 편리하며, 광역교통망도 잘 갖춰져 있다. 단지 인근에 수도권 1호선 청수역도 추진되고 있다.청수행정타운 금호어울림 견본주택은 충남 천안시 인근에 마련된다.김세희기자"
972," 2조 원에 육박하는 공사비로 서울 강북권 '재개발 최대어'로 꼽히면서 건설사간 과열 경쟁 논란을 일으켰던 한남3구역 재개발이 조합 설립 8년 만에 시공권의 주인공을 가려낸다.20일 한남3구역 재개발 조합과 건설업계에 따르면 서울 용산구 한남3구역 재개발 조합은 21일 오후 2시 서울 강남구 삼성동 코엑스에서 2차 합동설명회와 시공사 선정 총회를 열고 시공사를 선정한다. 당초 서울 용산구 효창운동장에서 시공사 선정 총회를 개최하려 했으나 코로나19 확산 우려로 인한 공공시설 휴장으로 대관이 취소되면서 코엑스로 장소가 변경됐다.시공권 경쟁이 붙은 건설사는 현대건설, 대림산업, GS건설이다. 이들은 지난해부터 과열 경쟁 논란으로 사업이 제동에 걸릴 만큼 한남3구역 재개발 수주에 대한 의지를 직접적으로 드러냈던 건설사다. 최종 시공사 선정 역시 이들 대형 건설사 간의 3파전으로 압축되고 있다.각각 자금력, 특화설계, 속도를 무기로 삼고 한남3구역 재개발 조합원들에게 어필하고 있다. 대안설계 공사비로 1조7377억 원을 제시한 현대건설은 조합이 제시한 예상가격(1조8880억 원)보다 낮게 설정하면서 조합원의 금전적 부담을 줄이는 데 집중했다. 주택도시보증공사(HUG)의 보증 없이 사업비와 이주비 대여가 가능하고, 아파트뿐만 아니라 상가도 100% 대물변제하는 조건 등도 현대건설의 수주전 공략 포인트다.대림산업은 특화설계를 강조하며 질적인 측면에서 수주전을 바라보고 있다. 가구와 가구를 연결하는 기둥보 구조와 특별등급 내진 설계 뿐만 아니라 가구 간 시야 간섭을 줄여 개인 공간을 넓히는 트위스트 틸트 설계 등을 강점으로 조합원들에게 어필해 왔다. 대림산업이 3사 중 가장 높은 공사비인 1조8880억 원을 제시한 것도 특화설계에서 비롯된다. 전체 가구수 중 65%가 '한강뷰'를 누리게 하겠다는 과감함도 돋보인다.GS건설의 경쟁력은 빠른 시공으로 귀결된다. 3사 중 유일하게 대안설계를 마련하지 않았으나 기본에 충실한 빠른 사업진행으로 8년 간 시공사를 찾지 못했던 조합원들의 가려운 곳을 긁어주겠다는 의지로 풀이된다. 착공 시기 또한 현대건설(6개월 내), 대림산업(4개월 내)보다 빠른 3개월 내를 자신하고 있다.한남3구역 재개발 조합이 지난 4일 서울 중구 장충단로 제이그랜하우스에서 조합원들을 대상으로 1차 합동설명회와 정기총회를 진행하고 있다. /윤정원 기자다만 이번 한남3구역 재개발 시공사 선정 총회에서는 한 번의 투표로 시공사의 최종 주인공이 결정되진 않는다. 한남3구역 재개발 조합은 2차 합동설명회와 시공사 선정 총회를 함께 진행하고, 투표를 통해 상위권 2개 건설사를 우선적으로 뽑은 후 최종 투표를 한 차례 더 진행한다. 이에 3사가 2차 합동설명회에서 밝힐 최후 발언도 관전 포인트로 주목된다.동시에 시공사 선정 총회를 앞두고 재개발 조합과 정부가 대립하고 있어 총회 자체가 개최되지 않을 가능성도 관심을 모으고 있다. 강남구청은 지난 17일 코로나19 확산 우려로 한남3구역 재개발조합에 집합금지명령을 내리고 총회 개최 금지를 명령했으나 조합은 코로나19 관련 질병관리법과 운영지침에 대한 기준이 없어 구청이 명령이 강제성이 없다고 판단, 총회를 강행하겠다는 입장이다.한편 한남3구역 재개발은 서울 용산구 한남동 686번지 일대를 재개발하는 대규모 정비사업으로 2012년 재개발 조합이 최초로 설립된 후 8년 만에 시공사 선정을 앞두고 있다. 총 사업비 약 7조 원, 공사비 약 1조8000억 원 등에 달하고 대형 건설사 3사가 참여하면서 큰 관심을 받고 있다. 사업 규모 뿐만 아니라 한강이 보이는 조망권을 보유한 지리적인 이점도 주목도를 높히는 요인이다. 재개발이 진행되면 지하 6층, 지상 22층, 아파트 197개 동, 총 5816가구의 근린생활시설을 포함한 초대형 아파트 단지로 재탄생할 전망이다"
973,"[미디어오늘 민주언론시민연합]종편의 문제발언 중 핵심을 뽑아 알려드리는 '종편 뭐하니?'입니다. 6월22일 종편에서는 황당한 내용들이 많이 등장했는데요. 채널A에서는 대형건설사가 어떻게 재개발구역 조합원들의 마음을 사로잡았는지를 상세히 알려주었어요. 대형건설사를 홍보해주는 게 아닌가 싶을 정도였죠. 한편 4월10일 채널A에서 다뤘던 검찰총장의 '종기'가 이번엔 TV조선에서 대담 주제로 나왔고요. MBN에서는 진행자가 6월23일 출간 예정인 존 볼턴 전 백악관 국가안보보좌관의 회고록에서 자극적인 내용만 골라 전하려고 애쓰는 듯한 모습을 보이기도 했어요. 1. ""단군 이래 최대 재개발""… 현대건설 아파트 광고해준 채널A 채널A <뉴스A LIVE>(6월22일)에서는 한 대형건설사가 서울 용산구 한남뉴타운 3구역 재개발사업의 시공사로 선정되었다는 내용을 다뤘어요. 그런데 뉴스인지 아파트 광고인지 헷갈릴 정도였답니다. 일단 코너명 부터가 '단군 이래 최대 재개발 품은 H'였어요. 진행자 송찬욱 씨는 ""어쨌든 이거 따내려고 정말 건설사들이 거의 전쟁을 했을 텐데 그러면 현대건설이 조합원들을 얼마나 혹하게 했길래""라고 물었어요. 정철진 경제평론가는 '단지 내 현대백화점 입점', '준공 후 10년 AS', '대출 추가 지원' 등 대형건설사가 내건 다양한 조건들을 상세히 읊어주었죠. 정철진 씨는 마지막에 ""단군 이래 최대 재개발이고 뭐 누가 봐도 알짜 단지""라고 힘주어 말하기도 했어요. 한남3구역 재개발 사업과 관련해서는 그간 많은 일들이 있었어요. 대형건설사들이 시공사가 되려고 조합원에게 돈다발에 무차별 향응 등 불법 이득을 제시하면서 고발을 당하는 일도 있었고요. 강남구청이 코로나19 확산을 우려해 조합원 총회에 집합금지 행정명령까지 내렸지만 2600여 명의 조합원이 모여 총회를 강행해 비판받기도 했죠. 그런데도 채널A는 대형건설사가 시공사로 선정되었다는 사실만 콕 집어 홍보하듯이 전한 거예요. 이 정도면 대형건설사 홍보 방송이라고 해도 믿겠네요. → 채널A <뉴스A LIVE>(6월22일) https://muz.so/abZz ▲ 6월22일 채널A '뉴스A LIVE'2. '윤석열 엉덩이 종기' 보도한 TV조선, 이런 것까지 알고 싶지 않아요 윤석열 검찰총장이 엉덩이 종기 수술로 금주를 하고 있대요. 갑자기 웬 뜬금없는 얘기인가 싶으시겠지만, 놀랍게도 TV조선 <신통방통>(6월22일)에 등장한 대담 주제가 '윤석열 총장의 엉덩이 종기'였어요. 진행자 윤태윤 씨는 윤석열 검찰총장과 추미애 장관과의 갈등을 이야기하던 중, 갑자기 윤 총장의 건강 상태를 물었어요. ""지금 윤석열 검찰총장의 어떤 상태가 보도된 게 있는데 건강이 좀 안 좋다고 그런다"", ""종기 때문에 수술을 받았다고 하는데""라고 말한 거예요. 출연자 장예찬 시사평론가는 ""엉덩이 종기 제거하는 수술을 두 달 전에 받아서 앉아 있는 게 불편한 것 같다""더니, 윤 총장이 술자리에서도 ""술을 안 먹고 사이다를 대신 마신다""고 덧붙이기까지 했어요. 사실 종편 프로그램의 '윤석열 엉덩이 종기' 언급이 처음은 아닌데요. 4월10일 채널A <정치데스크>에서도 윤 총장이 휴가를 신청한 이유를 말하면서 엉덩이 종기 시술 이야기를 꺼냈었죠. 윤 총장이 공인이라는 점을 고려해도, 이와 같은 정보를 방송에서 언급하는 건 매우 무례한 일이에요. 더군다나 '시사대담 프로그램'에서 대담 주제로 삼을 내용은 더더욱 아니죠. 시청자들이 윤 총장의 세세한 건강 상태까지 알아야 할 이유는 없으니까요. 결국 윤 총장의 '엉덩이 종기'와 '술 대신 마신 사이다'를 보도해서 TV조선의 보도 수준이 한참 떨어진다는 것만 또 느끼게 됐네요. → TV조선 <신통방통>(6월22일) https://muz.so/abZx ▲ 6월22일 TV조선 '신통방통'3. 출간도 안 된 볼턴 회고록으로 28분이나 대담한 MBN 미국 현지 시각 6월23일 존 볼턴 전 백악관 국가안보보좌관의 회고록이 출간됐어요. 볼턴 회고록에 남북미 관계에 대한 내용이 상당수 포함된 것으로 알려지면서 출간 전부터 많은 관심을 받았는데요. MBN <뉴스와이드>(6월22일)에서는 아직 출간 전인 볼턴 회고록을 주제로 28분이나 대담을 나눴어요. 진행자 백운기 씨는 ""김정은을 이렇게 비판하거나 뭐 폄하하거나 그런 내용이 있으면 미국, 북한도 좀 난리 칠 것 같다""며 볼턴 회고록에 ""김정은 위원장이 이렇게 보면 아주 뒤집어질 만한 그런 내용""이 있는지 출연자에게 물었어요. 출연자 김열수 한국군사문제연구원 안보전략실장은 우리나라와 일본에 비해 ""김정은 위원장에 대해서 비판하는 것은 오히려 더 작다""고 답했죠. 백운기 씨는 ""볼턴이 쓴 표현에 보면 문재인 대통령은 박치, 트럼프는 음치, 김정은은 길치 이렇게 썼다""며 무슨 뜻이냐고 질문하기도 했어요. 김열수 씨는 ""문재인 대통령께서 미국의 대북 정책, 비핵화 정책하고 이것을 같이 맞춰야 하는데 그걸 박자를 잘 못 맞췄다"", ""(트럼프 대통령은) 목소리만 크게 해서 이 북한한테 기대치만 높인 그런 면에서 보면 이게 음치"", ""(김정은 위원장은 비핵화 문제에서) 길이 하나만 있는 줄 알고 여러 가지 길이 있는데 그런 차원에서 길치""라고 볼턴의 표현을 해석하고 나섰죠. 볼턴의 회고록은 미국 내에서도 정치적, 금전적 목적으로 쓰였다는 비판이 나오고 있어요. 물론 극단적 보수주의자 볼턴의 시각으로 쓰인 회고록이 객관적 진실이라는 보장도 없죠. 그런데도 우리 언론에서는 회고록 내용을 '속보', '단독'을 붙여서 받아쓰는 행태만 반복했어요. MBN <뉴스와이드>는 28분이나 대담을 나누면서 한술 더 떠서 볼턴이 쓴 표현의 의미까지 분석했고요. 검증도 없이 받아쓰는 언론의 습관은 언제쯤 바뀔까요? → MBN <뉴스와이드>(6월22일) https://muz.so/abZy ▲ 6월22일 MBN '뉴스와이드' ※ 모니터 기간과 대상 : 2020년 6월22일 TV조선 <보도본부 핫라인><신통방통><이것이 정치다>, 채널A <김진의 돌직구쇼><뉴스TOP10><뉴스A 라이브>, MBN <뉴스와이드><아침&매일경제>민주언론시민연합[네이버 메인에서 미디어오늘 구독하기][네이버 TV에서 미디어오늘 바로가기]<Copyright ⓒ 미디어오늘. 무단전재 및 재배포 금지>"
974, 강북구(구청장 박겸수)는 지난 22일 경성리츠(대표 채창일)와 강북구청에서 저소득가정 아동을 위한 1000만원 상당의 후원금품 전달식을 가쳤다.경성리츠는 주민 주거안정을 위해 강북구 미아동에 지어지는 서울시 사회주택 ‘행복이 올집’과 ‘건강이 올집’ 건설사다. 회사는 사회주택 착공을 기념해 초록우산 어린이재단을 통해 강북구 저소득가정 아동을 지원하기로 결정했다. 후원금품은 착공식 기념으로 모은 쌀화환 880kg과 채창일 대표가 자비로 기부한 현금 750만원이다.채창일 경성리츠 대표는 “‘행복이 올집’과 ‘건강이 올집’을 잘 지어 사람들이 보다 안정적인 주거생활을 할 수 있는 방법을 모색하겠다”며 “아울러 지역커뮤니티를 활성화시켜 지역사회에 좋은 에너지를 공급할 수 있도록 힘쓰겠다”고 전했다.이 자리에서 박겸수 강북구청장은 “코로나19로 어려움을 겪고 있는 지역주민을 위한 후원에 깊은 감사를 드린다”며 “강북구도 소외되는 이웃 없이 모두가 행복한 복지도시를 만들기 위해 최선을 다하겠다”고 말했다.박종일 기자
975,현대건설이 단군 이래 최대 재개발 사업장으로 꼽히는 서울 용산구 한남동 한남3구역의 시공권을 손에 거머쥐면서 2년 연속 도시정비사업 수주 1위 굳히기에 돌입했다.올해 정비업계는 ‘래미안 브랜드’를 앞세운 삼성물산이 5년 만에 수주시장에 복귀한데다 다른 대형사들도 절치부심 차기 수주전 준비에 공을 들이는 모습이 자주 관측되고 있다. 정부의 부동산 규제 강화 기조 속에서도 향후 한강변 핵심 입지의 정비사업장을 차지하기 위한 건설사 간 경쟁이 더욱 치열해질 것으로 예상된다.
976,"현대건설이 2년 연속 정비사업 수주 1위를 달성할 것으로 보인다. 약 2조원 규모의 역대급 정비사업인 용산구 한남뉴타운 3구역 재개발을 수주해서다. 현대건설은 이번 수주로 단숨에 현재 수주 1위에 올랐고, 2위와 격차도 배 이상 벌렸다. 22일 건설업계에 따르면 현대건설은 지난 21일 서울 코엑스에서 열린 한남3구역 재개발 시공권을 따냈다. 이날 열린 한남3구역 재개발 시공사 선정 총회 결선 투표에서 1409표를 획득해 대림산업(1258표)을 제치고 시공사로 선정됐다. 한남3구역은 공사 예정 가격만 1조8881억원으로 사업비 7조여원에 달하는 역대 최대 규모의 정비사업이다. 한남동 686번지 일대(38만6395.5㎡)에 지하 6층~지상 22층 아파트 197개 동 총 5816가구(임대 876가구 포함)와 근린생활시설을 짓는 사업이다. 이번 수주로 현대건설은 올해 수주액 1위를 꿰찼다. 현대건설은 지난 3월 서울 용산구 신용산북측2구역(3036억원), 부산 범천1-1구역(4160억원) 등을 시작으로 최근 한남3구역까지 총 9건을 수주했다. 수주액은 3조2764억원이다. 현대건설의 올해 수주액은 2017년(4조6467억원) 이후 최고치를 기록할 것으로 보인다. 현대건설은 한남3구역 수주 전까지 1조5387억원으로 롯데건설(1조5887억원)에 근소한 차이로 뒤졌으나 이번 수주로 단숨에 1위 자리를 탈환했다. 현대건설은 지난해에도 2조8000억여원 수주고를 올리며 이 부분 1위를 기록했다. 현대건설 관계자는 ""업계 최고 수준의 탄탄한 재무구조와 풍부한 현금 유동성을 바탕으로 압도적인 사업 조건을 제시해 사업을 안정적으로 추진할 수 있다는 점과 뛰어난 기술력으로 조합원 표심을 얻었다""고 말했다. 2위는 롯데건설이다. 롯데건설은 서울 은평구 갈현1구역 등 올해 현재 3개 정비사업을 수주했다. 수주액은 1조5887억원이다. 롯데건설 다음은 삼성물산(1조487억원)과 현대엔지니어링(1조23억원)이 차지했다. 올해 현재 정비사업 수주액 1조원 이상은 이 네 곳뿐이다. 이 가운데 삼성물산은 약 5년 만에 정비사업 시장에 복귀 서울 강남 재건축에서 잇달아 2건을 수주하며 저력을 과시했다.이 밖에 Δ대림산업 5387억원 Δ포스코건설 4168억원 ΔGS건설 3287억원 ΔSK건설 3030억원 ΔHDC현대산업개발 2941억원 등을 기록했다. 지난해 시공능력평가순위 10위권에 진입한 호반건설은 약 500억원 규모의 서울 장위15-1구역 가로주택정비사업을 수주했다. © News1 김일환 디자이너◇올해 서울 대형 정비사업 막바지…대형건설사, 하반기 부산서 혈투 예고건설업계는 한남3구역 등 올해 서울의 굵직한 정비사업 수주전이 일단락되면서 부산으로 눈을 돌리고 있다. 부산은 원도심 노후 아파트가 즐비해 최근 정비사업 추진이 본격화하고 있다. 사업 규모도 수천억원대로 주요 대형건설사 모두가 관심을 두고 있다는 후문이다. 올해 남구 문현1구역, 남구 대연8구역, 해운대구 우동1구역 등이 시공사 선정 절차를 밟을 계획이다. 서울은 당장 시공사 선정은 아니지만, 수주를 위해 물밑 경쟁이 치열한 사업장이 여럿 있다. 특히 한남뉴타운을 비롯해 한강변 재건축 수주를 위해 치열한 경쟁이 예상된다. 용산구 한남맨션과 한남2구역, 서초구 신반포2차 등이 있다. 대형건설사 정비사업팀 관계자는 ""하반기는 부산의 수주 경쟁이 치열할 것""이라면서 ""공을 들이는 사업장은 보통 (시공사 선정) 몇 년전부터 관리를 한다""고 말했다. 이어 그는 ""그런 측면에서 서울은 아직 남은 곳이 많은 셈""이라고 덧붙였다"
977,"환매 중단된 옵티머스자산운용 펀드의 투자자들 사이에서 투자금을 돌려받기 위한 소송 움직임이 일고 있다. 법무법인들은 환매 중단 규모가 확대될 수 있는 만큼 사태의 추이를 지켜보면서 법적대응에 나설 계획이다. 옵티머스자산운용의 펀드 환매 중단 사태가 지난해 금융권을 뒤흔든 라임자산운용 사태와 닮은꼴로 드러나면서 그 파장이 일파만파 번지고 있다. 옵티머스운용이 당초 약속한 자산이 아닌 다른 자산에 투자한 정황과 수상한 자금흐름이 나타나고 있다. 지난 19일부터 옵티머스운용에 대한 현장검사에 착수한 금융감독원은 펀드 관계사인 사무관리회사(한국예탁결제원) 등에 대한 검사도 실시할 것이라는 관측이 제기된다. 23일 금융투자업계와 법조계에 따르면 법무법인 정한은 지난 19일 한 인터넷 포털사이트에 옵티머스운용 펀드 소송단을 모집하는 카페를 개설했다. 투자자들은 이곳에서 판매사에 대한 소송 절차와 기간 등을 문의하고 있다. 펀드 환매가 중단된 한 투자자는 ""(투자금을) 100% 다 받을 때까지 끝까지 갈 것""이라면서 ""우리가 이렇게 가만히 당할 수는 없다. 피해자들이 힘을 모아 소리내야 한다""고 적었다. 장인성 법무법인 정한 변호사는 ""환매 중단 규모가 더 커질 수 있고, 현재 금감원 검사 등이 진행 중이기 때문에 사건의 윤곽이 어느 정도 드러나면 본격적으로 투자자들을 모아 소송에 나설 것""이라고 설명했다. 법무법인 오킴스도 투자자들을 대상으로 한 설명회 개최 등을 통해 소송단 모집에 나설 예정이다. 법무법인과 투자자들은 공기업이나 관공서가 발주한 공사를 수주한 건설사나 IT(정보통신) 기업의 매출채권이 아닌 다른 자산에 펀드 자금이 투자된 정황 등에 따라 사기 의혹에 주목하고 있다. 또 판매사의 불완전판매 가능성을 염두에 두고 있다. 법조계 관계자는 ""기본적으로 펀드 손해배상 청구의 경우 운용사, 신탁사, 판매사 3곳을 상대로 소송을 진행하게 된다. 각자의 책임과 의무에 따라 손해배상 여부가 결정된다""며 ""판매사는 불완전판매, OEM(주문자상표부착생산) 펀드가 문제될 수 있는데, 이런 부분에 문제가 있었는지는 수사과정 또는 재판과정에서 결정된다. 길게 3심까지 가게 되면 5년 정도 걸릴 수 있다""고 전했다. 금감원은 옵티머스운용 펀드의 환매 중단 사실이 전해진 직후인 지난 19일부터 옵티머스운용에 대한 현장검사에 착수했다. 일단 옵티머스운용의 펀드 운용 과정을 살피는데 집중하는 한편 사무관리회사(예탁결제원) 등으로 검사대상이 확대될 수 있다는 관측이 나온다. 예탁결제원은 옵티머스운용으로부터 받은 기준가 산출자료 등을 토대로 펀드 기준가를 산출하는 역할을 했다. 금융투자업계의 한 관계자는 ""금감원이 이르면 이번주, 늦으면 다음주에 예탁결제원을 검사할 것으로 알고 있다""고 했다. 운용사로부터 운용지시를 받아 자산을 매매하고 이를 보관·관리하는 역할을 하는 수탁회사(하나은행)에 대한 검사 계획은 아직 없는 것으로 전해진다. 금감원 관계자는 ""불완전판매 등을 확인하기 위한 판매사에 대한 검사는 옵티머스운용에 대한 검사결과를 보고, 투자자들의 민원 동향 등을 파악해서 결정해야 할 것""이라고 말했다"
978,"환매 중단된 옵티머스자산운용의 펀드 투자자들이 법적 대응을 준비하고 있다.법무법인 오킴스는 22일 투자자들을 대상으로 설명회를 개최하고 소송단 모집에 나섰다.이날 설명회에서 오킴스 측에 피해를 알린 투자자의 펀드 가입 규모는 최소 1억원에서 16억원 수준이다.차상진 오킴스 변호사는 ""옵티머스자산운용의 사기 혐의가 입증된다면 불법 행위에 대한 손해배상을 청구할 수 있다""며 ""이 경우 계약부터 무효이기 때문에 아직 환매 중단 통보를 받지 못한 투자자들도 소송에 참여할 수 있다""고 말했다.현재 법조계는 옵티머스자산운용이 공기업이나 관공서가 발주한 공사를 수주한 건설사나 IT 기업의 매출채권이 아닌 다른 자산에 펀드 자금이 투자된 정황 등에 따라 사기 의혹에 주목하고 있다.또 차 변호사는 ""금감원 조사 결과에 따라 수탁회사인 하나은행과 사무관리회사인 예탁결제원에도 책임을 물을 수 있다""고 말했다.운용사로부터 운용지시를 받아 자산을 매매하고 이를 보관·관리하는 역할을 하는 수탁회사와 펀드 기준가를 산정하는 사무수탁사도 이번 사태에 책임이 있을 수 있단 주장이다.금감원은 지난 19일부터 옵티머스자산운용에 대한 현장 검사를 실시하고 있다.금감원 관계자는 ""빠르면 2주 안에 검사가 끝나겠지만 더 연장될 수 있다""며 ""판매사에 대한 검사는 추후에 결정할 것""이라고 말했다.박해린기자"
979,  중국에서 시작된 신종 코로나바이러스(우한 폐렴) 공포가 확산되고 있는 28일 경기 고양시 덕양구 명지병원에서 의료진이 바이러스 감염대응을 위한 원격진료장비를 테스트하고 있다. / 사진=강민석 기자
980,"분양 아파트 허가 대상 아냐… 전세 가능 지분 쪼갠 부부 동일인 간주, 허가받아야서울 송파구 잠실동과 강남구 삼성·대치·청담동이 23일부터 1년간 토지거래허가구역으로 지정됐다. 18㎡를 초과하는 주택은 실거주를 조건으로 구청의 허가를 받아야 거래할 수 있고, 전세보증금을 끼고 매입하지 못한다. 단 소유권이 완전히 넘어오기 전 3개월 내 전세 계약이 만료되면 집을 살 수 있다. 신규로 분양받은 아파트는 전세를 놓을 수 있고, 부부가 지분을 각각 나눠 갖는 경우엔 동일인으로 간주한다. 국토교통부의 설명을 문답식으로 정리했다.-사려고 하는 아파트에 세입자의 전세 계약 기간이 남았으면 아예 못 사나.“아니다. 본인이 2년간 거주해야 하지만 매매 계약을 한 뒤 잔금을 치르고 소유권 이전 등기를 하기 전까지는 통상 2~3개월이 걸린다. 등기 전에 기존 전세계약이 끝나고 세입자가 나가면 허가받을 수 있다. 단 토지이용계획서에 잔금 납부일이 3개월 내에 있고, 납부일까지 전세 계약이 끝난다는 사실을 소명해야 한다.”-주택가에 인접한 상가 건물을 통째로 사면 임대를 할 수 있나.“가능하다. 일부 공간에서 본인이 직접 경영을 하면 나머지는 세를 놓을 수 있다·”-다세대주택이나 단독주택을 구입할 때도 임대를 못 하나.“가능하다. 다세대주택에서 주인이 거주하면 나머지 집들은 세를 놓을 수 있다. 단독주택에서도 일부 방을 임대할 수 있다. 단 몰래 주택 전체를 임대하는 것을 막기 위해 단속할 계획이다.”-아파트를 분양받는 경우에도 무조건 직접 살아야 하나.“아니다. 건설사로부터 처음 분양받은 사람은 주택거래 때 허가 대상이 아니다. 단 이를 팔 때 매수자는 허가를 받아야 한다.”-부부가 지분을 쪼개서 사면 허가제를 피할 수 있나.“아니다. 부부나 가족 등 가구 구성원이 공유 지분을 각각 취득하는 경우 동일인으로 간주한다. 부부가 각각 15㎡씩 매수했다면 허가 대상 면적 18㎡를 넘지 않지만 공유 지분 합산은 30㎡이기 때문에 허가를 받아야 한다.”세종 하종훈 기자"
