,0
10,"GC녹십자엠에스는 총 1200만 달러(약 150억원) 규모의 코로나19 항체진단키트 수출 계약을 체결했다고 23일 공시했다. 이번 계약을 통해 GC녹십자엠에스는 프랑스, 사우디아라비아, 필리핀 등 유럽, 중동, 동남아시아 8개국을 대상으로 항체진단키트를 수출한다. 이번에 수출하는 항체진단키트 'GENEDIA W ONE COVID-19 IgM/IgG Kit'는 한두 방울의 소량의 혈액으로 10분 이내 코로나19 진단이 가능한 면역학적 방식의 제품으로, 신속한 현장진단이 가능해 의료 인프라가 비교적 부족한 개발도상국 등 의료 환경에 접목이 가능한 것이 특징이다.이로써 GC녹십자엠에스는 지난 17일 3000만 달러 규모의 코로나19 진단키트 수출 계약에 이어 이번 추가 수출까지 6월 한달 간 총 4200만 달러(약 520억원) 규모의 수출을 확정 짓게 됐다. 이는 전년 매출의 50%를 넘어서는 수치이다.회사 측은 계약에 따른 첫 선적이 이달부터 본격화된다고 설명했다. 특히 7월 중 1시간 내 감염여부를 확인할 수 있는 분자진단키트의 수출 허가를 준비하고 있어 하반기 수출은 더욱 탄력을 받을 것으로 전망된다. 안은억 GC녹십자엠에스 대표는 ""추가적으로 논의 중인 물량 등 수요에 대응하기 위해 음성 진단시약 공장을 100% 가동하며 전사적 역량을 집중하고 있다""며 ""하반기에는 면역진단키트의 신속성과 분자진단키트의 정확성을 모두 갖춘 형광면역 POCT 개발을 앞두고 있어 코로나19 진단키트 포트폴리오의 완성도를 높일 계획""이라고 말했다. 장종호 기자"
11," GC녹십자엠에스는 총 1천200만 달러(약 150억원) 규모의 코로나19 항체진단키트 수출 계약을 체결했다고 23일 공시했다.이번 계약을 통해 GC녹십자엠에스는 프랑스, 사우디아라비아, 필리핀 등 유럽, 중동, 동남아시아 8개국을 대상으로 항체진단키트를 수출한다.이번에 수출하는 항체진단키트 'GENEDIA W ONE COVID-19 IgM/IgG Kit'는 한두 방울의 소량의 혈액으로 10분 이내 코로나19 진단이 가능한 면역학적 방식의 제품으로, 신속한 현장진단이 가능해 의료 인프라가 비교적 부족한 개발도상국 등 의료 환경에 접목이 가능한 것이 특징이다.이로써 GC녹십자엠에스는 지난 17일 3천만 달러 규모의 코로나19 진단키트 수출 계약에 이어 이번 추가 수출까지 6월 한달 간 총 4천200만 달러(약 520억원) 규모의 수출을 확정 짓게 됐다. 이는 전년 매출의 50%를 넘어서는 수치이다.회사 측은 계약에 따른 첫 선적이 이달부터 본격화된다고 설명했다. 특히 7월 중 1시간 내 감염여부를 확인할 수 있는 분자진단키트의 수출 허가를 준비하고 있어 하반기 수출은 더욱 탄력을 받을 것으로 전망된다.안은억 GC녹십자엠에스 대표는 ""추가적으로 논의 중인 물량 등 수요에 대응하기 위해 음성 진단시약 공장을 100% 가동하며 전사적 역량을 집중하고 있다""며 ""하반기에는 면역진단키트의 신속성과 분자진단키트의 정확성을 모두 갖춘 형광면역 POCT 개발을 앞두고 있어 코로나19 진단키트 포트폴리오의 완성도를 높일 계획""이라고 말했다.이연춘기자"
12,"휴마시스 6거래일 연속 상한가 찍고 하한가...전반적 급등락 반복“2차 웨이브 도래 우려, 실적상향 가능성 높아”...공매도 정책 변수지난 21일(현지시간) 미국 뉴욕시가 코로나19 완화 이후 재개장 2단계에 들어가면서 록펠러 센터의 프로메테우스 조각상이 마스크를 쓰고 있다.ⓒAP/뉴시스올해 신종 코로나바이러스 감염증(코로나19) 재확산 추세에 진단키트 기업들의 주가가 다시 요동치고 있다. 진단키트주는 최근 들어 상승세가 꺾이는 모습을 보였지만, 2차 감염이 우려되면서 다시 강세로 돌아섰다. 이에 차익 실현 매물이 나오며 주가가 다시 급락하는 등 변동성이 극심해진 모습이다.전문가들은 일부 기업들이 코로나19 장기화에 따른 수혜를 누릴 수 있을 것으로 전망했다. 다만 하반기 공매도 정책 등이 주가 변수로 작용할 것이란 분석을 내놨다.29일 한국거래소에 따르면 지난 26일 랩지노믹스는 전장 대비 7.48% 내린 2만3500원에 마감했다. 랩지노믹스는 지난 24일 회사가 짧은 시간 내에 진단 가능한 코로나19 진단키트를 출시하면서 상한가로 치솟은 데 이어 다시 조정을 받는 모습이다.휴마시스도 3.70% 떨어진 1만400원으로 거래를 마쳤다. 휴마시스는 지난 16일부터 5거래일 연속 상한가를 찍으며 23일에는 단기급등에 따라 매매거래가 하루 중단됐다. 코로나19 항원진단키트를 셀트리온과 협업 개발한다는 소식이 영향을 미쳤다. 주가는 24일 또다시 가격제한폭까지 치솟았다가 25일 차익 실현을 위해 기관이 대거 매도하면서 하한가를 기록하는 등 변동성이 심해졌다.그 외 각각의 개별 이슈를 가진 피씨엘(8.82%)과 진매트릭스(4.21%)는 상승 마감했다. 진매트릭스의 경우, 옥스퍼드대 코로나19 백신 공급 기대감에 따라 옥스퍼드대에서 분사한 백시텍에 지분투자를 한 것이 부각돼 지난 24일에는 상한가로 마감했다. 피씨엘은 사측이 세계 혈액선별 시장 선점에 대한 기대감을 밝히며 주가가 탄력을 받은 것으로 해석된다.오상자이엘(2.66%), EDGC(1.65%), 바디텍메드(0.27%) 도 상승했고 수젠텍(-1.52%)은 하락했다. 이들 주가도 하루 만에 많게는 13%가 넘는 급등락을 반복하고 있다. 대표적인 진단키트주로 꼽히는 씨젠은 이날 3.96% 오른 11만5400원을 기록했다. 주가는 올해 들어 276.5% 뛰어올랐다. 실적 역시 올해 2분기 영업이익이 1741억원을 기록해 전년 동기 대비 3649.4% 급증할 것으로 전망됐다.올해 코스닥시장에서 진단키트 관련주들의 주가가 재평가를 받았다. 지난 3월 코로나19 팬데믹 공포에 따라 진단키트를 생산하는 씨젠 등이 미국은 물론 유럽 시장에 본격적으로 수출하면서 실적 기대감이 커진 영향이다. 다만 지난 5월부터 바이러스의 확산세가 다소 진정되면서 주가 상승도 주춤해졌다. 최근 분위기가 반전된 것은 코로나19 바이러스 2차 유행 전망이 잇따른 탓이다.선민정 하나금융투자 연구원은 “가을에 재유행한다던 예측과는 달리 벌써 2차 웨이브가 도래했다는 우려의 목소리가 높다”며 “경제봉쇄를 해제했던 미국의 일부 주에서 신규 확진자 수가 최대치를 경신하고 있으며, 이란과 인도는 본격적인 2차 감염이 우려된다”고 설명했다. 선 연구원은 “진단키트 기업들의 실적 개선과 본격화된 연구개발(R&D) 성과도출, 제약·바이오 기업들의 주가 상승 등은 그 이유가 있다”고 짚었다.지난 23일(현지시간) 미국 플로리다의 신규 확진자는 역대 최대폭인 5508명을 기록했다. 캘리포니아 역시 하루 7000명 넘는 신규 확진자가 발생하는 등 미국을 중심으로 코로나19 재확산 우려가 커지고 있다. 이러한 증가세를 감안하면 코로나19 사태 장기화 가능성이 높아 보인다는 분석이다.강하영 KTB투자증권 연구원은 “특히 씨젠은 국내, 유럽, 브라질 , 인도, 중동, 미국 등 전 세계 골고루 고객사를 갖추고 있어 수혜가 기대된다”면서 “국내와 중국의 코로나19 재확산 추세로 볼 때 하반기 2차 유행에 따른 추정 실적 상향 가능성이 높아 보여 밸류에이션 부담도 완화될 전망”이라고 내다봤다.다만 공매도 재개 여부가 진단키트주를 비롯한 제약·바이오주 주가의 관건이라는 의견도 있다. 이들은 공매도 금지로 혜택을 받은 대표적인 업종이다.홍가혜 대신증권 연구원은 “1분기는 코로나19 진단키트·백신·치료제 모멘텀이 부각되고 공매도 금지, 유동성 증가 등 정부 지원과 정책 변화로 제약·바이오 섹터에 관심 집중됐었다”며 “백신·치료제 개발 성과 확인으로 하반기에도 기대감은 이어질 수 있지만 공매도 정책 등이 제약·바이오 주가 변수로 작용 가능하다”고 말했다.데일리안 백서원 기자 "
13,"▲ 재단법인 커먼즈 파운데이션은 뷔페 레스토랑 토다이와 함께 파라과이에 신종 코로나바이러스 감염증(코로나19) 진단키트를 기부했다.    커먼즈 파운데이션은 지난 3일 서울 주한 파라과이 대사관에서 '파라과이 인도적 지원 물품 전달식'을 열었다고 26일 밝혔다.    이번 기부를 통해 커먼즈 파운데이션은 파라과이 보건복지부에 코젠바이오텍의 코로나19 진단키트 9천명분(1억3천만원) 상당을 기증했다.    라울 실베로 실바그니 주한 파라과이 대사는 ""이번 기부는 파라과이내 코로나19 확산을 방지하고자 파라과이 외무부 지원 차원에서 추진한 것""이라며 ""주한 파라과이 대사관과 조율해 이뤄진 이번 기부가 파라과이의 코로나19 차단에 도움이 되길 바란다""고 말했다.    기탁 물품은 현지시간 24일 오전 커먼즈 파운데이션 조인트벤처 시세이의 산드라 오타주 대표를 통해 파라과이 보건복지부에 기증됐다.    산드라 대표는 커먼즈 파운데이션 고문이자 파라과이 대형 로펌 ALC의 대표를 역임하고 있다. (연합뉴스)"
14,"커먼즈 파운데이션과 토다이가 파라과이에 신종 코로나바이러스 감염증(코로나19) 진단키트 9000명 분($100,000)을 기부했다. 24일(현지 시각) 커먼즈 파운데이션의 파라과이 조인트벤처 시세이(SISAY)의 산드라 오타주(Sandra Otazú Vera) 대표가 파라과이 보건복지부에 기증했다.산드라 대표는 커먼즈 파운데이션의 고문이자 파라과이 대형 로펌 ALC의 대표를 함께 역임하고 있다.이번 기증식에는 커먼즈 파운데이션의 대리인 산드라 오타주 대표, 훌리오 롤론(Dr Julio Rolon) 파라과이 보건복지부 차관, 그리고 캐롤라이나 아퀴노(Dr Carolina Aquino) 국립중앙보건연구소 소장이 참석했다.◆…24일 파라과이 아순시온에 위치한 보건복지부에서 진단키트 증정식이 열렸다. 좌측 두번째부터 산드라 오타주 커먼즈 파운데이션 고문, 훌리오 롤론 파라과이 보건복지부 차관, 캐롤라이나 아퀴노 파라과이 국립중앙보건연구소 소장(사진 제공: 커먼즈 파운데이션 한국사무소)훌리오 롤론 파라과이 보건복지부 차관은 “이 위기의 시기에 파라과이로의 한국 기업의 기부에 깊은 감명을 받았으며, 외국 민간 기부로서 가치가 매우 중요하다”고 말했다.커먼즈 파운데이션에 파라과이는 진행 중인 사업의 핵심이 될 수 있는 전략적 투자처이다. 지난 2018년 말 관련 사업을 위한 계약을 현지 조인트벤처와 체결했고 최근 전기구매계약(PPA)을 위한 행정, 법률, 금융 절차들이 대부분 진행이 완료되었고, 파라과이에 스페인어와 남미 기반의 거래소 구축 등을 준비 중에 있다.최용관 커먼즈 파운데이션 이사장은 이와 관련하여 “인도적인 차원에서 긴급 지원을 진행하였는데, 관련 정부 부처와 관계자들의 큰 도움으로 잘 전달된 것에 만족하며 양국 모두 이 위기를 커먼즈 정신에 기반하여 잘 극복해 나가길 바란다”고 말했다.한편 지난 3일에는 주한파라과이대사관에서 기증식을 진행한 바 있다.◆…3일 서울 중구 태평로2가에 위치한 주한파라과이대사관에서 진단키트 증정식이 열렸다. 왼쪽부터 최용관 커먼즈 파운데이션 이사장과 라울 실베로 실바그니(Mr. Raúl Silvero Silvagni) 주한파라과이대사(사진 제공: 커먼즈 파운데이션 한국사무소)당시 라울 실베로 실바그니 주한파라과이대사는 “주한 파라과이 대사로서 커먼즈 파운데이션이 파라과이 보건복지부에 KogeneBiotech Co. Ltd 사의 COVID-19 진단키트를 기증한 것에 대해 감사 드린다”며 “이번 커먼즈 재단의 기증은 파라과이 내 팬데믹 COVID-19 확산을 막고 이를 종식시키기 위한 파라과이 외무부의 지원 차원에서 본 대사관과 조율하여 이루어졌으며 파라과이에 큰 도움이 될 것”이라고 말했다."
15,"커먼즈 파운데이션과 토다이는 파라과이에 코로나19 진단키트 9,000명 분($100,000)을 기부하고, 지난 3일 주한파라과이대사관에서 기증식을 진행했다.커먼즈 파운데이션에 있어 파라과이는 세계 최대 규모의 수력발전소를 앞세운 전략적 파트너다.라울 실베로 실바그니 주한파라과이대사는 “주한 파라과이 대사로서 커먼즈 파운데이션이 파라과이 보건복지부에 KogeneBiotech Co. Ltd 사의 COVID-19 진단키트 약 $100,000 상당의 9,000점을 기증한 것에 대해 감사드린다”며 “이번 커먼즈 재단의 기증은 파라과이 내 팬데믹 COVID-19 확산을 막고 이를 종식시키기 위한 파라과이 외무부의 지원 차원에서 본 대사관과 조율하여 이루어졌으며 파라과이에 큰 도움이 될 것”이라고 밝혔다.현지시간 24일 오전에 커먼즈 파운데이션의 파라과이 조인트벤처 시세이(SISAY)의 산드라 오타주(Sandra Otaz? Vera) 대표가 파라과이 보건복지부에 기증했다. 산드라 대표는 커먼즈 파운데이션의 고문이자, 파라과이 대형 로펌 ALC의 대표를 함께 역임하고 있다.이번 기증식에는 커먼즈 파운데이션의 대리인 산드라 오타주 대표, 훌리오 롤론(Dr Julio Rolon) 파라과이 보건복지부 차관, 그리고 캐롤라이나 아퀴노(Dr Carolina Aquino) 국립중앙보건연구소 소장이 참석했다.사진설명= 24일 파라과이 아순시온에 위치한 보건복지부에서 진단키트 증정식이 열렸다. 좌측 두번째부터 산드라 오타주 커먼즈 파운데이션 고문, 훌리오 롤론 파라과이 보건복지부 차관, 캐롤라이나 아퀴노 파라과이 국립중앙보건연구소 소장 / 커먼즈 파운데이션 한국사무소 제공캐롤라이나 아퀴노 파라과이 국립중앙보건연구소 소장은 “기증된 코로나19(COVID-19) 테스트 키트는 품질이 우수하여 매우 기쁩니다”라며 “이미 기증물품을 이용하여 테스트를 시작하고 사용하고 있다”고 밝혔다.커먼즈 파운데이션에 파라과이는 진행 중인 사업의 핵심이 될 수 있는 전략적 투자처이다. 지난 2018년 말 관련 사업을 위한 계약을 현지 조인트벤처와 체결했고, 최근 전기구매계약(PPA)을 위한 행정, 법률, 금융 절차들이 대부분 진행이 완료되었고, 파라과이에 스페인어와 남미 기반의 거래소 구축 등을 준비 중에 있다.최용관 커먼즈 파운데이션 이사장은 이와 관련하여 “인도적인 차원에서 긴급 지원을 진행하였는데, 관련 정부 부처와 관계자들의 큰 도움으로 잘 전달된 된 것에 만족하며 양국 모두 이 위기를 커먼즈 정신에 기반하여 잘 극복해 나가길 바란다”고 말했다.임소라 기자"
16," 커먼 파운데이션은 지난 24일(이하 현지시간) 파라과이 보건복지부에서 코로나19 진단키트 9000명분(10만 달러 상당)에 대한 전달식을 진행했다고 25일 밝혔다.앞서 지난 3일 커먼즈 파운데이션의 최용관 이사장은 주한파라과이대사관에 코로나19 진단키트 9000명 분(10만달러 상당)을 기증한 바 있다.이날 라울 실베로 실바그니 주한파라과이대사는 “주한 파라과이 대사로서 커먼즈 파운데이션이 파라과이 보건복지부에 KogeneBiotech Co. Ltd 사의 COVID-19 진단키트 약 10만 달러 상당의 9000점을 기증한 것에 대해 감사드린다”며 “이번 커먼즈 재단의 기증은 파라과이 내 팬데믹 COVID-19 확산을 막고 이를 종식시키기 위한 파라과이 외무부의 지원 차원에서 본 대사관과 조율하여 이루어졌으며 파라과이에 큰 도움이 될 것”이라고 밝혔다.산드라 대표는 커먼즈 파운데이션의 고문이자, 파라과이 대형 로펌 ALC의 대표를 함께 역임하고 있다.이번 기증식에는 커먼즈 파운데이션의 대리인 산드라 오타주 대표, 훌리오 롤론(Dr Julio Rolon) 파라과이 보건복지부 차관, 그리고 캐롤라이나 아퀴노(Dr Carolina Aquino) 국립중앙보건연구소 소장이 참석했다.3일 서울 중구 태평로2가에 위치한 주한파라과이대사관에서 진단키트 증정식이 열렸다. 왼쪽부터 최용관 커먼즈 파운데이션 이사장과 라울 실베로 실바그니(Mr. Ra?l Silvero Silvagni) 주한파라과이대사 (사진=커먼즈 파운데이션 한국사무소 제공)훌리오 롤론 파라과이 보건복지부 차관은 “이 위기의 시기에 파라과이로의 한국 기업의 기부에 깊은 감명을 받았으며, 외국 민간 기부로서 가치가 매우 중요하다”고 말했다.캐롤라이나 아퀴노 파라과이 국립중앙보건연구소 소장은 “기증된 코로나19(COVID-19) 테스트 키트는 품질이 우수하여 매우 기쁩니다”라며 “이미 기증물품을 이용하여 테스트를 시작하고 사용하고 있다”고 밝혔다.최용관 커먼즈 파운데이션 이사장은 이번 기부와 관련해 “인도적인 차원에서 긴급 지원을 진행하였는데, 관련 정부 부처와 관계자들의 큰 도움으로 잘 전달된 된 것에 만족하며 양국 모두 이 위기를 커먼즈 정신에 기반하여 잘 극복해 나가길 바란다”고 말했다.김민정 "
17,"분자진단엡체인 젠큐릭스가 25일 코스닥에 이전 상장했다.젠큐릭스는 분자진단 기술을 바탕으로 2019년 기술성 평가에서 AA등급을 받았고, 올해 코스닥 상장예비심사를 통과하며 코스닥 입성에 성공했다.또한 지난 24일 미국 FDA에서 코로나19 진단키트(GenePro SARS-CoV-2 Test)의 긴급사용승인을 획득했다.젠큐릭스의 코로나19 진단키트는 대량 검사가 가능한 점을 내세워 미국과 중남미를 중심으로 수출이 본격화될 것으로 예상된다.기존 진단키트는 대부분 한 번에 96개까지 샘플을 검사할 수 있지만, 젠큐릭스의 진단 키트는 4배인 384개의 샘플을 한 번에 검사할 수 있다.회사측은 올해 주요 사업 중 하나인 유방암 예후진단 검사의 혁신의료기술 지정을 예상하고 있으며 폐암 동반진단 검사의 건강보험 등재도 앞두고 있다.홍헌표기자"
18,"분자진단 전문 바이오 기업 젠큐릭스(대표 조상래)가 25일 코스닥에 상장했다.젠큐릭스는 수년간 축적된 분자진단 기술을 바탕으로 2019년 기술성 평가에서 AA등급을 받았고 올해 코스닥 상장예비심사를 통과하며 코스닥 입성에 성공했다고 25일 밝혔다.특히 젠큐릭스는 24일 미국 FDA에서 코로나19 진단키트(GenePro SARS-CoV-2 Test)의 긴급사용승인을 획득하기도 했다. 젠큐릭스의 코로나19 진단키트는 대량 검사가 가능한 점을 내세워 코로나19 확산세가 여전한 미국과 중남미를 중심으로 수출이 본격화될 것으로 예상된다.기존 진단 키트는 대부분 한 번에 96개까지 샘플을 검사할 수 있지만 젠큐릭스의 진단 키트는 이보다 4배 많은 384개의 샘플을 한 번에 검사할 수 있다. 현재 일일 확진자 수가 200만명이 넘는 미국과 전국민의 4분의 1을 검사하는 방안을 추진 중인 브라질 등 중남미에서 수요가 많을 것으로 보고 있다.젠큐릭스는 이미 미국 UCLA를 비롯해 캘리포니아, 뉴욕, 뉴저지, 플로리다, 유타 등 미국 내 진단 센터에서 코로나19 진단키트의 성능 테스트를 진행하고 제품 성능을 확인했다.젠큐릭스는 “이번 미국 FDA 긴급사용승인에 따라 미국을 포함해 해외 수출이 급물살을 탈 것으로 예상된다”며 “올해 3월부터 코로나19 진단키트 생산 공정을 지속적으로 개선해 대량 주문에도 무리없이 대응할 수 있다”고 밝혔다"
19," 젠큐릭스가 코스닥 시장으로 이전 상장한 첫날 시초가 대비 급락하고 있다. 코넥스 시장에서 코스닥 시장으로 이전 상장하면서 차익실현에 나선 투자자가 많은 것으로 보인다. 25일 오전 9시11분 젠큐릭스는 시초가 대비 9.56% 내린 2만2700원에 거래되고 있다. 이날 시초가는 공모가 2만2700원보다 10.57% 높은 2만5100원으로 형성했다.2011년 설립한 젠큐릭스는 암 진단 분야에서 특화된 기술력을 보유한 분자진단 전문기업이다. 암 조기진단부터 예후·동반진단, 수술 후 모니터링 검사까지 암 치료 전 주기에 걸친 진단 솔루션을 제공한다. 젠큐릭스의 주요 제품은 유방암 예후진단 키트 진스웰 비씨티(GenesWell BCT)와 디지털 PCR기반 세계 최초 IVD 제품인 폐암 동반진단 검사 진스웰 ddEGFR 돌연변이 검사(GenesWell ddEGFR Mutation Test) 등이다.분자진단 검새 개발 역량을 바탕으로 신종 코로나바이러스감염증(코로나19) 진단키트도 (GenePro COVID-19 Detection Test/ GenePro SARS-CoV-2 Test) 수출을 진행하고 있다. 미국 식품의약국(FDA)의 긴급사용승인(EUA)를 획득했다.승인 받은 '진프로(GenePro) SARS-CoV-2 테스트' 제품은 지난 3월 선보인 첫 코로나19 진단키트인 '진프로 코비드19 Detection 테스트'에서 검사 편의성을 개선한 제품이다. 384개 검체를 한 번에 검사할 수 있다는 것이 특징이다. 대다수 코로나19 진단키트가 한 번에 96개 검체까지만 검사할 수 있는 것과 비교하면 강점이다.젠큐릭스 관계자는 ""미국 FDA 승인을 받은 코로나 진단키트 중 384개 검체를 한번에 검사할 수 있는 것은 젠큐릭스 제품 뿐""이라며 ""미국에서 확진자 수가 200만 명을 넘어서는 등 코로나 바이러스가 지속 확산되고 있어 미국 FDA승인의 의미가 크다""고 전했다.지난해 젠큐릭스는 매출액 1억3600만원, 영업손실 65억원, 순손실 91억원을 기록했다. 올 1분기에도 매출 2억2100만, 영업손실 15억원, 순손실 29억원을 기록했다. 매출의 38.5%는 에이비온의 돌연변이 진단키트 위탁생산 물량이다.최종경 흥국증권 연구원은 ""젠큐릭스의 폐암, 대장암 동반진단 검사는 월등히 높은 민감도를 바탕으로 기존 경쟁 제품을 대체할 정도의 경쟁력을 인정 받고 있다""며 ""폐암 동반진단 검사는 이미 신의료기술인증을 마치고 올 하반기 보험급여 고시 완료와 함께 가격경쟁력을 확보할 것으로 예상한다""고 설명했다. 이어 ""간암과 대장암 등 신규 사업 조기진단과 대량 검사가 가능한 코로나19 진단키트 역시 아시아 No.1 분자진단 경쟁력 보여주고 있는 사업 부문""이라고 덧붙였다.박형수 기자"
20,"24일(현지시간) 파라과이 아순시온에 위치한 보건복지부에서 진단키트 증정식이 열렸다. 좌측 두번째부터 산드라 오타주 커먼즈 파운데이션 고문, 훌리오 롤론 파라과이 보건복지부 차관, 캐롤라이나 아퀴노 파라과이 국립중앙보건연구소 소장(사진 제공: 커먼즈 파운데이션 한국사무소) 커먼즈 파운데이션은 토다이와 함께 기부한 코로나19 진단키트 9000명 분(10만 달러 상당)에 대한 전달식이 24일(현지시간) 파라과이 보건복지부에서 진행됐다고 25일 밝혔다.커먼즈 파운데이션의 파라과이 조인트벤처 시세이(SISAY)의 산드라 오타주(Sandra Otazú Vera) 대표가 대리인 자격으로 파라과이 보건복지부에 해당 물품을 기증하는 형식으로 진행된 이날 기증식에는 훌리오 롤론(Dr Julio Rolon) 파라과이 보건복지부 차관, 캐롤라이나 아퀴노(Dr Carolina Aquino) 국립중앙보건연구소 소장이 참석했다.훌리오 롤론 차관은 “이 위기의 시기에 파라과이로의 한국 기업의 기부에 깊은 감명을 받았으며, 외국 민간 기부로서 가치가 매우 중요하다”고 말했다.캐롤라이나 아퀴노 소장은 “기증된 코로나19(COVID-19) 테스트 키트는 품질이 우수해 매우 기쁘다”며 “이미 기증물품을 이용해 테스트를 시작하고 사용하고 있다”고 밝혔다.앞서 지난 3일 주한파라과이대사관에서도 기증식을 진행 한 바 있다. 당시 라울 실베로 실바그니 주한파라과이대사는 “주한 파라과이 대사로서 커먼즈 파운데이션이 파라과이 보건복지부에 코젠바이오텍의 코로나19 진단키트 9000점을 기증한 것에 대해 감사드린다”며 “이번 커먼즈 재단의 기증은 파라과이 내 코비드19 확산을 막아 종식시키려는 파라과이 외무부가 대사관과 조율해 이루어졌으며 파라과이에 큰 도움이 될 것”이라고 밝혔다.최용관 커먼즈 파운데이션 이사장은 이와 관련해 “인도적인 차원에서 긴급 지원을 진행했는데 관련 정부 부처와 관계자들의 큰 도움으로 잘 전달된 것에 만족하며 양국 모두 이 위기를 커먼즈 정신에 기반해 잘 극복해 나가길 바란다”고 말했다.커먼즈 파운데이션 측은 파라과이에 진단키트를 기부한 배경과 관련, 진행 중인 사업의 핵심이 될 수 있는 전략적 투자처로서 지난 2018년 말 관련 사업을 위한 계약을 현지 조인트벤처와 체결했다고 전했다.박해식 동아닷컴 기자"
21,"[서울경제] 파라과이에 관련 사업을 진행하고 있는 커먼즈 파운데이션과 토다이는 파라과이에 코로나19 진단키트 9,000명 분($100,000)을 기부하고, 주한파라과이대사관에서 지난 3일 기증식을 진행했다.4차산업에는 저렴한 비용의 지속가능한 청정 에너지의 대규모 확보가 관건이다. 커먼즈 파운데이션에 있어 파라과이는 세계 최대 규모의 수력발전소를 앞세운 전략적 파트너다.라울 실베로 실바그니 주한파라과이대사는 “주한 파라과이 대사로서 커먼즈 파운데이션이 파라과이 보건복지부에 KogeneBiotech Co. Ltd 사의 COVID-19 진단키트 약 $100,000 상당의 9,000점을 기증한 것에 대해 감사드린다”며 “이번 커먼즈 재단의 기증은 파라과이 내 팬데믹 COVID-19 확산을 막고 이를 종식시키기 위한 파라과이 외무부의 지원 차원에서 본 대사관과 조율하여 이루어졌으며 파라과이에 큰 도움이 될 것”이라고 밝혔다.현지시간 24일 오전에 커먼즈 파운데이션의 파라과이 조인트벤처 시세이(SISAY)의 산드라 오타주(Sandra Otazu Vera) 대표가 파라과이 보건복지부에 기증했다. 산드라 대표는 커먼즈 파운데이션의 고문이자, 파라과이 대형 로펌 ALC의 대표를 함께 역임하고 있다.이번 기증식에는 커먼즈 파운데이션의 대리인 산드라 오타주 대표, 훌리오 롤론(Dr Julio Rolon) 파라과이 보건복지부 차관, 그리고 캐롤라이나 아퀴노(Dr Carolina Aquino) 국립중앙보건연구소 소장이 참석했다.훌리오 롤론 파라과이 보건복지부 차관은 “이 위기의 시기에 파라과이로의 한국 기업의 기부에 깊은 감명을 받았으며, 외국 민간 기부로서 가치가 매우 중요하다”고 말했다.캐롤라이나 아퀴노 파라과이 국립중앙보건연구소 소장은 “기증된 코로나19(COVID-19) 테스트 키트는 품질이 우수하여 매우 기쁩니다”라며 “이미 기증물품을 이용하여 테스트를 시작하고 사용하고 있다”고 밝혔다.커먼즈 파운데이션에 파라과이는 진행 중인 사업의 핵심이 될 수 있는 전략적 투자처이다. 지난 2018년 말 관련 사업을 위한 계약을 현지 조인트벤처와 체결했고, 최근 전기구매계약(PPA)을 위한 행정, 법률, 금융 절차들이 대부분 진행이 완료되었고, 파라과이에 스페인어와 남미 기반의 거래소 구축 등을 준비 중에 있다.최용관 커먼즈 파운데이션 이사장은 이와 관련하여 “인도적인 차원에서 긴급 지원을 진행하였는데, 관련 정부 부처와 관계자들의 큰 도움으로 잘 전달된 된 것에 만족하며 양국 모두 이 위기를 커먼즈 정신에 기반하여 잘 극복해 나가길 바란다”고 말했다./김동호 기자"
