,contents
1111," 반도체 및 디스플레이 소재 전문기업 SK머티리얼즈가 지난해 총 1392억원 규모의 사회적 가치(SV)를 창출했다고 4일 밝혔다. 전년 동기 대비 31.9% 증가한 수치다. 사회적 가치란 기업 경영활동을 통해 경제 발전 기여 및 다양한 사회문제를 해결한 성과를 의미한다. 세부 분야별로 살펴보면 경제간접 기여성과는1843억원으로 전년 대비 22.1% 늘었으며, 비즈니스 사회성과 -467억원, 사회공헌 사회성과 15억원으로 같은 기간 각각 0.2%, 11.3% 증가했다. 이 중 비즈니스 사회성과는 제품 생산을 위한 에너지 사용에 따른 온실가스 배출 등 환경에 미치는 영향을 마이너스 성과로 반영한 결과다.SK머티리얼즈 관계자는 ""사회적 가치 규모 확대는 지난해 반도체용 산업가스 신규 공장 건설, 전구체 제품 확대 등 적극적인 비즈니스 확장을 통해 전년 대비 고용을 12% 늘리는 등 경제에 간접적으로 기여한 성과가 크게 늘어났기 때문인 것으로 분석된다""며 "" 협력사 구성원의 근무환경 개선을 위해 사무동을 신축하고, 협력사 대상 안전교육 컨설팅을 시행하는 등 중소기업과의 상생협력을 실천한 점도 사회적 가치 규모를 더욱 키웠다""고 설명했다.이용욱 SK머티리얼즈 사장은 ""대외 불확실성과 기업 간 경쟁이 더욱 심화되고 있는 상황 속에서도 사회적 가치의 체계적인 관리를 통해 지속가능경영을 선도해나가겠다""며 ""반도체 소재 자립과 친환경 신규 소재 개발은 물론, 중소기업과의 협력을 통한 건전한 산업 생태계 조성에도 매진해 사회적 가치 규모를 더욱 확대하고, 국가 경제 발전에도 이바지하는 기업이 되도록 노력하겠다""고 말했다.박소연 기자"
1112,김진화 기자 
1113,"환경부는 신종 코로나바이러스 감염증(코로나19) 사태에 따른 경제위기를 극복하고 포스트 코로나 시대를 대비하기 위한 제3차 추가경정예산안으로 6951억 원을 편성했다고 3일 밝혔다. 환경부는 이 가운데 5867억원은 저탄소 구조 전환과 녹색산업 혁신 등 '그린뉴딜' 사업에 투자할 예정이다. 또한 '디지털 뉴딜'에 171억원, 고용 위기 극복을 위한 직접 일자리 창출에 624억원, 기타 사업에 289억원을 증액했다.환경부는 이를 통해 약 1만7000여개(직접일자리 1만2985개 포함)의 일자리가 새로 창출될 것으로 예상된다고 전했다. 일자리 창출 효과가 크며 하반기에 즉시 착수가 가능하도록 사업을 편성했다는 설명이다. 조명래 환경부장관은 ""이번 추경에는 그린뉴딜 전략 중 경제 회복 성과 창출이 가능한 단기과제 중심으로 담았다""며 ""국회 심의를 거쳐 확정되면 집행 단계에서 최대한의 효과를 낼 수 있도록 사업 준비에 만전을 기할 계획""이라고 했다.◇온실가스 저감과 재생에너지 생산 확대먼저 저탄소 구조로 전환하기 위해 온실가스를 저감하고 재생에너지 생산을 확대한다.이를 위해 환경부는 1톤 전기화물차와 전기 이륜차 보급을 2배로 확대하기로 했다. 전체 자동차 미세먼지 배출량의 53.4%를 차지하는 경유화물차와 대기오염물질 배출 비중이 상대적으로 높은 이륜차를 저탄소 운송체계로 바꾸겠다는 것이다. 전기 화물차 보급에는 990억원(5500대), 전기 이륜차 보급에는 115억원(1만대)이 투입된다.수열에너지 활성화를 위해 관련 시범사업(20억원)과 수열 냉난방·재생열 하이브리드 시스템 연구개발(10억원)에도 착수한다.또한 정수장, 하수처리장 등 전국 약 5200개 환경기초시설을 대상으로 재생에너지 설치 사업도 확대한다. 이를 통해 하루 2만톤의 공공하수처리시설이 1년간 사용할 수 있는 에너지가 생산될 예정이다.◇녹색기업 지원과 녹색기술 생태계 구축환경부는 세계 녹색산업 시장을 선도할 5대 핵심 분야 거점단지를 조성해 '기술력 향상 → 해외시장 진출 → 지속가능 일자리 창출'의 선순환을 견인할 방침이다.각 거점단지는 연구개발, 실증 시험공간, 사업화 지원시설 등을 갖추게 된다. 지역 인프라와 연계해 녹색산업을 육성하는 역할을 하게 된다. 또한 녹색기업 창업 지원과 관련해 Δ녹색혁신기업 성장 지원(150억원) Δ에코스타트업 육성 사업(60억원) Δ유망녹색기업 기술혁신 연구개발(53억원) 등이 진행된다.개발이 완료된 중소기업의 환경기술이 성공적으로 시장에 진입할 수 있도록 사업화 지원 예산은 2.2배 확대한다. 기업 투자를 뒷받침하기 위한 미래환경산업 육성 융자도 3300억원 규모로 별도 신설된다.◇기후·환경 위기 대응스마트 광역상수도 사업에도 착수한다. 정보통신‧인공지능을 활용해 에너지를 절감하고 기후위기 대응역량을 강화한다는 계획이다. 물·에너지 이용 최적화를 위한 스마트 광역상수도 사업(156억원), 지능형 도시수자원 관리 연구개발(70억원) 등이 있다. 기후변화에 대한 대응력을 높인 미래형 친환경 도시 조성 사업도 추진된다. 환경부는 10대 유형별 혁신기술을 적용한 마스터플랜(종합계획)을 수립한 뒤 내년부터 본격적인 사업에 착수할 계획이다.오염배출원 비중이 큰 제조업 공장을 녹색공간으로 전환하기 위한 스마트 생태공장 구축 사업(101억원)도 신규 편성된다. ◇직접 일자리 확대와 디지털 전환 사업환경부는 아프리카돼지열병(ASF), 재활용폐기물 등 환경 현안과 관련한 일자리 1만3000여개를 창출할 예정이라고 전했다.아프리카돼지열병에 대응한 야생동식물보호·관리에 81억원을 투입해 744명, 분리배출 취약지역 배출환경 개선에는 422억원을 투입해 1만843명의 일자리를 만든다는 계획이다.이 밖에 환경부는 사물인터넷(IoT)·정보통신기술(ICT) 등 첨단 기술을 활용해 환경오염 측정·감시 시스템을 디지털로 전환하는 사업을 추진한다. 환경위성을 활용한 대기오염물질 감시체계 구축에는 141억원, 악취시료 자동채취장치 설치지원사업에는 30억원이 투입된다.중소화학기업들의 화학 규제 이행을 지원하기 위해 유해성 시험자료 생산과 등록·승인 전과정에 대한 지원예산을 확대해 편성했다. 이와 관련 중소화학업체 화평법·화학제품안전법 제도이행 지원에 148억원이 편성됐다"
1114,"이상 기후·서식지 훼손 등 생태계 파괴 / 신종 바이러스 출현·재난 자정능력 한계 / 기후 탄력성 회복… 건강한 생태계 만들어야코로나19 팬데믹으로 전 세계가 비상 상태에 있다. 사람의 생명이 담보된 일이니 정부와 국민이 합심하여 대책 마련에 집중해야 함은 당연하다. 그러나 코로나19 대응과 함께 앞으로 닥쳐올 코로나19 이후(Post-COVID19)에 대한 준비도 소홀함이 없어야 할 것이다.  무엇을 어떻게 준비해야 할까? 올바른 해결책 마련을 위해서는 문제의 원인 분석부터 시작할 필요가 있다. 최근 다수의 연구는 발생 빈도가 잦아진 감염병의 원인으로 기후변화와 이로 인한 생물다양성 손실을 꼽고 있다. 이상 기후로 인한 신종 바이러스의 출현, 밀집 사육으로 인한 전파의 가속화, 서식지 파괴로 인한 야생동물의 이동 및 인간과의 접촉 증가 등이 감염병 발생과 확산의 주된 요인으로 간주된다.     조명래 환경부 장관    인간의 무분별한 포획과 개발 행위 등으로 인한 생물다양성 손실의 문제는 현재 심각한 수준이다. 생물다양성 과학기구(IPBES)가 2019년 5월 발표한 ‘지구 생물다양성 보고서’에 따르면 산업화 이후 전 세계 산림면적의 32%, 습지의 85%가 손실되었다. 또한, 현존하는 생물의 20%에 해당하는 100만여종이 멸종 위기에 처해 있다고 한다. 우리의 상황도 크게 다르지 않다. 급속한 산업화와 도시화가 진행된 만큼 많은 서식지가 훼손되고 생태계가 절단되었다.  생태계의 교란에도 불구하고 지금껏 생물다양성은 뛰어난 자정 능력을 통해 인류의 생존을 도왔다. 대기오염과 홍수 등 자연 재난으로부터의 방파제 역할은 물론, 식량과 주거, 질병 치료제에 이르기까지 생명적 삶을 위한 필수 요소들이 생물다양성에 기반하고 있다. 그러나 신종플루(2005년), 사스(2012년), 메르스(2015년), 코로나19(2019년) 등의 사례에서 보듯, 야생동물 기인의 감염병 발생 빈도는 점차 잦아지고 그 피해는 갈수록 치명적이다. 생물다양성의 자정 능력이 한계점에 이르렀음을 알려 주는 신호다. 탄소기반의 사회·경제구조를 친환경적으로 전환하는 ‘그린뉴딜(Green New Deal)’이 필요한 까닭은 바로 여기에 있다.  그린뉴딜은 온실가스 감축이나 신재생에너지 확대 등을 통한 기후변화의 대응책으로만 주로 이해된다. 오늘날 기후위기는 생태위기와 맞물려 있는 만큼, 그린뉴딜은 기후 탄력성의 회복과 함께 망가진 생태계의 회복까지 포괄하는 것이 되어야 한다. 건강한 생태계는 다양성, 순환성, 자정력을 특징으로 한다. 생태계의 복원은 생태계의 이런 특징과 요소를 되살려내는 것을 말한다. 그린뉴딜이 지렛대가 되어 경제의 탈탄소화와 함께 생태사회로의 전환, 즉 녹색전환을 끌어내야 한다.  올해 세계 ‘생물다양성의 날’ 주제는 ‘자연에 답이 있다(Our solutions are in nature)’이다. 우리가 처한 위기가 생물다양성 손실에서 비롯되었으니, 그 해결책은 자연, 즉 생물다양성의 회복에 있다는 뜻이다. 포스트코로나 시대를 준비하는 환경정책은 국민의 생명안전 혹은 인류의 지속가능한 생존을 위한 것이 되어야 하고, 그 기초는 생물다양성 회복에 두어야 한다.   조명래 환경부 장관ⓒ 세상을 보는 눈, 세계일보"
1115,"기술보증기금은 기후변화 대응을 위한 공동 연구기반을 마련하기 위해 세종대와 업무협약을 했다고 22일 밝혔다.    기보와 세종대는 이번 협약으로 온실가스 감축 정책지원을 위한 대응, 기후변화 대응기술 산업화 및 저변 확대 교육, 기후변화 공동 연구 등을 통해 기후·환경 문제를 해결에 협력한다.    기보는 올해 초부터 세종대와 손잡고 '탄소가치 평가모델'을 고도화하는 연구를 진행해 왔다.    탄소가치 평가모델은 기후기술 또는 프로젝트를 통해 창출할 수 있는 온실가스 감축 효과를 가치 금액으로 환산해 평가하는 모델로 기후기술 보유기업에 대한 금융지원을 강화하기 위해 개발됐다.     윤범수 기보 이사는 ""기후·환경기술 분야는 국가 온실가스 감축을 위해서도 중요하며 세계적인 성장세가 예상되는 미래 유망산업""이라며 ""온실가스 감축과 기후변화 대응 분야 기업의 성장을 돕기 위한 금융지원을 확대해 나가겠다""고 말했다.    "
1116,"부산시는 올해 제21회 부산녹색환경상 수상자로 환경보호국민운동 부산 동구지부 등 2개 녹색 단체와 1개 녹색 기업을 선정했다고 28일 밝혔다.    대상을 차지한 환경보호국민운동 부산 동구지부는 자연환경보전사업, 환경오염방지 교육·홍보, 저탄소 마을 만들기, 온실가스 1인 1t 줄이기 운동 등 녹색 생활을 실천한 공로를 인정받았다.    녹색단체 부문에서는 탄소포인트제 가입과 온실가스 진단 컨설팅으로 녹색환경 활동을 추진한 경보이리스힐당리 입주자대표회의가 선정됐다.     녹색기업 부문에 선정된 부산도시공사는 녹색 제품구매 적극 장려, 미세먼지 줄이기 실천, 환경개선사업 등을 추진한 녹색경영에서 높은 평가를 받았다.    부산녹색환경상 시상식은 다음 달 1일 오후 2시 부산시청 다목적홀에서 열리는 환경사진 기획전시회와 함께 열린다.   "
1117,"청주충북환경운동연합은 ""도내 11개 시‧군의 기후위기 비상선언을 환영한다""고 7일 밝혔다.환경운동연합은 이날 보도자료를 통해 ""지난 5일 단체장 결원 두 지역을 제외한 전국 228개 기초지방자치단체가 기후위기 비상선언을 선포했다""며 ""충북 11개 지자체도 모두 참여했다""고 말했다.이들은 ""기후위기 비상선언은 정부와 기업에게 기후위기의 심각성을 인식시키고 대응을 위한 적극적 정책시행과 기업참여의 시발점이 돼야 한다""고 설명했다.그러면서 비상선언이 단순 선언으로 끝나지 않아야 한다며 후속조치를 제안했다.청주충북환경운연합이 제안한 후속조치는 Δ온실가스 감축을 위한 구체적인 로드맵과 실행계획 수립 Δ예산 배정과 조직체계 마련 Δ재생에너지 확대와 기초지자체 별 에너지 자립률을 높이기 위한 방안 마련 등이다.이들은 ""기후위기와 재난에 가장 먼저 대응하는 주체는 기초지자체""라며 ""이번 비상선언이 단순 보여주기 식이 아닌 적극적인 행동으로 이어지기 바란다""고 덧붙였다"
1118,"기후위기와 해양보호 메시지를 전하기 위해 국제환경단체 그린피스가 지난 2월 진행한 펭귄 얼음조각 전시 (사진=자료사진/황진환 기자)청주충북환경운동연합은 7일 논평을 내고 도내 11개 기초 지자체의 기후위기 비상선언 참여를 환영한다고 밝혔다.환경련은 지구온난화의 심각성이 커지는 요즘 기초 지자체의 기후위기 비상선언은 시의적절하다며 기후위기 대응을 위한 적극적인 정책시행과 기업참여의 시발점이 돼야 한다고 강조했다.그러면서 이번 비상선언이 선언에 그치지 않도록 각 지초 지자체는 온실가스 감축을 위한 구체적 로드맵과 실행계획을 수립하고, 예산 배정과 조직체계도 마련해야 한다고 후속조치의 필요성을 역설했다.한편, 앞서 지난 5일 환경의날을 맞아 전국 220여개 기초 지자체가 기후위기 비상선언을 선포하고 기후위기 대응을 위한 지방정부의 적극적 역할 수행을 다짐했다."
1119," 서울 도봉구는 집과 공공기관에서 쓰는 종량제 봉투를 재생원료를 사용한 친환경 종량제봉투를 전면 도입한다고 9일 밝혔다. (사진=도봉구 제공)종량제 봉투 재활용제품은 폐비닐 등 폐합성수지를 40% 이상 사용해 ‘녹색제품구매법’에 따라 환경부에서 친환경표지 인증을 받은 제품이다. 지난해 12월 기준 도봉구 종량제 봉투 제작량은 연간 620만3400매다.  구는  6월부터 일반용 봉투 7종과 재사용 봉투 2종 등 모든 종량제 봉투를 친환경표지 인증제품(재활용제품)으로 전면 제작해 환경마크를 표기한다. 자원순환을 촉진하고  폴리에틸렌 등 플라스틱 사용량과 온실가스를 줄이기 위한 조치다.구는 종량제 봉투 품질기준 유지와 폐합성수지 물량의 안정적인 확보를 위해 지난해 11월부터 종량제 봉투 판매율이 높은 일반용 10ℓ, 재사용 20ℓ와 용량이 큰 일반용 100ℓ, 공공용 50ℓ부터 재활용제품으로 시범도입 했다. 시범운영 기간 동안 봉투강도 등 민원사항이 없어 친환경 종량제 봉투를 전면 도입하게 됐다.폐합성수지를 사용한 재활용제품을 제작하는 경우에도 종량제 봉투 납품 전 공인시험기관에서 품질기준 준수와 품질시험을 통과해야 하기 때문에 품질저하 문제는 없다고 구는 설명했다. 가격도 기존 종량제봉투와 동일하다.이동진 도봉구청장은 “폐비닐 쓰레기가 넘쳐나는 현실 속에서 한번 쓰고 버리는 종량제봉투를 폐비닐을 활용해 제작함으로써 온실가스 저감 효과를 기대한다”며 “주민들께서도 환경보전을 위해 1회용품 줄이기에 노력해 주시길 부탁드린다”고  당부했다.양지윤 "
1120,문재인 대통령이 12일 오전 청와대에서 국무회의를 주재하고 있다. 2020.5.12
1121,"'먼 미래'에서 '내 일'로 찾아온 기후변화 (10)""수소경제는 에너지원을 석탄과 석유에서 수소로 바꾸는 산업구조의 혁명적 변화입니다. 수소의 생산, 저장, 운송, 활용 전 분야에 걸쳐 새로운 산업과 일자리를 창출해낼 것입니다.""문재인 대통령이 지난해 초, 첫 번째 지역경제투어 현장인 울산에서 한 말입니다. 이날 산업통상자원부는 문 대통령에게 '수소경제 로드맵'을 보고했고, 울산시는 '에너지 허브도시 육성 전략'을 발표했습니다. 이후 수소는 수소차의 '연료'를 넘어 수소 '경제'로 위상이 높아졌습니다. 대통령의 수소경제 선포 이후 공직자들이 관용차로 수소차를 이용하는 모습은 종종 목격됐습니다. 지난해 10월 28일, 이낙연 전 국무총리가 역대 최장수 총리 기록을 세운 날 이용한 관용차는 세간의 이목을 집중시켰습니다. 검정 대형 세단이 아닌 준중형급 수소차를 타고 출근한 겁니다. 이에 앞서 박원순 서울시장도 전용차로 수소차를 타고 여러 행사에 나타나곤 했습니다.여기에 이어 기쁜 소식도 들려왔습니다. 세계수소차 시장에서 우리나라의 시장 점유율이 절반을 넘었고, 업체별로도 현대차가 세계 1위를 차지했다는 소식입니다. 이 반가운 소식에서 수소차, 그리고 수소경제가 마주하고 있는 첫 번째 산을 만날 수 있습니다.숫자만 놓고 보면 굉장히 반가운 소식인데 뭔가 이상합니다. 지난해 1~10월 현대차의 수소차 중 국내 판매량이 3200대를 넘습니다. 다시 말해, 전체 판매량 대부분이 우리나라에서 판매됐다는 겁니다. 우리나라의 수소차 시장이 전 세계 절반을 넘는다는 점도 마음에 걸립니다. 자칫 수소차가 '내수용'에 그치면 어쩌나, 수소차 시장이 우리나라에만 만들어지는 것 아닌가 하는 우려가 되는 겁니다.사실 수소차와 같은 '연료전지차(FCEV, Fuel Cell Electric Vehicle)'도 결국엔 전기차입니다. 다만, 우리가 흔히 말하는 일반적인 전기차(EV)는 배터리에 전기를 담아두고, 이를 꺼내 써서 굴러갑니다. 연료전지차는 연료(수소)를 이용해 전기를 만들고, 그 전기로 모터를 작동시키죠.처음 전기차와 연료전지차가 등장했을 당시, 연료전지차는 여러 강점들로 전기차를 압도했습니다. 탱크에 수소를 압축해서 담는만큼, 연료전지차는 일반 전기차 대비 주행가능거리에 있어 독보적인 강점을 자랑했습니다. 또, 플러그를 꼽아 전기를 충전하는 것보다 수소를 주입하는 시간이 훨씬 적은 것도 장점이었고요.2000년대 초반만 하더라도 전기차는 이 같은 연료전지차의 장점을 결코 넘볼 수 없을 걸로 보였습니다. 하지만 자동차 시장에 갑자기 등장한 '뉴커머'는 이 같은 시각을 '낡은 고정관념'으로 만들어버렸습니다. 바로 테슬라의 모델S, 그리고 창업자 일론 머스크가 그 주인공입니다.자동차 시장에 새로 등장한 기업이 내놓은 전기차는 신선한 충격을 불렀습니다. 한 번 충전하면 400km 넘게 주행할 수 있었고, 가속능력은 슈퍼카를 넘봤습니다. 이는 비단 머스크의 아이디어만으론 실현될 수 없는 일입니다. 전기차와 연료전지차가 경쟁하는 사이, 리튬-이온 배터리의 성능은 비약적으로 발달했습니다. 그리고, 배터리의 발달은 곧 전기차의 실용성을 크게 키웠습니다.배터리는 랩탑, 스마트폰, 카메라 등 다양한 기기에 쓰이면서 모바일 시대의 발달사와 궤를 같이 했습니다. 전자제품에 있어 배터리의 능력은 CPU만큼이나, 때로는 CPU보다도 중요한 비중을 차지했습니다. 아무리 성능이 좋아도 하루를 가지 못 하는 스마트폰은 시장에서 도태될 수밖에 없었고, 신형이 나올 때마다 배터리의 용량을 키울 뿐 아니라 배터리를 관리하는 소프트웨어의 능력도 업데이트됐습니다.연료전지차가 우위를 점하고 있던 '주행가능거리'는 이렇게 격차가 좁혀졌습니다. 앞으로 배터리 기술이 더 발달할 경우, 전기차가 연료전지차를 넘어서는 것도 가능해지겠죠. 시스템 자체의 효율성을 높이는 일은 전기차든 연료전지차든 앞으로 공통적으로 발달해 나갈 것입니다. 하지만 당장 에너지 용량을 늘리는 데에는 전기차가 더 큰 '발달 가능성'을 갖고 있습니다. 전기차가 배터리의 집약도를 높이는 것에 연료전지차, 즉 수소차는 탱크 용량을 키우는 것으로 밖에 대응할 수 없기 때문입니다. 발달의 시대에선 보다 유리한 고지에 있다고 볼 수 있는 이유입니다.수소차의 또 다른 장점인 '짧은 충전시간'은 어떨까요. 벌써부터 수소차의 이 우위는 위협받기 시작했습니다. 수소차가 실제 충전하는 데에만 걸리는 시간은 5분으로 짧습니다. 하지만 1대를 충전한 이후 20~30분가량 수소를 압축하는 시간이 필요합니다. 충전소의 탱크에서 수소가 빠져나간 만큼, 그 압력을 다시 채워 넣어야 하기 때문입니다. 결국, '첫 손님'으로 충전소를 찾지 않으면 자칫 35분 정도는 기다려야 하는 거죠.반면 전기차 시장에선 800볼트 충전기가 상용화되고 있습니다. 5분 충전에 100km를 이동할 수 있고, 15분이면 400km 가량을 갈 수 있을 정도입니다. 수소충전소의 '첫 손님'이 아닌 이상, 연료전지차와 전기차의 격차는 매우 좁아진 셈입니다.""우주의 75%를 차지하는 물질""이라는 아주 매력적인 구호와 함께, 수소는 새로운 에너지원으로 각광받고 있습니다. 수소는 공기 중에도 존재하는 만큼, 흔하디흔한 물질 같죠. 그러다보니 무한한 에너지원이라고 여겨지기도 합니다. 그런데 여기에도 의문이 제기되고 있습니다.우리가 연료로 사용하는 수소는 크게 세 가지 방법을 통해 얻어집니다. 부생수소, 추출수소, 수전해수소라고 하는데요, 부생수소는 석유화학 또는 제철공정 중에 부산물로 발생하는 수소를 모으는 방법입니다. 추출수소는 천연가스에서 수소를 따로 추출해내는 방법이고, 수전해수소는 전기를 이용해 물을 수소와 산소로 분리시켜 수소를 얻는 방법입니다.(자료: 한국가스공사) 부생수소는 말 그대로 오염물질을 발생할 수밖에 없습니다. 물론, 부득이하게 발생하는 오염물질 가운데 수소를 뽑아낸다는 이점이 있지만요. 그런데, 본격적으로 전국에 수소차를 보급해 수소충전소를 운영하려면 수소는 이것만으론 턱없이 부족합니다. 천연가스, LNG를 통해 얻는 수소는 결국 '수입산 수소'인 셈입니다. 이 과정에서 당연히 다량의 온실가스가 배출되고요. 그리고 수전해수소는 전기를 이용해 수소를 만들고, 다시 그 수소로 전기를 만드는 과정이고요. 전기를 만들기 위해 전기를 쓴다…각각의 과정에서 에너지 손실이 발생할 수밖에 없는데, 결국 분해에 들어가는 전력보다 수소를 통해 만들 수 있는 전력이 더 많아야 의미 있다고 볼 수 있겠죠.우리나라가 전 세계 수소차 시장의 대부분을 차지하고, 그 시장에서 팔리는 자동차의 대부분을 차지하는 상황. 이를 그저 기쁘게만 바라볼 수 없는 이유는 바로 '왜 다른 나라는, 다른 자동차 회사는 우리처럼 적극적으로 나서지 않을까' 하는 우려에 있습니다.수소차는 현재 우리나라 수소경제의 선봉에 있습니다. 그런데 이 수소경제가 '구호'에서 '현실'이 되려면, 현대차만 수소차를 만들어서 될 일이 아닙니다. 정부가 수소충전소 1기를 짓는 데에 십수억원을 세금으로 지원해서 될 일도 아닙니다. 전 세계 유수의 자동차 브랜드들이 동참해야 수소차 시장도, 수소충전소 시장도 열릴 수 있습니다. 미니디스크(왼쪽)와 HD-DVD는 각각 ‘차세대 매체’로 떠올랐다 금방 도태됐다. 수소차, 정확히는 연료전지차와 일반 전기차의 경쟁을 보면서 떠오르는 모습이 있습니다. 과거 CD(Compact Disc) 다음의 저장매체로 여겨졌던 MD(Mini Disc)와 영상의 HD화로 부각됐던 HD-DVD 말입니다. MD는 여러 가지 장점들에도 불구하고 결국 '과도기적 매체'로만 소모되고 MP3에게 자리를 넘겨줬습니다. DVD의 고화질 버전인 HD-DVD는 결국 블루레이와의 패권 경쟁에서 패배해버렸고요.'음질'이라는 본연의 가치로는 MD가 MP3를 압도했습니다. 하지만 비싸고 불편하다는 점에서 대중화에 실패했습니다. HD-DVD는 블루레이보다 훨씬 먼저 시장에 진입했고, 기존 DVD의 저변을 활용할 수 있다는 큰 장점을 가졌습니다. 하지만 순식간에 HD가 QHD로, QHD는 UHD(4K)로 발달하면서 '화질'이라는 본연의 가치에서 블루레이를 뛰어넘을 수 없었습니다.배터리 전기차와 연료전지차가 격돌하는 지금, 그리고 연료전지차에 정부까지 나서서 승부수를 띄운 지금, 과거의 이 같은 '표준 전쟁'은 좋은 교범이 될 것입니다.수소차, 그리고 수소경제가 갖는 이점은 분명합니다. 수소를 연료로 운송수단만을 이용하는 것이 아니라 발전소까지 운영하는 등 다양한 용도로 활용할 수 있습니다. 수소경제의 흥망은 결국 연구개발에 대한 지속적인 투자와 그로인한 비용(수소 생산비용, 충전소 설립비용 등) 저감, 그리고 효율성 재고에 달려있을 겁니다.그리고 무엇보다, 우리가 연구하고 개발 중인 방식을 글로벌 스탠다드로 만드는 일이 중요합니다. 지금 우리 기술이 '선도적'이라 할지라도, 우리나라와 다른 방식으로 발전이나 충전이 이뤄진다면 '수소경제' 자체를 이끌어나가긴 어려울 겁니다. 수소차를 중심으로 세계에서 선도적인 역할을 하려면 더욱 꾸준히 돈과 시간을 들여야 하는 이유입니다. 그리고 무언가 끝이 보일 때, 그리고 그 끝이 좋지 않을 때엔 빠르게 '플랜 B'나 '탈출 계획'을 실행하는 것이 돈과 시간을 아끼는 방법일 것입니다.박상욱 기자 (park"
1122,"(사진=연합뉴스/자료사진)2034년까지 운전 기간 30년이 도래하는 석탄발전을 모두 폐지하고 이에 따른 전력 부족분은 액화천연가스(LNG)로 대체한다. 원자력발전은 2024년 26기로 정점을 찍은 후 점진적으로 감소해 2034년에는 17기까지 줄인다.제9차 전력수급기본계획 워킹그룹은 8일 서울 강남구 코엑스에서 지난해 3월부터 51차례의 회의를 거쳐 수렴한 주요 논의 결과를 발표했다. 이번에 발표한 내용은 제9차 전력수급기본계획의 초안이며 정부의 최종 확정안은 아니다.전력수급기본계획은 전력수급의 안정을 위해 전기사업법에 따라 2년마다 수립하는 행정계획이다. 제9차 전력수급기본계획의 계획 기간은 2020년부터 2034년까지고 전력수급의 장기전망, 전력수요관리, 발전과 송·변전 설비계획에 관한 사항 등을 담았다.워킹그룹은 계획안에서 2034년 최대전력수요를 104.2GW, 최대전력수요의 연평균 증가율은 1.0%로 전망했다. 8차 계획의 연평균 증가율 1.3%보다 0.3%포인트 감소한 수치다. 전력수요는 올해 경제성장률 수정치를 반영할 경우 상세 내용이 바뀔 수 있다.계획안에 따르면 석탄발전은 보다 과감한 감축이 추진될 예정이다. 2034년까지 가동 후 30년이 도래되는 모든 석탄발전기를 폐지한다. 현재 석탄발전기 60기 중 절반인 30기(15.3GW)가 운전을 멈추게 되고, 대신 이 중 24기(12.7GW)는 LNG 발전기로 전환한다.원전은 2024년에 26기(27.3GW)로 정점을 찍은 후 점차 줄어 2034년에는 17기(19.4GW)로 줄어들 전망이다. 신재생에너지는 2034년까지 62.3GW의 신규설비를 확충함으로써 제3차 에너지기본계획상 보급 목표를 차질 없이 달성한다.워킹그룹은 8차 계획에서 석탄발전 10기를 폐지하기로 확정한 데 더해 이번에 2030년까지 석탄 14기를 추가로 줄이기로 함으로써 2018년 7월 '온실가스 감축 수정로드맵'에서 제시한 온실가스 배출량 목표를 달성할 수 있을 것으로 봤다.나아가 8차 계획과 비교해 전력 수요가 감소함에 따라 석탄 등 발전 부문에서 온실가스 배출량이 자연스럽게 줄어드는 효과가 있을 것으로 기대했다.미세먼지 계절관리제를 비롯해 추가적인 석탄발전량 제약 방식도 필요하다면 시행하도록 했다. 이 과정에서 전기사업법을 개정해 발전량 제한을 위한 법적 근거를 보다 명확하게 마련하는 절차가 필요하다고 제안했다.주요 송·변전 설비는 계통 신뢰도 향상과 안정적인 전력 공급을 위해 최대한 빨리 준공한다. 동해안-신가평 500kV 초고압직류송전(HVDC) 건설사업과 같이 준공이 지연되는 사업을 특별 관리하고, 발전제약 완화용 에너지저장장치(ESS) 구축 등 선제 대응 방안을 마련한다.재생에너지 연계 수요는 우선 4.9GW에 달하는 재생에너지 접속 대기 물량을 가급적 빨리 해소하고, 장기적으로는 재생에너지의 원활한 보급을 위해 지역별 맞춤형 인프라 구축계획을 제시하는 등 다양한 계통 연계 확충 방안을 검토한다.제9차 전력수급기본계획 최종안은 이번부터 도입된 전략환경영향평가 협의 소요 기간 등에 따라 확정 시기가 결정될 예정이다."
