,contents
596,"6일 오후 10시 47분께 부산 사하구 감천항에 있는 한 수산물 가공 공장 1층에서 불이 났다.    불은 공장 1층 하역장에 있는 지게차와 내부 시설물 등을 태워 2천만원 상당 재산피해(경찰 추산)를 내고 1시간 만에 꺼졌다.화재 당시 2층과 10층 직원 기숙사에는 외국인 여성 근로자 26명이 있었고, 기계실에는 당직자 한국인 근로자 2명이 있었다.    외국인 근로자 2명과 한국인 근로자 2명은 건물 11층 옥상으로 대피했지만, 소방당국이 긴급히 소방헬기를 동원해 구조했다. 옥상 대피 소방헬기 구조[부산시소방본부 제공]    구조된 4명은 연기를 흡입해 병원으로 옮겨져 치료를 받았으나 경미한 것으로 전해졌다.    나머지 24명은 지상으로 무사히 대피해 인명피해는 발생하지 않았다.     불이 나자 부산시소방본부는 대응 1단계를 발령하고 소방장비 78대와 소방대원 270여 명을 투입해 진화 작업을 벌였다.    경찰은 근로자들이 작업을 마친 뒤 1층 하역장 내부에서 불이 난 것으로 보고 화재 원인을 조사하고 있다.   "
597,"완도군은 코로나19 감염증 지역사회 유입을 차단하고 군민·관광객 건강과 안전을 위해 '2020 완도장보고수산물축제'를 취소한다고 24일 밝혔다.     5월 2일부터 나흘간 완도항 일대에서 개최 예정이었다.    장보고수산물축제는 1996년부터 매년 5월에 해상왕 장보고 대사의 업적을 기리고 완도 수산물을 알리는 축제다.    완도군 이송현 관광과장은 ""코로나19 조기 종식을 위한 국가적 분위기와 지역 내 여론 등을 종합적으로 검토해 취소 결정을 내렸다""며 ""이른 시일 내 대체 방안을 마련해 위축된 지역경제 활성화를 위해 노력하겠다""고 말했다.     완도군은 지역 내 감염증 유입 차단을 위해 군 관문인 완도대교와 고금대교 등에서 체온계로 모든 차량 탑승자의 발열 상태를 확인하고 있다.    주요 섬 매표소마다 열화상 카메라를 설치, 운영 중이다.     주요 시설 방역과 '사회적 거리두기' 캠페인 전개 등 코로나19 대응에 모든 행정력을 집중하고 있다.    군은 정부가 권장한 목표율 57%보다 8% 이상 상향해 3천839억원을 조기 집행해 침체한 지역경제에 활력을 불어 넣을 계획이다.   "
598,"활어회 세트, 문어숙회 등 판매…코로나19에 맞춤 마케팅회 사려고 줄 선 차량(포항=연합뉴스) 21일 경북 포항시 남구 구룡포해수욕장 인근 도로에서 관광객이 차에 탄 채 수산물을 사고 있다.    포항시와 포항시어류양식협회 등은 강도다리회를 비롯해 문어, 아귀 등을 대면 접촉을 줄일 수 있는 '드라이브 스루' 방식으로 팔고 있다. 2020.3.21 [포항시 제공. 재판매 및 DB 금지]"
599,"해양수산부는 4월 이달의 수산물로 숭어와 해조류를 선정했다고 31일 밝혔다.    숭어는 전 세계적으로 널리 분포하는 회귀성 어종으로, 우리나라에서는 10월부터 다음 해 2월까지 수온이 높은 먼 바다로 나가 알을 낳고, 봄이 되면 어린 숭어와 함께 돌아온다.    숭어는 다른 생선보다 철분을 많이 함유하고 있어 혈액 속 혈구를 만드는 조혈작용을 돕고, 빈혈 예방 효과가 있다. 비타민도 풍부해 원기 회복에 도움을 준다.    해조류는 바다에 사는 수산식물 중 광합성을 하면서 포자로 번식하는 다세포 식물을 가리킨다. 주로 연안해역에 살고, 다시마·미역·톳·실말 등과 같이 녹갈색 또는 담갈색을 띠는 갈조류와 김·우뭇가사리 등 홍색이나 암홍색을 띠는 홍조류 등이 있다. 파래 같이 엽록소를 가지고 있어 녹색을 띠는 녹조류도 있다.    우리 국민이 즐겨 먹는 대표적인 해조류로는 김, 미역, 다시마, 파래, 톳, 모자반, 청각 등이 있다.    해조류에는 단백질, 당질, 비타민, 무기질 등이 많아 피를 맑게 해 주고, 식이섬유가 풍부해 변비 예방에도 좋다.    해수부는 다음 달 16∼22일 전국 롯데마트 120개 지점에서 숭어를 10∼20% 할인 판매한다. 우체국 쇼핑몰(mall.epost.go.kr)과 피쉬세일(www.fishsale.co.kr)에서는 숭어와 해조류 모두 최대 20% 할인된 가격으로 판매한다.   "
600,"국립수산물품질관리원은 13∼23일 설을 맞아 수산물 원산지 표시 위반행위를 대상으로 특별단속을 벌인다고 8일 밝혔다.    주요 단속대상 품종은 제수 수요가 많은 굴비와 돔류 등이다.     이와 더불어 계절 성수품으로 최근 수입이 늘어난 활방어·활가리비·우렁쉥이 등도 함께 살펴본다.    단속에는 국립수산물품질관리원 14개 지원 소속 특별사법경찰관과 조사공무원 등 900여명이 투입된다.    국립수산물품질관리원의 최근 3년간 설 명절 기간 단속에서는 한 해 평균 109건이 적발됐다. 굴비·돔류 황태 등 제수의 위반 사례가 지속해서 발생했다.     지난해 한 해 동안에는 총 915건이 적발됐고, 중국산 조기와 일본산 활방어 등을 국내산으로 거짓 표시한 195개 업소는 검찰에 송치됐다. 아예 원산지를 표시하지 않은 720건에 대해서는 과태료 8천만원가량을 물렸다.   "
601,"해양수산부가 3일 신종 코로나바이러스 감염증(코로나19)로 인해 위축된 수산물 소비를 활성화하고, 경영에 어려움을 겪고 있는 어업인들을 지원하기 위해 4일~6월 3일 한 달간 '대한민국 수산대전'’ 행사를 진행한다고 밝혔다.이번 상생할인 행사는 어려운 어업인도 돕고, 소비자들에게도 영양가 높은 수산물을 싸게 구매할 수 있도록 한다는 계획으로 마련됐다. 참여기업과 기관들은 각 행사 기간 동안 넙치, 우럭, 멍게, 전복, 장어를 비롯한 주요 양식 수산물과 제철 수산물을 최대 50% 할인된 가격으로 판매할 예정이다.먼저 롯데마트, 이마트, 홈플러스, 현대백화점 등 대형마트·백화점에서는 우럭, 장어, 전복 등을 판매하고, 공영쇼핑, 롯데온, 11번가, 우체국쇼핑, G마켓, 쿠팡 등에서도 광어, 멍게, 우럭 등을 각 온라인 쇼핑몰에서 판매할 예정이다. 또 삼삼해물, 얌테이블, 오늘회, 인어교주해적단 등 수산 창업기업은 각 누리집에서 전복, 가자미, 숭어 등을 판매하며, 수협중앙회는 수협쇼핑 누리집을 통해 굴비, 꽃게 등 수산물 18종을 판매한다.  전라남도, 충청남도, 통영시 등 지자체도 각 지역 장터, 백화점, 쇼핑몰 등을 통해 지역특산 수산물을 판매할 예정이다.엄기두 수산정책실장은 ""이번 행사가 코로나19로 어려움을 겪고 있는 수산업계의 시름을 조금이나마 덜어주고, 국민들이 신선한 수산물을 저렴하게 구입할 수 있는 기회가 되길 바란다""고 말했다.대한민국 수산대전의 판매처별 자세한 행사 내용은 4일부터 해양수산부 누리집에서 확인 가능하다"
602,허성무(왼쪽) 경남 창원시장과 변재영  마산지방해양수산청장이 11일 창원시청에서 항만･수산･해양환경 등 업무 전반에 대해 상호 협력과 교류 활성화를 위한 업무협약을 체결한 후 기념촬영을 하고 있다. (사진=창원시청 제공). 2020.05.11
603," 부산을 동북아 수산식품 연구개발(R&D) 중추기지로 육성하기 위한 수산식품산업 클러스터 조성 사업이 속도를 내고 있다.   부산시는 26일 오후 국제수산물유통시설관리사업소에서 수산식품산업 클러스터 조성계획안 공청회를 개최한다고 25일 밝혔다.   시와 부산산업과학혁신원은 올들어 글로벌 수신식품산업 혁신 선도도시 도약을 위한 수산식품산업 클러스터 조성계획을 수립, 국비 사업 유치를 포함한 본격적인 추진을 계획하고 있다.   공청회에서는 수산식품산업 헤드타워 구축, 지역 산학연관 협력네트워크 활성화 등 조성계획안에 있는 주요 내용을 소개한다.   이어 지역산업 현황과 수요에 대한 전문가 및 수산관련업계의 다양한 의견을 수렴하고, 향후 추진방향에 대한 다양한 논의가 진행된다.   클러스터 조성 계획의 실효성을 높이기 위해 산학연관 전문가 패널토론도 진행된다.   전문가 패널토론은 김영목 부경대학교 식품공학과 교수를 좌장으로 김영석 산업과학혁신원 사업추진본부장, 이남규 부산테크노파크 해양수산바이오센터장, 서만석 명품수산물협회장, 권용범 희창물산 부사장, 이진우 수산정책포럼 사무총장 등이 패널로 참여한다.   시는 이날 공청회에서 나온 내용을 수렴해 수산식품산업 헤드타워 구축 사업 등을 다듬은 후 다음달께 기획재정부에 예비타당성 조사를 신청한다는 방침이다.   시 관계자는 ""수산식품산업 클러스터 조성은 미래먹거리 블루오션인 글로벌 수산식품산업의 선점과 육성을 위해 지역을 넘어 국가 차원에서 반드시 추진돼야 한다""면서 ""공청회에서 나온 전문가의 의견을 수렴해 수산식품산업 클러스터 조성계획안을 확정짓고 차질없이 추진하겠다""고 말했다.   공청회에는 수산식품산업 관련 기관과 단체 관계자는 물론 시민 누구나 참석할 수 있다.   구체적인 내용은 시와 부산산업과학혁신원 홈페이지에서 확인할 수 있다.   "
604," 전남 무안군(군수 김 산)은 지난 19일 현경면 홀통항을 비롯해 청계면 구로항, 현경면 월두항에서 고부가가치 어종인 감성돔 종자 34만 마리와 점농어 종자 7만 6000마리를 방류했다고 20일 밝혔다.이번 방류는 해양환경 변화, 남획, 불법 어업 등의 원인으로 감소추세에 있는 어족자원 증강을 위한 것으로 관내 어업인 소득증대에 크게 이바지할 것으로 보이며, 오는 25일에는 일로읍 우비 선착장에 메기 종자 10만 마리, 오는 8월에는 동자개 종자 5만 마리를 방류할 예정이다.또한, 망운면 톱머리와 장재 해역에 주꾸미 종자 자연부화를 위한 해상가두리를 설치해 어미 주꾸미 100㎏을 입식했고, 올 하반기에는 내수면 생물자원의 증강을 도모하기 위해 내수면 외래어종(베스·블루길) 퇴치 수매사업을 전개할 계획이다.무안군 관계자는 “수산자원 회복과 어업인 소득증대를 위해 과학적이고 체계적인 방류사업 계획수립과 꾸준한 예산 확보를 통한 수산자원 조성에 적극적으로 힘쓰겠다”고 전했다.한편, 군은 지난달 중순 청계면 월선 저수지, 해제면 금산간척지와 태원간척지에 뱀장어 종자 7500마리, 5월 중순에는 현경면 월두항에 대하 종자 4백만 마리를 방류한 바 있다.호남취재본부 서영서 기자"
605,"해양수산부는 올해 수산 분야에서는 처음으로 총 300억원 규모의 수산벤처창업펀드를 조성한다고 24일 밝혔다.    해수부는 이를 위해 25일부터 다음 달 31일까지 신규펀드 운용사를 공모한다.    해수부는 수산 분야 투자 활성화를 위해 2010년부터 수산펀드를 조성했다. 지난해까지 총 1천820억원 규모로 11개를 만들었다.    올해 처음 시도되는 수산벤처창업펀드는 수산 분야의 신규 유망기업을 발굴·육성하고 수산 창업을 활성화하는 펀드다. 벤처, 창업기업, 신기술 활용기업 등에 중점 투자한다.   "
606,"동원F&B가 수산 원물의 맛과 식감을 살린 '수산 간편요리 KIT' 신제품 3종(골뱅이 물회용 레시피, 백합 된장찌개, 우렁 강된장)을 출시했다.'수산 간편요리 KIT'는 수산식품 기업 동원의 50년 노하우를 한 팩에 담아낸 수산 가정간편식(HMR) 제품이다. 원물의 맛과 식감이 살아있고 각종 부재료와 양념 등이 함께 들어있어 맛있는 수산 요리를 간편하게 즐길 수 있다.동원F&B는 지난해 7월 '수산 간편요리 KIT' 브랜드를 론칭하며 수산 HMR 시장 공략에 나섰다. 손질하기 까다롭고 보관이 어려운 수산물을, 편의성은 물론 맛도 뛰어난 상온 HMR로 선보이며 소비자들로부터 큰 호응을 이끌어냈다. 동원F&B는 지속적인 신제품 출시로 라인업을 강화해 '수산 HMR 대표 브랜드'로 거듭나겠다는 계획이다.브랜드 측 설명에 따르면, '수산 간편요리 KIT' 3종은 동원의 수산물 전문 노하우가 담긴 고온 처리 공법으로 조리해 수산 원물의 맛과 쫄깃한 식감이 살아있다. 취향에 따라 양파, 오이, 고추 등을 추가해 다양한 레시피로 즐길 수 있다. 또한 파우치 포장으로 바로 먹거나 휴대하기 좋고 상온 보관이 가능하다. 동원F&B 관계자는 ""최근 언택트형 소비가 확산되면서 HMR 제품의 간편함과 더불어 이색적이고 다양한 맛을 찾는 소비자가 늘고 있다""며 ""앞으로도 소비자 니즈에 맞는 다양한 수산 HMR 제품을 선보여 언제 어디서나 맛있는 수산 요리를 즐길 수 있도록 할 것""이라고 말했다.전상희 기자"
607," 동원F&B가 수산 원물의 맛과 식감을 살린 '수산 간편요리 KIT' 신제품 3종을 출시했다고 12일 밝혔다.수산 간편요리 KIT는 동원의 50년 노하우를 한 팩에 담아낸 수산 가정간편식(HMR) 제품이다. 원물의 맛과 식감이 살아있고 각종 부재료와 양념 등이 함께 들어있어 맛있는 수산 요리를 간편하게 즐길 수 있다.동원F&B는 지난해 7월 '수산 간편요리 KIT' 브랜드를 론칭하며 수산 HMR 시장 공략에 나섰다. 동원F&B는 지속적인 신제품 출시로 라인업을 강화해 '수산 HMR 대표 브랜드'로 거듭나겠다는 계획이다.이번에 출시된 3종은 각각 골뱅이, 백합, 우렁을 주재료로 활용했다. 골뱅이 물회용 레시피는 골뱅이와 시원한 동치미육수, 실곤약을 특제 양념에 버무려 먹는 제품으로 특히 더운 여름에 어울린다. 백합 된장찌개는 두부와 버섯 등 각종 야채와 신선한 백합살을 비법 육수에 넣어 맛이 시원하다. 우렁 강된장은 우렁과 두부, 된장이 잘 어우러져 밥에 얹어 먹기 좋다.수산 간편요리 KIT 3종은 동원의 수산물 전문 노하우가 담긴 고온 처리 공법으로 조리해 수산 원물의 맛과 쫄깃한 식감이 살아있다. 파우치 포장으로 바로 먹거나 휴대하기 좋고 상온 보관이 가능해 편리하다.동원F&B 관계자는 ""최근 언택트형 소비가 확산하면서 HMR 제품의 간편함과 더불어 이색적이고 다양한 맛을 찾는 소비자가 늘고 있다""며 ""앞으로도 소비자 니즈에 맞는 다양한 수산 HMR 제품을 선보여 언제 어디서나 맛있는 수산 요리를 즐길 수 있도록 할 것""이라고 말했다.김아름기자"
608," 신의준 전남도 의원은 제342회 전남도 해양수산국 예·결산 심의에서 포스트 코로나 전남형 뉴딜사업에 깊은 관심을 나타냈다.신 의원은 전남도가 ‘포스트 코로나 대응 및 한국판 뉴딜사업’으로 3조 2000억 원 규모 총 81개 사업의 ‘전남형 뉴딜 사업’ 추진 보도와 관련 “수산분야에는 어떠한 사업들이 있는지 궁금하다”며 질의에 나섰다.특히 ‘코로나19’로 인해 유통업체의 오프라인 매출이 여전히 부진한 가운데 비대면 온라인 판매가 활성화되고 있어, 이를 반영하듯 수산분야의 뉴딜사업은 온라인 수산물 직거래와 가공·유통의 기반 구축 사업 등이 대표적인 것으로 알려졌다.신의준 의원은 “수산물 소비위축으로 어업인들이 많은 어려움을 겪고 있다”며 “국비확보로 전남형 뉴딜 사업이 계획대로 추진돼 포스트 코로나 시대 수산분야가 재도약할 기회가 되길 바란다”고 말했다.한편, 전남도의회는 6월 2일부터 16일간 제342회 제1차 정례회를 열어 2019회계연도 결산·예비비 지출 승인 및 2020년도 제2회 추가경정예산 심의를 진행하고 있다.호남취재본부 김춘수 기자"
609,"[앵커]코로나 19 위기를 극복하고 경북 동해안이 새롭게 도약하기 위한 다양한 전략이 논의되고 있는데요.해양과 수산 자원을 적극 활용한 호미반도 국가해양정원 조성과 스마트 수산 양식 활성화 전략은 실행이 구체화되고 있습니다.강전일 기자가 보도합니다.[리포트]수려한 해안 경관에 코로나 19 걱정없이 소수가 서로 부딪치지 않고 친환경 생태 힐링을 할 수 있는 호미반도.한반도 동쪽 끝이라는 상징성도 갖고 있습니다.구룡포와 장기 역사 문화와 숲 생태 지구도 있어 국가해양정원으로 조성하기에 안성맞춤입니다.[이문숙/한국해양과학기술원 박사 : ""동해가 자랑하는 해안 지질 자원과 역사 문화 자원 잠재력이 풍부합니다.""]정보통신기술을 접목시키고, 인공 지능을 활용한 스마트 수산 양식 활성화도 코로나 위기 극복 주요 전략으로 주목받고 있습니다.특히 경상북도는 지진 피해까지 입은 포항 흥해 일원이 스마트 해양수산특구로 지정되도록 용역을 추진합니다.포스텍과 포항해양과학고를 중심으로 연구 인프라 확충과 전문인력 육성에도 주력하고, 영덕 강구 일대에는 수산 식품 가공 클러스터를 조성할 계획입니다.[이철우/경상북도지사 : ""장점과 잠재력 최대한 살려 위기를 기회로 바꾸고 미래 해양신기술 선점해야...""]환동해 미래 발전 주요 전략이 포스트 코로나 시대의 뉴노멀 트렌드에 적극 대응하고, 새로운 일자리를 창출할 수 있을 지 주목됩니다.KBS 뉴스 강전일 입니다.강전일 기자 "
610,"해양수산부는 수산업계의 신종 코로나바이러스 감염증(코로나19) 극복을 지원하고자 수협은행·단위수협의 수산 분야 소상공인·중소기업 대출을 6개월 만기 연장하고, 이자 납입도 6개월 유예한다고 26일 밝혔다.    해수부는 이날 오후 정부세종청사에서 문성혁 장관 주재로 수산업계와 영상회의를 열고 수산 분야 코로나19 지원대책을 점검했다.    이날 회의에서 수산업계는 어업인 대출자금 만기 연장, 경영자금 지원 확대, 온·오프라인 수산물 소비 촉진과 판로 개척 지원, 수출기업 온라인 마케팅 지원 및 비용 감면 확대 등을 건의했다.    해수부는 우선 앞서 19일 발표한 '민생·금융안정 패키지 프로그램'의 후속 조치로 수협은행과 지역수협의 수산 분야 소상공인·중소기업 대출을 6개월 만기 연장하고 이자 납입도 6개월 유예한다.    이 조치는 수협은행 일반 대출자금과 지역수협의 상호금융자금에 대해 적용된다. 지원 규모는 대출 원금 약 4천600억원이다. 수산물도 '드라이브 스루' 판매(서울=연합뉴스) 임헌정 기자 = 수협중앙회는 25일 신종 코로나바이러스 감염증(코로나19) 사태로 위축된 수산물 소비 활성화를 위해 서울 노량진수산시장과 강서공판장에서 차에 탄 채 물건을 구입할 수 있는 '드라이브 스루'(Drive through) 판매 방식을 도입한다고 밝혔다.     드라이브 스루 판매는 노량진수산시장에서는 이달 26일, 강서공판장에서는 다음 달 6일 시작한다.    사진은 26일 서울 동작구 노량진수산시장 드라이브 스루 판매소에 줄지어 선 차량들. 2020.3.26"
611,"22일 해수부 정책자문위원회…비대면·디지털화 대응 등 논의 문성혁 해양수산부 장관. 부산일보DB 문성혁 해양수산부 장관은 코로나19 이후 해양수산 분야의 대책을 논의하기 위한 정책자문위원회 회의를 개최한다.해양수산부는 22일 오전 서울 중구 롯데호텔에서 문 장관과 김인현 정책자문위원장을 포함한 총괄 위원 19명이 참석한 가운데 '2020년 해양수산부 정책자문위원회' 회의를 연다고 21일 밝혔다.이번 회의는 코로나19 사태로 해운 물동량과 수산물 소비가 감소하는 상황과 다가올 비대면·디지털화 경향에 대한 전략 마련이 시급하다는 인식에서 출발했다.참석자들은 해양수산 분야 전반의 디지털 전환 문제와 함께 글로벌 밸류 체인(세계적 가치사슬) 변화에 대응하기 위한 물동량 유치, 국내기업 지원 방안 등을 논의할 계획이다.비대면·맞춤형 수산식품 유통과 관련 가공산업의 육성 방안, 해양 바이오나 해양 관광 같은 신산업 분야 성장동력 창출 방안도 논의한다.해수부는 그간 '해양수산분야 코로나19 대응전략'을 준비하고 있었으며, 이번 회의에서 나온 전문가들의 아이디어를 대응 전략에 포함할 예정이다.문 장관은 ""과거 국제통화기금(IMF) 외환위기 등 큰 위기 이후 찾아왔던 경제회복과 사회변화를 고려할 때 코로나19 이후 새로운 기회가 찾아올 수 있다고 확신한다""면서 ""해양수산이 확실한 변화를 이루어 낼 수 있도록 좋은 의견을 많이 내 달라""고 당부했다.송현수 기자"
612,"경이수산 1000만불, 경남수산 700만불 수출탑[석동재 기자"
613,"드라이브 스루 마련된 정부세종청사. 사진=연합뉴스정부세종청사 해양수산부에서 신종 코로나바이러스 감염증(코로나19) 확진 환자가 추가로 발생했다. 14일 세종시에 따르면 나성동 오피스텔에 거주하는 30대 남성이 이날 코로나19 양성 판정을 받았다. 이 남성은 해양수산부 소속 직원이다. 추가 확진에 따라 해수부 내 감염자는 모두 26명으로 늘었다.최근 해수부에서 집단감염이 확산되고 있어, 세종시는 해수부 전 직원 600여명을 대상으로 검사를 실시키로 했다.▶ 한국경제 '코로나19 현황' 페이지 바로가기https://www.hankyung.com/coronavirus한민수 한경닷컴 기자"
614,"정부세종청사 내 해양수산부 전경. 부산일보DB 해양수산부는 22일 과감하고 체계적인 규제혁신을 위해 '해양수산 분야 규제혁신 추진 종합계획'을 마련했다고 밝혔다.이번 계획의 주요 내용은 △신산업 육성을 통한 경제혁신 △해양수산인 불편해소를 통한 민생혁신 △소통강화 등을 통한 공직혁신 등이다.우선 해양수산 분야 규제샌드박스 제도를 활성화하는 등 해양수산 신산업 육성을 통한 경제혁신에 나선다. 규제샌드박스는 새로운 제품이나 서비스가 출시될 때 일정 기간 기존 규제를 면제해주는 제도다.또한 신제품이나 신기술의 출시를 우선 허용한 뒤 규제하는 포괄적 네거티브 규제 방식으로 전환할 수 있는 기존 규제를 발굴해 개선한다.해수부는 또 업계와 지역의 불편사항을 직접 청취하고, 주요 사항에 대해서는 외부 전문가 주도로 규제를 검토·개선해 규제혁신의 체감도를 높일 계획이다.아울러 해양수산 법령 내 규제에 대해서는 정부가 규제 필요성을 입증하도록 하고, 국민과 기업이 이의가 있는 규제에 대해 규제혁신위원회 개최를 요구할 수 있는 ‘규제 입증요청제’를 도입한다.김규섭 해수부 규제개혁법무담당관은 ""해양수산 전 분야의 규제혁신을 통해 해양수산인의 부담을 완화하는 한편 미래 성장동력이 될 해양수산 신산업 육성 기반이 마련될 수 있기를 바란다""고 말했다.송현수 기자"
615,어촌테마마을 조성사업으로 청사진 마련[홍춘봉 기자(=삼척)
616,"[아시아경제 권재희 기자]일본 아베신조 내각 각료가 후쿠시마현의 한국의 수산물 수입금지 조치에 불만을 표하며 공개적으로 한국을 비난한 것으로 알려졌다.19일 아사히신문에 따르면 다나카 가즈노리 일본 부흥상이 전날 일본 언론과의 공동 인터뷰에서 후쿠시마현 등의 수산물을 수입금지한 한국을 겨냥해 ""그쪽 나라(한국)보다 일본산이 꽤 안전하며 깨끗하다""고 말했다.이어 ""후쿠시마 식자재는 일본에서도 문제가 없는 낮은 방사선 수치""라며 ""일본은 세계에서 가장 엄격한 기준을 통과한 것을 유통하고 있다""고 주장했다.다나카 부흥상은 식품 방사성 물질 허용 기준이 1㎏에 100베크렐(㏃)인데 비해 한국은 1㎏에 370㏃이고, 미국은 1㎏에 1200㏃, 유럽은 역내 유통을 기준으로 1㎏에 1250㏃이라고 비교하기도 했다고 아사히는 보도했다.한편 일본 정부는 한국의 수산물 수입금지 조치가 부당하다고 주장하며 세계무역기구(WTO)에 제소했으나 지난해 패소한 바 있다.권재희 기자"
617," 신종 코로나바이러스 감염증(코로나19)로 수산물 소비가 크게 줄면서 수산업계 피해가 급증하고 있다. 해양수산부는 온라인 할인 행사, 드라이브 스루 도입 확대 등 비대면 방식으로 수산물 판매 촉진에 나섰다.8일 해양수산부에 따르면 코로나19에 따른 외식 수요 감소와 활어 소비 위축으로 양식수산물 출하가 큰 폭으로 감소했다. 우럭 등 해상가두리 양식수산물 출하액은 지난 1월 200억원에서 160억원으로 19.8% 줄었다. 같은 기간 전복과 광어 출하액도 33.2%, 27.8%씩 감소했다. 장어, 송어, 메기 등 다른 양식수산물 역시 출하액 규모가 큰 폭으로 줄어든 상태다.이에 해수부는 지난 3월 문성혁 장관 주재로 관계기관 간담회를 열고 수산물 소비촉진 대책을 마련해 시행 중이다. 먼저 온라인 쇼핑몰과 함께 상생할인전으로 9억9,000만원 규모의 판매 실적을 올렸다. 특히 11번가는 멍게·전복 매출을 지난해 대비 13배 늘리는 성과를 냈다. 대형마트와 진행한 활어회 상생할인전에서는 넙치 13톤을 판매했다. 또 해수부·해양경찰청 등 공공기관과 유관단체 임직원 2만여명을 대상으로 소비촉진 캠페인을 진행한 결과 1억1,000만원의 실적을 거뒀다고 설명했다.해수부는 현재 포항·완도·울산에서 진행하고 있는 드라이브 스루 방식 수산물 판매를 서울·세종·광주·포항·하동 등 전국 5개 거점으로 확대한다는 방침이다. 이미 노량진 수산시장과 수협 강서공판장에서 드라이브 스루를 통해 지난 7일까지 8,100만원어치를 판매한 바 있다. 4월 말 온라인 쇼핑업체와 연계한 대규모 온라인 수산물 할인행사인 ‘온라인 수산대전’도 계획 중이다.이경규 해수부 수산정책관은 “사회적 거리두기 강화에 따라 비대면 방식의 수산물 판매를 활성화할 수 있는 다양한 방안을 강구하고 있다”고 설명했다./세종=조지원기자"
618,"  해양수산부는 코로나19 확산으로 위축된 수산물 소비를 활성화하기 위해 드라이브 스루 방식의 수산물 판매 등 소비촉진 행사를 개최한다.   8일 해수부에 따르면 코로나19 확산으로 인해 지난 2월 양식수산물 출하금액은 1월보다 15~40% 감소했다. 일식집 등 수산물 외식업체 방문객도 1월에 비해 70% 이상 줄면서 어업인과 관련 업계 종사자들의 피해가 급증하고 있다.   이에 해수부는 지난 3월 9일과 26일에 장관 주재로 긴급 관계기관 간담회를 열고 △온라인 긴급 소비촉진 및 상생할인행사 개최, ▴대형마트 상생할인 △공공기관 상생구매 △드라이브 스루 도입 확대 등 다방면의 수산물 소비촉진 대책을 강구했다.   우선 해수부는 출하에 어려움을 겪고 있는 멍게와 전복 어가를 지원하고 비대면 수산물 판매를 활성화하기 위해 지난 2월 29일부터 3월 31일까지 11번가, 옥션, 우체국쇼핑, 수협쇼핑, 피쉬세일 등 5개 온라인 쇼핑몰에서 온라인 상생할인전을 진행해 총 9억 9000만 원의 판매 실적을 기록했다.   아울러 해수부는 지난달 25일부터 15일까지 순차적으로 양식수산물 생산자, 대형마트와 함께하는 활어회 상생할인전을 진행하고 있다. 이 행사는 홈플러스, 이마트, 롯데마트의 전국 340여개 매장에서 진행했으며 지난달 25일부터 4월 1일까지 행사를 진행한 홈플러스는 전국 107개 지점에서 총 13톤의 넙치 판매실적을 기록했다.   또한 지난달 27일부터 10일까지 양식수산물 소비촉진 캠페인을 진행하고 있다. 해수부 뿐만 아니라 해양경찰청 및 소속 공공기관, 유관단체 임직원 2만여 명이 자율적으로 참여하고 있다.   해수부는 생산자 단체와 함께 23일부터 5개 지역에서 ‘드라이브 스루’ 방식의 활 수산물 특판장을 확대 운영한다. 현재 포항, 완도, 울산 등에서 좋은 성과를 내고 있는 드라이브 스루 방식의 활 수산물 판매를 서울, 세종, 광주, 포항, 하동 등 전국 5개 거점으로 확대해 양식수산물의 소비를 늘리겠다는 계획이다.   드라이브 스루 방식의 활 수산물 특판은 신선도가 생명인 활 수산물을 손질하는 즉시 소비자에게 전달할 수 있고, 중간 유통단계를 축소해 시중 가격보다 저렴하게 구입할 수 있다는 장점이 있다.   추가적으로 해수부는 4월 말부터 온라인 쇼핑업체들과 연계해 대규모 온라인 수산물 할인행사인 ‘온라인 수산대전‘을 진행할 예정이다. 대형마트와의 상생할인 행사가 끝나면, 그 외의 소비 부진 품목을 선정해 활어회 할인전을 추가로 진행할 계획이다. 아울러, 수협중앙회와 함께 학교급식 납품 중단에 따른 피해 어가를 돕기 위한 할인행사도 진행할 방침이다.   이경규 해양수산부 수산정책관은 ""사회적 거리두기 강화에 따라 비대면 방식의 수산물 판매를 활성화할 수 있는 다양한 방안을 강구하고 있다""며 ""이번 행사들을 통해 소비자들의 수산물 소비패턴 변화를 분석해 온라인 중심의 수산물 직거래를 확대하는 정책 방향을 모색해 나갈 것”이라고 말했다.   "
