,0
1363,"충남 천안 줌바댄스 워크숍에 참석한 20대 여성이 자전거로 강원 강릉 등지를 여행 중 신종 코로나바이러스 감염증(코로나19) 확진 판정을 받았다.    8일 강릉시에 따르면 이날 오전 8시 35분께 A(28·여)씨가 코로나19 검사에서 양성 판정을 받았다.    서울 관악구에 거주하는 A씨는 지난달 15일 충남 천안 줌바 댄스 강사 워크숍 참석자로, 지난 4일부터 자전거 등으로 일행 1명과 함께 평창과 강릉 등지를 여행 중이었다.    A씨는 강릉 동인병원에서 코로나19 검사 과정에서 양성 판정을 받고서 강릉의료원으로 이송돼 치료를 받는다.    A씨와 함께 여행한 접촉자 1명은 검사 중이다.    지난 4일 버스로 서울남부터미널을 출발해 오후 10시께 평창 진부 터미널에 도착한 A씨는 평창의 한 펜션에서 지난 5일까지 2박을 했다.    이어 5일 오후 5시 20분부터 오후 6시까지 대관령 대형마트와 한 식당을 이용했다.    지난달 15일 충남 천안 줌바 댄스강사 워크숍에 참석한 A씨는 강원도 여행 중이던 지난 6일 오후 1시께 충남도청으로부터 코로나19 검사 권유 전화를 받았다.    이에 같은 날 오후 7시 30분께 자전거를 이용해 강릉으로 이동한 A씨는 강릉동인병원 선별진료소에서 검사를 받았으나 증상은 없었다.    이후 강릉 사천면 한 펜션에서 숙박한 A씨는 다음날인 7일 오전 11시 퇴실 후 사천∼주문진∼경포 해안로를 자전거로 달린 뒤 오후 4시께 강릉의 한 식당에 들러 식사했다.    이어 오후 5시께 해안로 한 모텔에 도착한 A씨는 오후 5시 50분 창해로 편의점을 이용한 후 숙소에서 머물렀다.    여행 중 탄 자전거는 A씨가 서울에서 버스에 싣고 온 것으로 알려졌다.    강릉시 관계자는 ""현재까지 확인된 A씨의 이동 경로에 대한 소독은 모두 마무리됐다""며 ""2차 역학 조사 후 업체폐쇄 여부 최종 접촉자 수가 확정될 예정""이라고 밝혔다.    한편 보건당국은 줌바댄스 강사와 수강생들이 잇따라 코로나19에 감염되자 전국의 강사들이 모였던 지난달 15일 충남 천안 워크숍에 주목하고, 집중 역학 조사를 진행 중이다.   "
1364,"(파리=연합뉴스) 김용래 특파원 = 프랑스 정부가 한국의 신종 코로나바이러스 감염증(코로나19) 확산세와 관련해 한국 여행 경보를 기존 1단계(정상)에서 3단계(여행자제 권고)로 격상했다.    프랑스 외무부는 25일(현지시간) 한국 여행 경보 등급을 평상시인 1단계에서 3단계로 격상하고, 한국 여행은 필수적인 경우를 제외하고는 자제하라고 권고했다.    프랑스의 국가별 여행권고 등급은 총 4단계로, 정상인 1단계(녹색), 주의 요망인 2단계(황색), 필수적인 경우를 제외하고는 여행 자제를 권고하는 3단계(주황색), 강력히 여행 자제를 권고하는 4단계(적색)로 구성돼 있다.    프랑스 외무부는 ""코로나19의 확산세와 해당 국가 보건당국이 취한 조처들을 감안해 필수적인 사유가 없는 프랑스 국민은 한국 입국을 자제하고, 거리를 두고 상황을 지켜볼 것을 권고한다""고 밝혔다.    외무부는 ""한국에서는 많은 확진자가 대구와 경북에서 집계됐다""면서 ""한국 정부는 경계수준을 최대한의 수준으로 올렸으며, 각급 학교의 개학도 연기됐다""고 설명했다.     외무부의 조처와 별도로 프랑스 교육부도 각급 학교에 전날 공지문을 하달하고, 학생 본인이나 가족이 최근 한국에 방문한 적이 있는 경우 해당 학생을 의무적으로 14일간 자가격리하도록 지시했다.    앞서 프랑스 교육부는 지난 20일 각급 학교에 하달한 공문에서는 학생 또는 학생의 가족이 한국을 방문하고 돌아온 경우 2주간의 자가격리를 '권고'하라고 지시했었다.     한국에서 프랑스로 입국하는 사람들에 대한 프랑스 당국의 특별한 통제나 제한 조치는 현재까지 없다.     프랑스는 코로나19 바이러스 사태 확산 이후 중국에서 오는 입국자들에 대해서도 특별한 통제 조치를 하지 않고 있다.    다만, 프랑스 보건당국은 발열이나 호흡기 이상 등 감염 의심증세가 있는 입국자들의 경우 프랑스 내에서의 대처 방법과 연락처 등을 한국인 여행자들에게 안내하고 있다.    프랑스에서는 현재까지 확인된 코로나19 확진자는 총 12명으로, 이 가운데 80대 중국인 관광객이 지난 14일 숨졌고, 나머지 11명은 모두 완치판정을 받고 귀가 조치됐다.    "
1365," 일러스트    (파리=연합뉴스) 김용래 특파원 = 프랑스 정부가 한국의 신종 코로나바이러스 감염증(코로나19) 확산세와 관련해 한국 여행 경보를 기존 1단계(정상)에서 3단계(여행 자제)로 격상했다.    프랑스 외무부는 25일(현지시간) 한국 여행 경보 등급을 평상시인 1단계(녹색)에서 3단계(오렌지색)로 격상하고, 한국 여행은 필수적인 경우를 제외하고는 자제하라고 권고했다.    프랑스의 국가별 여행 권고 등급은 정상인 1단계, 주의 요망인 2단계, 필수적인 경우를 제외하고는 여행 자제를 권고하는 3단계, 강력히 여행 자제를 권고하는 4단계로 구성돼 있다.    외무부의 조처와 별도로 프랑스 교육부도 각급 학교에 전날 공지문을 보내 학생 본인이나 가족이 최근 한국에 방문한 적이 있는 경우 해당 학생을 의무적으로 14일간 자가격리를 유도하라고 지시했다.   "
1366," 신종 코로나바이러스 감염증(코로나19) 전 세계 확산에 정부가 전 국가와 지역에 특별여행주의보를 오는 4월 23일까지 한 달 동안 발령한다고 23일 밝혔다.   외교부는 이날 부로 기존 여행경보 3단계와 4단계가 발령된 지역을 제외한 전 국가와 지역에 특별여행주의보를 발령, 여행 취소 또는 여행을 연기할 것을 권고하며 해외 체류 중인 국민들에게는 신변 안전에 특별히 유의해줄 것을 당부했다.   특별여행주의보는 여행경보 2단계와 3단계에 준하는 조치로 이는 최근 정부가 강조하고 있는 '사회적 거리두기' 대국민 캠페인의 연장선상에 있다. 여행경보 2단계는 여행자제를, 3단계는 철수권고에 해당한다.   또 이번 조치는 현재 코로나19가 전 세계에 창궐해 확진자와 사망자 수가 폭증하고 있고 이에 대응해 각국 정부가 급작스럽게 국경과 공항을 폐쇄하고 항공편 중단 조치를 내고 있는 것을 고려한 것이다.   이날 외교부 고위당국자는 ""전 세계적으로 항공편 등 교통편이 정상적으로 운행되지 않는 상황이므로, 가급적 해외여행을 하지 않는 것이 바람직하고 여행을 취소 또는 연기해달라는 메시지 차원에서 특별여행주의보를 발령하게 됐다""고 밝혔다.   앞서 정부는 지난 18일 이미 여행경보가 내려진 지역을 제외한 전 지역과 국가에 '여행유의'를 뜻하는 1단계 여행경보를 발령한 바 있다. 코로나19의 전 세계적 확산 속에서 추가적으로 발생할 수 있는 보건 위협에 대응하기 위한 차원에서다.   즉 이번 특별여행주의보는 지난 18일 전 국가와 지역에 대한 여행경보 1단계 발령에 비해 한 차원 더 강화된 조치다. 외교부는 각 국가와 지역의 코로나19 확진자 발생에 예의주시하면서 여행경보의 조정 필요성을 지속적으로 검토해 나갈 예정이다.   #여행경보 #외교부 #코로나19 #여행 #확진 #해외여행   "
1367,"대한펜싱협회           신종 코로나바이러스 감염증(코로나19) 확진 판정을 받은 펜싱 국가대표 3명 중 한 명이 자가격리 중 충남 태안 여행을 간 것으로 확인됐다.       19일 태안군은 여자 에페 국가대표 A(36)선수가 지난 17일부터 1박 2일 일정으로 태안 여행을 왔다가 확진 판정을 받았다고 밝혔다.       군에 따르면 A선수는 태안 여행 중 대한펜싱협회로부터 동료 1명(울산 거주)이 코로나19 확진 판정을 받았다는 연락을 받았다. 이들은 함께 국제대회에 출전했다가 15일 귀국했다. A선수는 18일 오후 3시 40분쯤 태안군 보건의료원 선별진료소를 찾아 검사를 받고 이날 양성판정을 받았다.        가세로 태안군수는 이날 기자회견에서 “A선수 스스로 자가격리 권고를 준수했어야 했는데, 그렇지 못해 안타깝다”며 “다시는 이런 일이 없기를 바란다”고 말했다.        태안군은 A선수가 묵었던 펜션을 긴급 방역 소독하고 그와 접촉한 펜션 주인과 편의점 점원 등 4명의 검체를 채취해 검사를 의뢰했다. 검사 결과는 이날 오후에 나올 예정이다.      한편 펜싱 대표팀은 펜싱 국가대표 8명 가운데 3명이 코로나19에 감염되며 비상상황에 놓였다.       A선수에 앞서 17일에는 울산에서 B(25)선수가 18일에는 경기도 남양주에서 C(35)선수가 코로나19 양성 판정을 받았다.       이들은 여자에페 대표팀 일원으로 지난 3일부터 헝가리 부다페스트에서 열린 국제펜싱연맹(FIE) 그랑프리 여자에페에 출전했다가 15일 귀국했다. 대한펜싱협회는 선수들에게 2주간 자가격리를 권고했다. A선수를 제외한 나머지 2명은 자가격리 중 확진 판정을 받은 것으로 알려졌다.      펜싱협회는 대표팀이 같은 숙소를 쓰고 함께 훈련한 만큼 추가 확진자가 나올까 우려하고 있다.       이민정 기자 lee"
1368,"미국 질병통제예방센터(CDC)가 한국에 대한 여행경보를 최고등급인 3단계로 높였다. 현재 중국에 내려진 여행경보와 같다.24일(현지시간) 미 CDC는 홈페이지를 통해 한국에 대한 여행경보를 3단계 '경고'(Warning)로 상향 조정했다고 발표했다. 이는 지역감염이 광범위하게 나타나고 있으니 불필요한 여행을 자제하라는 의미다. CDC 여행경보는 1단계 '주의'(Watch), 2단계 '경계'(Alert), 3단계 '경고'(Warning)로 이뤄져 있다. CDC는 현재 이란과 이탈리아, 일본에 2단계를, 홍콩에 1단계를 각각 발령한 상태다.미국 질병통제예방센터(CDC) 홈페이지CDC는 ""(한국에서) 인간 간 전염이 될 수 있는 신종 코로나바이러스 감염증(코로나19)으로 인한 호흡기 질환이 널리 퍼지고 있다""며 ""고령자와 만성 질환을 가진 사람들은 심각한 질환을 앓을 위험이 커질 수 있다""고 경고했다.CDC는 ""감염 지역에서는 적절한 의료서비스에 대한 접근이 제한돼 있다""고 경고하며 ""지난 2주 이내 한국에 방문한 사람 중 발열이나 호흡기 질환 증상이 나타나는 경우 코로나19를 의심하고 지역 보건부에 즉시 통보해야 한다""고 당부했다. CDC의 한국 여행경보 상향 조정에 따라 미 국무부의 여행경보도 상향되거나 한국인 방문객에 대한 입국 제한조치가 나올 수 있다는 우려가 제기된다. 앞서 한국 질병관리본부는 25일 오전 9시 기준 코로나19 확진자가 893명으로 늘었다고 발표했다. 이는 일본에서 국내 감염과 크루즈선 확진자 수 등을 모두 포함한 851명을 넘어선 것이다. 이에 따라 한국은 일본을 제치고 전세계 2위 코로나19 감염국으로 올라서는 불명예를 안게 됐다"
1369," 한국에서 신종 코로나바이러스 감염증(코로나19)이 급격히 확산되면서 해외 국가들이 자국민에게 중국 수준으로 한국 여행 자제를 권고하는 사례가 나오고 있다. 24일(현지시간) 미국 질병통제예방센터(CDC)는 한국에 대한 여행경보를 최고 단계인 3단계로 올린다고 밝혔다. 미 CDC가 코로나19 발병 이후 ‘불필요한 여행 자제’를 권고하는 3단계 여행경보를 발령한 것은 중국을 제외하고 한국이 처음이다. 앞서 CDC는 한국을 ‘지역사회 확산국’으로 규정했다가 지난 22일 1단계를 건너뛰고 2단계 경보를 발령했는데 이틀 만에 다시 최고 단계로 상향했다. 대구와 경북 청도 지역에 대한 경계를 강화하는 국가들도 나왔다. 일본 외무성은 25일 대구와 청도에 대한 감염증 위험정보를 총 4단계 중 ‘레벨2’로 지정했다. ‘레벨2’는 ‘불요불급(不要不急·필요하지 않고 급하지 않음)’한 방문의 중지를 권고한다. 일본은 중국 후베이성과 저장성 원저우에 레벨3, 나머지 중국 전역에 레벨2를 적용하고 있다. 독일 외무부도 대구와 청도 지역 여행을 연기해달라고 자국민에게 공지했다. 한국 운항 항공편 중단도 이어지고 있다. 24일 로이터통신에 따르면 쿠웨이트 민간항공청(DGCA)은 한국 출입국 항공편 운항을 전면 중단한다고 발표했다. 앞서 몽골과 뉴질랜드도 한국 운항 노선을 잠정 중단하기로 했다. /전희윤기자"
1370,"미국 질병통제예방센터(CDC)가 한국에 대한 여행경보를 최고단계인 3단계로 높이며 불필요한 한국 여행을 자제하라고 경고했다.24일(현지시간) 미 CDC는 홈페이지를 통해 한국에 대한 여행경보를 3단계로 상향 조정했다고 발표했다. 이는 여행경보 중 '경고'(Warning)로 불필요한 여행을 피하라는 의미다. 이는 현재 중국에 내려진 여행경보와 같은 등급이다. CDC 여행경보는 1단계 '주의'(Watch), 2단계 '경계'(Alert), 3단계 '경고'(Warning)로 이뤄져 있다. CDC는 현재 중국에 여행경보 3단계, 이란과 이탈리아, 일본에 여행경보 2단계, 홍콩에 여행경보 1단계를 각각 발령한 상태다.CDC는 ""한국에서 인간 간 전염이 될 수 있는 신종 코로나바이러스 감염증(코로나19)으로 인한 호흡기 질환이 널리 퍼지고 있다""며 ""고령자와 만성 질환을 가진 사람들은 심각한 질환을 앓을 위험이 커질 수 있다""고 경고했다"
1371,"        ▲  거제시 일운면 구조라항에 들어선 여행자센터 개소.            ⓒ 거제시청   ""거제 구석구석 걷기여행 함께 해요."" 경남 거제에 남파랑길과 섬길 등 둘레길 걷기여행의 길잡이 역할을 할 '여행자센터'가 문을 열었다. 거제시 일운면 구조라항에 들어선 여행자센터가 3일부터 운영을 시작했다. 해당 시설은 문화체육관광부가 시행한 '한국둘레길 남해안노선 안내체계 구축 사업' 공모에 선정되어 지난해 12월 준공하였으며, 코로나19 확산 방지를 위해 개소를 연기하다 관광성수기를 대비하여 이번에 운영에 들어갔다. 여행자센터는 '남파랑길'과 '섬길'의 노선과 연계 관광정보를 제공하고, 내부에는 휴식공간, 화장실, 수유실 등 편의시설을 갖추었다. 운영시간은 오전 9시부터 오후 6시까지이며, 설과 추석 당일과 매주 월요일은 휴무이다. 거제시는 ""정부의 '생활 속 거리두기' 지침에 따라 여행자센터 입장객들을 대상으로 입장 전 열체크와 손소독, 방문자 명부 작성을 실시하고, 다수가 접촉하는 탁자, 문고리 등도 수시로 소독할 방침""이라고 했다. 거제시 관계자는 ""거제 천혜의 절경들을 구석구석 곱씹으며 즐길 수 있는 거제걷기여행을 활성화시키고, 거제 둘레길을 이용하는 여행객들의 안식처와 소통의 장으로서 역할을 충분히 해낼 수 있도록 노력하겠다""고 말했다.              ▲  거제시 일운면 구조라항에 들어선 여행자센터 개소.            ⓒ 거제시청  저작권자(c) 오마이뉴스(시민기자), 무단 전재 및 재배포 금지"
1372,"국립발레단 사과문(사진=국립발레단 홈페이지)국립발레단이 코로나19 자가격리 지침을 어기고 일본 여행을 다녀온 소속 단원 나대한을 해고하기로 했다.국립발레단은 16일 오후 징계위원회는 열어 나대한을 해고하기로 결정했다.국립발레단은 지난 2월 14일~15일 대구 오페라하우스에서 '백조의 호수'를 공연한 이후 대구·경북 지역에서 코로나19가 급속도로 확산되자 24일부터 지난 1일까지 자체적인 자가 격리를 실시했다. 그러나 격리 기간에 소속 발레리노 나대한이 일본 여행을 간 것이 알려져 물의를 빚었다. 또 이 기간 사설 기관 특강을 진행한 단원 김희현은 정직 3개월, 이재우는 정직 1개월의 징계 처분을 받게 됐다. 국립발레단은 “코로나19로 인해 국가적으로 엄중한 시기에 국립단체로서 물의를 일으킨 점에 대해 다시 한 번 깊이 반성하며, 이번 사태를 국립발레단을 쇄신하는 기회로 삼고, 기강 확립에도 최선을 다할 것”이라고 밝혔다.  국립발레단 관계자는 ""해고 사유에 성희롱과 발레단의 위상을 실추시키는 경우가 있는데 나대한은 후자에 해당돼 중징계하게 됐다""고 전했다. "
1373,"의붓아들을 여행용 가방 안에 한동안 가둬놓은 40대 여성이 경찰에 긴급 체포됐다.피해 아동은 심정지 상태로 병원으로 옮겨져 치료받고 있다.2일 충남 경찰과 소방당국에 따르면 전날 오후 7시 25분께 천안 서북구 한 주택에서 A(9)군이 여행용 가방 안에서 의식을 잃고 쓰러져 있는 것을 A군 의붓어머니 B(43)씨가 발견해 119에 신고했다.심정지 상태였던 A군은 심폐소생술(CPR)을 받으며 대학병원으로 옮겨졌으나 이날 낮까지도 의식을 회복하지는 못한 것으로 전해졌다.A군 신체에는 멍 자국도 있는 것으로 전해졌다.경찰은 아동학대범죄의 처벌 등에 관한 특례법(아동학대처벌법) 위반 혐의로 B씨를 긴급체포했다.B씨는 ""아이를 캐리어(여행용 가방)에 들어가게 했다""고 범행 일부를 시인하며 ""거짓말한 것에 대한 훈육 목적이었다""는 취지의 주장을 하는 것으로 알려졌다.당시 집 안에는 B씨의 아이 2명이 더 있었던 것으로 파악됐다. A군의 친부는 일 때문에 밖에 나와 있던 상태로 경찰은 확인했다.가방에 가뒀던 시간에 대해 경찰은 ""B씨 진술 상 3시간가량 되는 것으로 보이지만, 정확한 건 아니어서 수사해 봐야 한다""고 전했다.경찰은 자세한 경위를 조사하는 한편 B씨에 대한 구속영장을 신청할 예정이다.(사진=연합뉴스)김현경기자"
1374," 유럽연합이 코로나19 확산을 막기 위해 30일 동안 유럽연합 여행을 금지했습니다. 이탈리아 환자수는 3만 명을 넘었고, 각국에서는 병상 확보 총력전을 벌이고 있습니다. 베를린 유광석 특파원의 보도입니다. [리포트] 유럽연합 정상회의가 외국인의 필수적이지 않은 유럽연합 여행을 금지했습니다. 유럽연합 27개 회원국 정상들은 전날 집행위원회가 제안한 30일 간의 EU 여행 금지 방안을 승인했습니다.  [샤를 미셸/EU 정상회의 상임의장 : ""우리는 비필수적인 EU 여행을 일시적으로 제한해 외부 국경을 강화하기로 합의했습니다.""] 이번 금지 조치는 EU 27개 회원국 가운데 아일랜드를 제외한 26개국과 솅겐 조약에 가입된 4개 비회원국 등 모두 30개 국가에 적용됩니다. 다만  자국으로 돌아오는 유럽 시민과 장기 EU 거주자, 외교관, 의사, 상품 운송 인력 등은 금지 대상에서 제외됩니다. 유럽연합의 외부 국경 차단은 역사상 처음 있는 일입니다. 유럽 각국의 상황은 계속 악화되고 있습니다. 이탈리아의 확진자수는 나흘 연속 3천 명 이상 증가해 3만 천 5백여 명이 됐습니다. 사망자도 340여 명 증가해 2천 5백여 명입니다. 특히 매일 천여 명씩 환자가 늘고 있는 북부 롬바르디아주에서는 중환자실과 인공호흡기가 부족해 이 상태로 가면 1주일을 버티기 힘들다는 지적이 나오고 있습니다. 스위스에서도 열흘 안에 보건 시스템이 붕괴될 수 있다는 경고가 나왔습니다. 이 때문에 유럽 각국에선 병상 확보에 총력전 양상입니다. 독일은 현재 2만 8천 개인 중환자 병상을 두 배로 늘릴 계획인데, 베를린은 대형 박람회장인 메세 메를린에 병상 천 개를 확보하기로 했습니다. 영국도 호텔을 병원으로 사용하는 방안을 검토하고 있고, 자동차 업체들에게는 산소호흡기 같은 의료장비를 만들어 달라고 요청했습니다. 베를린에서 KBS 뉴스 유광석입니다.▶ ‘ 코로나19 확산 우려’ 최신 기사 보기http://news.kbs.co.kr/news/list.do?icd=19588▶ ‘코로나19 팩트체크’ 제대로 알아야 이긴다 바로가기http://news.kbs.co.kr/issue/IssueView.do?icd=19589▶ 우리동네에서 무슨일이? KBS지역뉴스 바로가기http://news.kbs.co.kr/local/main.do유광석 기자 "
1375,"정순균 서울 강남구청장이 최근 제주도를 방문한 코로나19 확진 미국 유학생 모녀와 관련한 자신의 발언을 사과했다.29일 정 구청장은 강남구청 사회관계방서비스(SNS)에 “최근 제주도 방문 모녀 확진자와 관련한 저의 발언이 진의와 전혀 다르게 논란이 되고, 제주도민을 비롯한 국민과 강남구민 여러분께 심려를 끼쳐 드린 데 진심으로 사과드린다”고 밝혔다.정 구청장은 “여러분의 말씀과 지적을 코로나19 확산 방지에 더 철저히 임하라는 채찍으로 알고 심기일전해서 강남구민들의 건강과 안전을 지키는 데 최선을 다하겠다”며 “해외 입국자 유입이 가장 많은 강남구에서의 코로나19 확산 방지와 예방에 혼신의 노력을 다하겠다”고 덧붙였다.앞서 정 구청장은 지난 27일 기자회견을 열고 제주도를 여행한 이들 모녀 확진자를 옹호하는 듯한 입장을 내 논란을 일으켰다.정 구청장은 당시 기자회견에서 “제주도의 고충이나 도민들이 입은 피해에 대해서는 안타까운 마음을 갖고 있지만 이들 모녀도 코로나19 발생의 선의의 피해자”라며 “제주도의 손배소 제기 방침이 알려지면서 치료에 전념해야 할 이들 모녀가 사실상 정신적 패닉 상태에 빠져 있다”고 밝혔다.그러면서 “실제 유럽 입국자에 대해 특별입국 절차가 진행된 게 지난 22일부터”라며 “강남구에서는 24일부터 재난문자를 통해 관내 미국 유학생들에게 스스로 14일간 자가격리해 줄 것을 당부했다”고 설명했다. 강남구 21번째 확진자인 이 19세 유학생은 지난 15일 미국에서 귀국한 뒤 20∼24일 제주도 여행을 했다. 이후 서울로 돌아와 받은 코로나19 검사에서 여행에 동행한 모친(52세)과 함께 양성으로 판정 받았다.제주도는 이들이 입도 첫날인 20일부터 증상을 느끼고도 여행을 강행했다며 이들 모녀에게 1억 원 이상의 민사상 손해배상 소송을 제기할 방침이라고 밝혔다. 정순균 강남구청장이 29일 최근 제주도 방문 모녀 확진자 관련 발언에 대해 입장을 표명하고 있다. 연합뉴스노정연 기자 dana_fm@kyunghyang.com"
1376,"LG유플러스가 19일부터 21일까지 사흘간 오마이걸, 김재환, 아이콘, 에이프릴, 카드 등 다양한 장르의 국내 아티스트들이 총출동해 무관중 온라인 공연으로 열리는 ‘랜선음악여행-트립투케이팝’을 U+아이돌Live(라이브)에서 생중계한다고 17일 밝혔다.문화체육관광부와 한국콘텐츠진흥원이 주최하는 ‘랜선음악여행-트립투케이팝’은 코로나19로 어려운 상황을 함께 극복하자는 취지로 기획됐다. 19일부터 21일까지 사흘간 서울 중구 청계천로에 위치한 CKL스테이지에서 매일 오후 7시부터 80분간 진행한다. 19일에는 아이콘, 소란, 비비, 나띠가 무대에 오르고 20일에는 김재환, 에이프릴, 데이브레이크, 홍이삭이 출연한다. 21일에는 오마이걸, 바밍타이거, 서사무엘, 마틴 스미스, 카드 등 국내 뮤지션 13개 팀이 참여한다. ‘랜선음악여행-트립투케이팝’ 전체 공연은 U+아이돌라이브를 통해 모바일 생중계된다. 생중계 이후에는 VOD(다시보기)로 언제든 다시 무료로 볼 수 있다. U+아이돌라이브는 이용 중인 통신사 관계없이 구글 플레이스토어, 애플 앱스토어, 원스토어를 통해 무료로 내려받아 볼 수 있다. 또한 ‘UHD2’ 또는 ‘UHD3’ 셋톱박스를 이용하는 U+tv 고객은 인터넷(IP)TV용 ‘U+tv 아이돌라이브’ 서비스로 TV에서 더 크고 생생하게 즐길 수 있다.‘랜선음악여행-트립투케이팝’은 생중계 시 실시간 채팅 기능으로 아티스트와 팬 간 양방향 소통을 할 수 있다. 고객은 U+아이돌라이브에서 생중계 중 응원하는 아티스트에 투표를 하고 메시지를 남길 수 있다. 실시간 채팅 기능으로 공연 중 아티스트가 U+아이돌라이브에 팬이 남긴 응원 메시지를 확인하며 직접 읽는 ‘랜선 덕질’ 이벤트가 진행될 예정이다. 또 투표에 참여한 팬 대상으로는 추첨을 통해 모바일 커피 교환권을 증정한다. U+아이돌라이브 이벤트 메뉴에서 ‘랜선음악여행-트립투케이팝’ 출연 아이돌에게 궁금한 점을 댓글로 남기면 무작위로 뽑아 공연 시 아티스트에게 질문을 전달하는 사전 질문 이벤트도 준비했다.김민구 LG유플러스 모바일서비스담당은 “언택트(비대면)가 트렌드를 넘어 필수적인 생활 방식이 된 상황에 U+아이돌라이브로 공연장이 아닌 각자의 장소에서 콘서트를 즐기고 아티스트는 물론 팬들 간에 직접 소통할 수 있다. 포스트 코로나 시대에 5G 기술을 이용해 공연을 감상하는 새로운 방식을 제안해 나갈 것”이라고 말했다"
1377," [(상보)]스페이스X의 유인우주선 '크루드래곤'/ AFP=뉴스1세계 최초의 민간 유인우주선이 하늘로 날아올랐다. 괴짜 억만장자 일론 머스크 테슬라 CEO(최고경영자)가 꿈꿔온 민간 우주여행 시대가 실제로 막을 올렸다. 30일(현지시간) CNN과 미 항공우주국(NASA)에 따르면 이날 오후 3시22분(한국시간 31일 오전 4시22분) 플로리다주 케이프 커내버럴 소재 케네디 우주센터에서 스페이스X의 첫 유인우주선 '크루드래곤'이 발사됐다. 우주선에는 NASA 소속의 베테랑 우주비행사 밥 번켄과 더그 헐리가 탑승했다. 이들은 약 19시간 뒤 400㎞ 상공에 떠 있는 국제우주정거장(ISS)에 도킹하게 된다.발사 이후 1단계 로켓 부스터가 떨어져 나갔고, 이어 2단계 로켓 엔진에 불이 붙으면서 궤도 진입을 위한 우주선에 추진력을 더했다.이날 도널드 트럼프 미국 대통령과 마이크 펜스 부통령도 현장에서 발사를 지켜봤다.미국에서 유인우주선이 발사된 것은 9년 만이다. 그동안 NASA는 우주 인력수송 때 러시아 유인우주선 소유즈를 이용해왔는데, 머스크가 창업한 스페이스X 덕분에 앞으론 자존심을 지킬 수 있게 됐다.앞서 스페이스X는 지난 27일 크루드래곤을 발사할 예정이었으나 악천후로 인해 사흘 뒤인 이날로 연기했다.뉴욕=이상배 특파원"
1378,"삼진어묵의 부산역 인근 2개 점포가 여행객을 위한 공간으로 재탄생했다. 코로나19 이후 국내 관광객 증가에 대비해 맞춤 서비스와 신제품을 선보인다.삼진어묵 부산역 광장점은 어묵 베이커리를 중심으로 트래블라운지(가칭), 택배 코너, 그리고 여행자들이 짐을 보관할 수 있는 캐리어존(캐리어 보관 서비스)을 운영한다. 새롭게 단장한 트래블라운지는 프리 와이파이 존과 PC, 책 등을 자유롭게 이용하는 공간으로 꾸몄다. 또 KTX·SRT 이용객을 대상으로 이달부터 이벤트 종료 때까지 ‘스페셜티 커피’ 무료 제공 이벤트를 진행한다.부산역 좌측에 위치한 삼진어묵 부산역 라마다점은 다른 매장에는 없는 프리미엄 전용 제품을 선보인다. 이번에 출시된 신제품은 ‘리얼치즈브레뎅’ ‘크리스피 크로캣’ ‘어묵요리가 즐거워지는 쿠킹박스’ 등 3가지다. ‘리얼치즈브레뎅’은 체더치즈, 모차렐라치즈, 크림치즈 총 3가지 치즈를 넣어 빵처럼 간식 대용으로 먹을 수 있는 제품이다. ‘크리스피 크로캣’은 삼진어묵의 시그니처 메뉴인 어묵 고로케의 업그레이드 버전으로, 크리스피 빵가루를 써 기존 것보다 더 바삭한 것이 특징이다.송지연 기자"
