,0
1458," 미국 정부가 7일(현지시간) 발표에서 중국산 N95 마스크 일부가 재사용에 부적합하다고 밝혔다.   뉴욕타임스(NYT)에 따르면 이날 미 식품의약국(FDA)은 ""미 산업안전보건연구원(NIOSH)의 인증을 받지 못한 일부 중국산 마스크는 비상용으로 사용할 수는 있으나 재사용은 부적합하다""고 밝혔다. 앞서 FDA는 미국 내 마스크 부족을 우려해 의료용 N95 마스크를 재활용할 수 있도록 한 바 있다.   FDA는 ""NIOSH 실험에서 중국에서 제조한 일부 마스크의 설계와 성능이 취약하다는 점이 밝혀졌다""며 ""새로운 정보를 입수함에 따라 마크스 사용법을 수정했다""고 설명했다.   중국산 마스크에 대한 불만은 다른 부서에서도 터져 나왔다. 5일 미 법무부는 중국 마스크 제조사 '금년인쇄포장공사'가 마스크 성능을 속여 판매했다며 고소했다.   법무부는 고소장에 ""이 회사는 자사 마스크가 N95 기준을 충족하며, NIOSH의 인증을 받았다고 밝혔으나 모두 허위임이 드러났다""고 명시했다. 사건을 수사한 미 연방수사국(FBI)은 ""마스크 결함으로 코로나19를 치료하는 의료진과 업계 종사자들은 직접적으로 피해를 입었다""고 지적하며 문제의 업체가 ""미국 국민의 안전을 노골적으로 무시했다""고 강조했다. "
1459,"연합뉴스정부가 이번주 중으로 공적 마스크 공급 개선방안을 마련할 것으로 보인다. 마스크 공적 공급과 관련한 마스크 및 손소독제 긴급수급조정조치 시행이 이달 30일 종료됨에 따라 다음달부터 보건용 마스크 공적 공급을 중단하고 민간 유통으로 전환하는 방안을 검토 중이다.정세균 국무총리는 14일 정부서울청사에서 열린 신종 코로나바이러스감염증(코로나19) 대응 중앙재난안전대책본부(중대본) 회의를 주재하고 ""공적 의무공급비율을 낮춰 생산업체가 여름용 마스크 생산을 확대하고, 국내수급에 문제가 없는 범위 내에서 수출할 수 있는 길도 열어줄 필요가 있다""고 밝혔다.정 총리는 ""마스크의 공적 공급제도를 도입한 지 네 달이 되어간다""며 ""6월 고시 만료를 앞두고 국민 여러분의 관심이 많다. 그간 생산량이 크게 늘고, 재고도 많이 확보했다""고 설명했다.그러면서 ""식품의약품안전처 등 관계부처에서는 마스크 공급구조가 단계적으로 시장기능을 회복할 수 있도록 제도개선방안을 조속히 마련해 주시기 바란다""고 주문했다.마스크 제조 업체가 의무적으로 출고량의 60%를 KF94와 KF80으로 채워야 하는 현행 기준을 단계적으로 축소하고, 침방울 차단용 KF-AD 마스크나 덴탈 마스크 생산량을 늘릴 수 있게 개선하겠다는 내용이다.공적마스크의 공급량이 줄면 민간 시장에 풀리는 마스크가 늘어나면서 가격도 다소 내려갈 것으로 전망된다.앞서 정부는 지난 2월 말 마스크 공적 공급을 시작한 데 이어 3월부터 출생연도에 따라 구매 날짜를 달리하는 5부제를 도입, 1인당 구매량을 2매로 제한했다. 이후 마스크 생산량이 늘어나자 지난 4월 27일에는 1인당 구매 수량을 3매로 늘리고 이달 1일에는 5부제를 폐지했다.이와 관련 손영래 중앙사고수습본부 전략기획반장은 ""현재 식약처가 관계부처와 함께 개선방안을 수립하고 이번주 중에 발표할 수 있을 것""이라면서 ""현재 마스크 등급이 기존 KF말고도 비말, 침방울 차단용에 여름용 마스크도 함께 등급이 나오고 있어서 물량배정에 있어서는 그 부분까지도 같이 고려가 돼 검토할 것""이라고 설명했다.김은지 부산닷컴 기자"
1460,손병두 금융위원회 부위원장이 23일 서울 중구 은행회관에서 열린 제9차 경제중대본 금융리스크 대응반 회의에서 모두 발언을 위해 마스크를 벗고 있다./김현민 기자
1461,"사진=웰킵스 공식쇼핑몰 갈무리비말(침방울) 차단용 마스크를 판매하는 웰킵스 공식쇼핑몰이 8일 오전 9시 판매 시작과 동시에 마비됐다. 해당 사이트는 10시 현재까지 접속이 불가능한 상태다.마스크 생산업체 웰킵스는 “현재 동시접속량 증가로 서비스 이용에 불편을 드려 죄송하다”며 “서비스 안정화를 위해 최선을 다하고 있다”고 설명했다.앞서 5일 웰킵스는 공식쇼핑몰을 통해 비말 차단용 마스크 첫 판매를 시작했다. 그러나 판매 시작 전부터 접속자가 몰려 사이트가 마비됐고, 이용자들은 불편을 겪었다.당시 웰킵스는 동아닷컴에 “동시접속 기준으로 최대 780만 명이 방문했다”며 “주말 동안 서버를 증설해 더 많은 고객이 이용할 수 있도록 하겠다”고 설명했다. 그러면서도 “소비자 입장에선 (서버 증설이) 체감되지 않을 수도 있다”고 덧붙였다.그러나 이날 오전에도 또 다시 서버가 다운돼, 대다수 고객에게 비말 차단용 마스크 구입은 사실상 불가능하다.한편 비말 차단용 마스크의 공식 명칭은 ‘KF-AD(Anti Droplet)’로 미세 침방울을 차단한다는 의미다. 날씨가 더워지면서 호흡이 힘들고 답답한 KF80·94 마스크 등과 달리, 비말 차단용 마스크는 숨 쉬기 편하면서도 코로나19 감염 예방에 효과가 있다. 입자 차단 성능은 KF55에서 KF80 사이 수준이다.서한길 동아닷컴 기자"
1462," 비말차단용 마스크(KF-AD)가 5일부터 온라인을 통해 판매될 예정이었지만 접속량 증가로 사이트가 마비되면서 구매가 불가능한 상황이다.   5일 웰킵스몰에 따르면 동시 접속량 증가로 온라인 쇼핑몰 사이트에 접속이 원활하게 이뤄지지 않고 있다.   마스크 제조업체 웰킵스는 이날 오전 9시부터 비말차단용 마스크를 자체 운영하는 온라인몰에서 1장당 500원에 판매할 예정이었다.   비말차단용 마스크는 얇고 가벼우면서도 비말(침방울)을 차단해 감염 예방 효과를 가지고 있다고 평가된다. 입자 차단 성능은 KF55에서 KF80 사이 수준이다.   앞서 식품의약품안전처는 비말차단용 마스크의 시중 공급을 위해 비말차단용 마스크 유형을 신설해 개정고시를 마쳤다. 웰킵스 자회사인 피앤티디를 비롯한 건영크린텍, 파인텍, 케이엠 등 업체 4곳이 9개의 비말차단용 마스크 제품을 의약외품으로 허가받았다.   식약처는 비말차단용 마스크를 공적마스크 범위에 포함하지 않고 민간 유통으로 시중에 공급한다는 방침이다. 이에 마스크 가격과 판매 시기 등은 마스크 제조업체들이 자율적으로 결정하게 된다.  #마스크 #웰킵스 #비말차단용 #비말차단용 마스크 #KF-AD #웰킵스몰 #폭주 #접속마비  "
1463,신종 코로나바이러스 감염증(코로나19)의 여파로 전국의 대학교들이 비대면 수업이 이루어지고 있는 22일 전북 전주시 전북대학교에서 무용학과 학생들을 대상으로 한 기말고사의 첫 대면 실기시험을 실시한 가운데 마스크를 착용한 학생들이 시험을 치르고 있다. 2020.06.22
1464," [시민포럼단·철도경찰, SRT 수서역서 '마스크 착용 캠페인']시민으로 구성된 지역포럼단과 철도경찰 등이 23일 오전 서울 강남구 SRT 수서역에서 이용객에게 마스크를 나눠주며 '대중교통 이용시 마스크 착용' 캠페인을 벌이고 있다./사진=SR제공SRT(수서고속철) 운영사 SR은 23일 서울 강남구 수서역에서 '마스크 착용' 캠페인을 진행했다고 밝혔다. SR에 따르면 이날 행사에는 시민으로 구성된 지역포럼단을 비롯해 철도경찰 등이 참여했다. 캠페인 참여자들은 SRT 이용객에게 마스크를 나눠주고 대중교통을 이용할 때 마스크 착용은 필수라며 완전한 정착을 위해 관심을 가져줄 것을 당부했다.앞서 정부는 신종 코로나바이러스 감염증(코로나19) 확산 방지를 위해 전국 버스·지하철·열차 등 대중교통을 이용하는 탑승객의 마스크 착용을 의무화했다.운송사업자와 운전기사는 마스크를 쓰지 않은 승객의 승차를 거부할 수 있도록 했다.문영재 기자"
1465,"방대본 ""2m 거리두기·마스크 착용 생활화 당부""정은경 중앙방역대책본부장이 8일 오후 브리핑을 하고 있다. 방대본 브리핑 캡쳐    개인이 1m 이상 거리를 유지하면 바이러스 감염 위험이 82% 감소한다는 연구 결과가 나왔다. 거리를 길게 유지하면 감염 위험은 더욱 낮아졌다. 마스크를 착용할 경우에도 바이러스 감염 위험이 85% 감소될 것으로 나타났다. 중앙방역대책본부는 “2m 거리두기와 마스크 착용을 습관화해달라”고 당부했다.  정은경 중앙방역대책본부장은 8일 오후 충북 오송 질병관리본부에서 개최한 정례 브리핑에서 영국 의학학술지 ‘랜싯’에 지난 1일 발표된 논문의 내용을 소개했다. 정 본부장은 “코로나와 같은 호흡기 감염병 방역에 물리적 거리두기(사회적 거리두기)와 마스크 착용이 얼마나 효과적인지에 대해 기존 44개 문헌을 메타분석한 결과, 의료환경이나 지역사회에서 사람 간 거리를 1m 유지할 경우 바이러스 감염 위험이 82% 감소된다고 나타났다”고 밝혔다. 메타분석은 기존 연구의 데이터를 취합한 뒤 재분석해 새로운 결과를 얻는 연구 방법이다.  이 논문은 캐나다 연구팀이 수행한 연구 결과다. 이에 따르면 개인간 거리를 1m 이하로 유지할 경우 바이러스 감염 확률은 12.8%였는데, 1m 이상 유지할 경우 2.6%로 크게 떨어졌다. 이를 상대적인 위험도(aOR)로 환산해 비교하면 0.18이라는 수치가 나온다. 이는 1m 거리를 유지할 경우, 유지하지 않을 때에 비해 감염 위험이 82% 줄어든다는 뜻이다. 연구팀은 “거리가 1m씩 늘어나면 감염 위험을 줄이는 효과는 2.02배씩 늘어난다”고 밝혔다.  마스크 역시 효과가 높았다. 마스크 착용은 바이러스 감염 위험을 85% 낮췄다. 마스크를 쓰지 않을 때 감염 확률이 17.4%였지만, 쓰자 3.1%로 줄었다. 연구는 독특하게 얼굴 가리개(고글이나 페이스실드)를 착용했을 때의 안전도도 평가했다. 쓰지 않았을 때 감염률은 16%였는데, 착용 뒤에는 5.5%로 떨어져 감염 위험을 66% 줄이는 효과를 냈다.  정 본부장은 “생활속 거리두기의 기본수칙으로 제시했던 2m 거리두기와 마스크 착용 실천으로 코로나19 감염의 위험을 상당부분 줄일 수 있다는 사실이 과학 문헌으로 확인됐다”라며 방역수칙 준수를 당부했다.   정 본부장은 특히 밀집된 밀폐 화경에서의 감염 위험성을 경고했다. 그는 “1명의 환자가 밀폐된 환경에서 침방울이 많이 생기는 활동을 하고 마스크를 쓰지 않은 채 1시간 동안 노출되면 50% 이상이 감염된다”며 “이런 사실을 인지하고 해당 환경을 피하도록 노력해 달라”고 덧붙였다.[윤신영 기자"
1466,"17명 확진, 접촉자 244명 격리… 하역 근로자들 집단감염 우려방역 당국 관계자들이 23일 부산 감천항에서 코로나19 양성 판정을 받은 러시아 선적 냉동화물선 A호 주변 부두를 소독하고 있다. 연합뉴스부산항의 러시아 국적 선박에서 신종 코로나바이러스감염증(코로나19) 확진자가 무더기로 나온 것은 선원과 항구 근로자들이 바이러스에 무방비 상태로 노출됐기 때문으로 분석된다. 마스크를 착용한 사람이 10명 중 1명에 불과했다는 것이다. 이로 인해 하역 근로자들의 집단감염 우려까지 낳으면서 부산항 방역에 큰 구멍이 뚫렸다는 지적이 나온다.23일 국립부산검역소와 부산시 등에 따르면 전날 오후 부산 감천항에 정박 중인 러시아 국적 냉동화물선 A호(3403t)의 승선원 21명 중 선장 등 16명이 코로나19 양성 판정을 받았다. 나머지 5명은 음성 판정을 받고 선박에 대기 중이다.인근에 정박해 있던 또 다른 러시아 국적 냉동화물선 B호(3246t) 선원 21명 가운데 1명도 확진 판정을 받았다. 두 선박 선원들은 배와 배 사이를 사다리로 연결해 수시로 오갔던 것으로 조사됐다.러시아 선박 확진자들과 밀접 접촉한 사람은 부산항운노조원 등 92명이다. 배 밖 부두에서 하역 화물을 점검하던 한국 화물 검수사와 도선사, 하역업체 관계자, 공무원 등도 접촉자로 분류했다. 보건 당국은 두 선박 선원들과 접촉한 총 244명을 우선 격리하고 코로나19 진단검사 결과에 따라 후속 조치할 예정이다.이들은 작업 중 마스크를 착용하지 않았으며 거리두기도 지키지 않았다. 거리두기가 불가능한 좁은 선박 내 작업의 특성과 마스크를 착용할 수 없는 냉동선 하역작업의 특성 때문이었다. 냉동실에선 마스크를 착용하면 습기가 차 바로 얼어버린다는 것이다. 부산항운노조 소속 근로자들은 21일 오전 8시쯤 감천항에 정박한 A호에 올라 22일까지 이틀간 하역작업을 했다. 이들은 너비 1∼2ｍ인 선박 통로와 좁은 갑판을 수시로 오가며 러시아 확진자들과 밀접 접촉했다. 선박 위는 물론이고 냉동 어류를 보관하는 어창 안에서도 러시아 선원과 국내 작업자들은 마스크를 착용하지 않았다.가장 큰 문제는 검역 과정이었다. A호는 검역관이 직접 승선해 검사하는 ‘승선 검역’ 대신 전산으로 건강상태를 묻는 전자 검역만 시행했다. A호 측은 선원 발열 증상이나 러시아 현지에서 발열 증세를 보여 하선한 선장 등에 대해 전혀 신고하지 않았다. 검역 당국은 A호 측의 신고 내용만 믿고 검역증을 내줬다.방역 당국은 이 선박들이 국내법을 위반했는지 들여다볼 방침이다. 검역법에 따라 외국 선박은 유증상자 유무를 반드시 신고해야 한다. 손영래 중앙재난대책본부(중대본) 전략기획반장은 백브리핑에서 “사전에 유증상자 신고가 됐어야 한다. 절차를 위반했다면 상응한 조치가 이뤄질 것”이라고 말했다.러시아 선박의 무더기 확진으로 해외 유입 코로나19 신규 확진자가 36일 만에 지역 감염자 수를 넘어섰다. 중앙방역대책본부에 따르면 23일 0시 기준 코로나19 신규 확진자는 46명으로 해외 유입이 30명, 지역 감염이 16명이다. 해외 유입이 지역 감염보다 많은 건 지난달 18일 이후 처음이다.부산=윤일선 기자"
1467,"공영쇼핑이 17일부터 'KF80 마스크 특별 판매방송'을 진행한다.식품의약품안전처로부터 허가 받은 KF80 마스크는 KF94 마스크에 비해 상대적으로 숨쉬기 편해, 더운 여름철을 맞아 수요가 급증하고 있다.'KF80 마스크 특별 판매방송'은 편성 시간을 미리 알리지 않고 진행하는 '돌발찬스' 형태로 판매되며, 준비된 수량이 소진되면 방송은 종료된다. 17일 첫 방송을 시작으로 21일부터는 매일 1회 이상 편성할 예정이다.1세트(10개)가 1만1900원이며, 개당 1190원 꼴로 시중보다 저렴하다. 코로나19로 온 국민이 어려운 상황을 감안해 '이윤 제로' 원칙으로 가격을 책정했다. 또한, 최대한 많은 고객이 구매할 수 있도록 1인당 하루에 1세트만 주문할 수 있도록 했다. 상담원 전화, ARS, 온라인 몰, 모바일애플리케이션(앱) 등 전 채널을 통해 구매할 수 있다.공영쇼핑 KF80 마스크공영쇼핑은 KF80 마스크 외에도 초·중·고 개학에 따른 수요 증가에 맞춰 KF-AD 마스크, 어린이용 마스크 등 다양한 식약처 인증 마스크를 판매할 예정이다. 특히, 26일부터 중소벤처기업부 주관으로 진행하는 '대한민국 동행세일' 기간 중, 중기부가 선정한 '브랜드K' 마스크를 선보이는 행사도 계획 중에 있다.공영쇼핑 관계자는 “초·중·고 개학과 함께 여름을 맞아 상대적으로 숨쉬기가 편한 KF80, KF-AD 마스크에 대한 수요가 급증하고 있다”며 “마스크 물량이 확보되는 대로 긴급 편성해 최대한 많은 고객이 구매할 수 있도록 노력하겠다”고 말했다.김정희기자"
1468,"식품의약품안전처는 19일 전국에 공적 마스크 833만2천장을 공급했다고 밝혔다.    약국에 686만2천장, 농협하나로마트(서울·경기 제외)에 15만장, 우체국에 4만장, 의료기관에 128만장이 각각 공급됐다.    식약처는 그동안 일주일에 1인당 구매할 수 있는 공적 마스크의 수량을 19세 이상은 3장, 18세 이하(2002년 이후 출생자)는 5장까지로 제한했지만, 전날부터 1인당 10장까지로 확대했다.    기존과 마찬가지로 마스크를 일주일에 여러 번 나눠 사는 분할 구매도 가능하다. 만약 지난 15∼17일에 마스크를 3장 구매했다면 18∼21일에 7장까지 추가로 살 수 있다.     마스크 중복구매 확인 제도는 유지되기 때문에 판매처에 갈 때는 신분증을 지참해야 한다. 가족이나 장애인, 요양병원 환자 등을 위한 마스크 대리 구매 시에도 필요한 서류를 가져가야 한다.     또 식약처는 날씨가 더워지면서 수요가 많아진 비말차단용 마스크는 공급량이 부족한 만큼 생산량이 확대되기까지는 어린이와 노약자, 임산부와 같이 꼭 필요한 사람에게 양보해달라고 당부했다.   "
1469,학생용 덴탈 마스크 싣는 노옥희 울산교육감(울산=연합뉴스) 18일 오전 울산시교육청 청사 앞에서 노옥희 교육감이 무룡중학교에 지원할 덴탈 마스크 6천500장가량을 차에 싣고 있다. 울산교육청은 모든 유치원생과 초중고교생에 전국 최초로 덴탈 마스크를 10장씩 지급하기로 했다. 2020.6.18 [울산시교육청 제공. 재판매 및 DB 금지]
1470,"삼척시가 17일 다중이용시설에 대해 종사자 마스크 착용 의무 등 감염병 예방 수칙 준수의 행정명령을 시행했다.  마스크 착용과 관련된 행정명령은 강원도내에서 처음이다.대상시설은 일반음식점 1,311개소, 휴게음식점 240개소, 숙박업 93개소, 농어촌민박 348개소 등 다중이용시설 총 1,992개소이다.해당 시설은 종사자 마스크 의무 착용, 영업장 내 손 소독제 비치, 영업 전후 주기적으로 환기·소독·청소, 발열 또는 호흡기 증상자 종사 금지 등 감염병 예방 사항을 준수해야 한다.삼척시는 30일까지 계도 점검을 하고, 7월부터는 수칙 미이행 시 감염병예방법 제80조 제7호에 따라 처벌할 방침이다. "
1471,"삼성전자가 스마트공장 구축을 지원해 코로나19 대응 손세정제 생산 규모를 40배 가량 늘린 전북 군산 엔제이컴퍼니의 공장 내부 모습.삼성전자 제공삼성전자가 중소 마스크 제조업체에 대량생산 기술을 전수해 한국의 코로나19 방역에 기여했다고 니혼게이자이신문(닛케이)이 최근 보도했다.닛케이는 ‘한국 방역, 삼성이 뒷받침…마스크 증산으로 중기 육성’이라는 제목의 15일자 기사에서 삼성전자가 지난 2월 전남 장성의 마스크 제조업체 화진산업에 기술자들을 파견한 사례를 소개했다.삼성전자에서 20년 이상 근무한 기술자들은 몇주간 이 회사에 상주하면서 마스크 제조에 필요한 부직포를 끊기지 않고 투입할 수 있는 아이디어를 제공했다. 설비 배치의 효율화도 제시했다. 삼성의 기술지도 덕분에 화진산업의 마스크 생산량은 하루 8만장에서 12만장으로 늘었다고 한다.삼성전자는 화진산업 외에도 6개 마스크 제조업체에 직원을 파견해 기술지도를 했다. 이들 업체의 평균 생산량은 50% 정도 늘었다. 삼성전자는 한국 중기벤처기업부의 요청에 따라 코로나19 대응 관련 중소기업들에 기술자를 파견했다고 닛케이는 덧붙였다.류지영 기자"
1472,"사진｜게티이미지/기사와 무관한 사진ㅏ미국 캘리포니아주 오클랜드에 위치한 맥도날드에서 직원 4명이 신종 코로나바이러스 감염증(코로나19)과 관련해 업소의 상황을 탓하며 가맹점주를 상대로 소송을 제기했다.17일(현지 시간) 폭스뉴스는 미국의 한 맥도날드 지점이 직원들로부터 소송을 당했다고 전했다. 직원들의 증언에 따르면 해당 맥도날드 점주는 직원들이 병이 났다고 하는 상황에도 출근하라고 요구했다. 코로나19로 확진자와 사망자가 늘어나고 있는 상황에 옳지 않은 행동이었다고 지적했다.그뿐만 아니라 코로나19 예방 차원에서 마스크를 지급하지 않고 애완견 기저귀와 커피 필터 같은 용품을 얼굴에 마스크로 사용하게 했다고 주장했다. 원고 측 대리인인 마이클 루빈 변호사는 “임시방편으로 애완견 기저귀와 커피 필터 등이 제공됐지만, 그것은 완전히 부적절했다”며 “회사가 적절한 마스크를 제공하지 않았다는 게 불쾌하다”라고 전했다.또 “결국 일회용 마스크를 (회사에서) 지급하긴 했지만, 그것을 매일 사용하라는 지시를 받았다”고 덧붙였다.변호사는 “한 직원은 증상이 있었으며 몸이 아프다고 호소하며 숨을 쉴 수 없다고 말했지만, 매니저는 마스크를 내리라는 말만 했다”라며 “이런 행동은 이 직원이 다른 사람을 감염시킬 수 있었다”라고 말했다.변호사는 소송을 제기한 4명의 직원 모두 바이러스에 감염됐다고 설명하며, 서로 다른 지역의 맥도날드 매니저들이 만난 것이 이 감염의 원인이었다고 설명했다.하지만 해당 맥도날드 점주 마이클 스미스는 이런 주장들이 모두 사실이 아니라고 말했다.스미스는 “바이러스에 감염된 직원들과 밀접하게 접촉해 온 식당 직원 전원을 파악해 자체 검역을 권고했다”며 “커피 필터와 애완견 기저귀를 착용하라고 했다는 주장은 전적으로 거짓이다”라고 부인했다. 최윤나 동아닷컴 기자"
1473,"  LG 트롬 스타일러. /사진제공=LG전자LG전자의 대표적인 스팀 가전 '트롬 스타일러'가 의류뿐 아니라 마스크의 바이러스도 99.99% 이상 제거한다는 시험결과가 나왔다.LG전자는 전남대 산학협력단의 시험결과 스타일러의 위생살균 바이러스 코스가는 인플루엔자A(H3N2), 아데노(ICHV), 헤르페스(IBRV), 코로나(PEDV) 등의 바이러스를 99.99% 이상 없애는 것으로 나타났다고 18일 밝혔다. 스타일러는 의류뿐 아니라 마스크를 대상으로 같은 코스로 실험한 결과 동일한 바이러스를 99.99% 이상 제거했다. 이 시험은 먼지 입자를 94% 이상 차단하는 보건용 KF94 마스크와 비말을 걸러주는 정도가 상대적으로 낮은 면마스크 대상으로 진행됐다.LG전자는 한국의류시험연구원(KATRI)와 스타일러로 관리한 마스크의 성능도 시험했다. 스타일러에 KF94 마스크를 넣고 위생살균 바이러스 코스를 1~3회 진행한 뒤 측정한 결과 미세먼지를 걸러주는 비율인 분진포집효율과 마스크 착용 후 숨쉬기 편한 정도인 안면부흡기저항 등의 성능이 KF94 등급 기준을 충족했다.LG 트롬 스타일러에 적용된 트루 스팀은 물을 100℃로 끓여 만드는 증기로 살균, 탈취, 주름완화 등의 탁월한 성능을 인정받는다. 무빙행어는 강력코스나 미세먼지코스 등에서 1분에 최대 200회 옷을 털어 바람만으로는 제거하기 어려운 미세먼지를 골고루 없앤다. LG전자는 9년에 걸친 연구개발 끝에 2011년 트롬 스타일러를 선보였다. 이 제품의 글로벌 특허는 220건에 달한다.규재철 LG전자 H&A사업본부 리빙어플라이언스사업부장(부사장)은 ""차별화된 기술을 바탕으로 트롬 스타일러가 제공하는 신개념 의류관리문화를 더 많은 고객들이 경험할 수 있도록 할 것""이라고 말했다.심재현 기자"
1474,"마스크를 착용하지 않고 대중교통에 탑승하는 행위와 관련해 경찰에 무려 241건의 신고가 들어온 것으로 파악됐다. 경찰은 국민의 안전에 직결된 문제로, 엄정하게 대처할 계획이다. 이용표 서울지방경찰청 청장은 22일 서울 종로구 내자동 서울경찰청사에서 열린 정례 간담회에서 ""대중교통 이용 과정에서 기사의 하차 요구로 시비·폭행이 일어나고 있다""며 이같이 말했다. 경찰에 따르면 경찰은 241건의 마스크 착용 관련 신고 중 범죄 혐의가 인정되는 17건에 대해 입건해 수사를 벌이고 있고, 6건을 통고처분했다. 나머지에 대해서는 현장에서 계도 조치했다고 설명했다. 이 청장은 ""수사 중인 17건의 유형을 보면 버스기사 폭행 2건, 버스운행 방해 6건, 택시기사 폭행 6건, 상호폭행 3건""이라며 ""그중 9건을 현행범으로 체포했다""고 밝혔다. 그러면서 ""마스크 착용과 관련된 신고는 국민의 안전문제이기 때문에 엄정하게 대처할 계획""이라고 덧붙였다. 앞서 경찰은 지난 20일 마스크를 착용하지 않고 버스에 타 제지를 받자 버스기사와 시민을 폭행한 50대 남성을 구속하기도 했다. 아울러 경찰은 탈북민단체의 대북전단 살포와 관련해 특별태스크포스(TF)를 구성하고, 탈북민단체 관계자 2명을 입건하는 등 본격적인 수사에 착수했다. 서울청은 보안부장을 팀장으로 하는 40명 규모의 '대북전단 및 물자살포 수사 TF'를 구성했다. 또 경찰은 지난주 통일부의 수사의뢰 내용을 확인하기 위해 통일부 관계자를 2회 조사했으며, 현장조사와 지역주민들을 대상으로 참고인 조사도 벌였다. 경찰은 통일부의 수사의뢰와 별개로 시민단체들로부터 두 건의 고발장이 추가로 제출됐다고 밝혔다. 이 청장은 ""이 사안은 중대한 사안이고, 접경지역 주민의 안전과도 관련이 있다""며 ""수사를 엄정하게 진행하겠다""고 강조했다"
1475," 나노섬유 마스크 필터에 알코올(에탄올)을 뿌리면 열 번을 사용해도 효율이 거의 그대로 유지되는 것으로 나타났다.차형준 포항공과대(포스텍) 화학공학과 교수와 김익수 일본 신슈대 교수 공동연구팀은 마스크 필터를 세정한 후 여과 효율, 기류 속도, 표면과 형태학적 특성을 비교, 이같이 나타났다고 17일 밝혔다. 이번 연구에는 포스텍 박사과정인 이재윤·정연수씨, 신슈대 박사과정인 사나 울라씨, 아짐 울라씨가 참여했다.연구팀은 75% 에탄올을 마스크 필터에 뿌리거나 아예 마스크 필터를 에탄올에 담가놓는 방법을 사용했다. N95 마스크에 주로 사용되는 멜트블론 필터와 전기방사 공정으로 생산되는 나노섬유 필터에 각각 에탄올 용액을 3회 이상 분무하거나 필터를 용액에 5분 이상 담가두자 필터 내부에 잔존할 수 있는 병원체가 효과적으로 억제됐다. 두 마스크 필터 소재 모두 최초 사용 시 여과 효율이 95% 이상에 달해 착용자의 호흡기를 효과적으로 보호했다. 습기와 침(비말)에 젖는 습윤 현상도 별로 나타나지 않았다. 다만 멜트블론 필터는 에탄올 용액으로 세정한 후 재사용하자 여과 효율이 최대 64%까지 줄어든 데 비해 나노섬유 필터는 에탄올 스프레이로 세정을 하거나 24시간 담가둔 뒤 재사용하자 10회를 재사용해도 여과 효율이 거의 그대로 유지됐다. 이 차이는 세정 후 필터의 정전기가 감소하는 현상 때문이다. 멜트블론 필터는 입자를 여과할 때 표면의 정전기 효과에 일부 의존하나 나노섬유는 표면의 형태학적 특성과 기공 크기에 따라 여과한다. 나노섬유 필터는 열이나 이산화탄소 배출도 잘된다. 인간의 피부세포와 혈관세포에도 독성이 나타나지 않았다.차 교수는 “이 연구는 최근 관심을 받는 나노섬유 마스크의 생물학적 안전성과 세정 후 여과 효율성 유지 등을 실험으로 검증한 것”이라며 의미를 부여했다. 김 교수는 “신종 코로나바이러스 감염증(코로나19) 사태에서 나노섬유 마스크가 효과적인 예방 수단”이라고 설명했다. 이번 연구는 최근 미국화학회가 발행하는 ‘ACS 응용 나노소재’ 온라인에 게재됐다. /고광본선임기자"
1476,"집배 노동자들이 신종 코로나바이러스 감염증(코로나19) 장기화로 노동 강도가 높아졌음에도 약속과 달리 신규 채용을 하지 않고 있다며 우정사업본부(우정본부)를 비판했다.    전국집배노동조합은 17일 광화문우체국 앞에서 기자회견을 열고 ""집배원들에게 자가격리자 등기배송, 지역 보건소의 마스크 등기배송 등 코로나 관련 업무가 더해졌다""며 ""우정본부가 인력증원을 하지 않고 집배원을 재배치해 노동강도를 높이고 있다""고 주장했다.    노조는 우정본부가 지난해 집배원 증원, 주 5일 근무제 시행, 업무 경감 등에 합의했으나 노동 조건이 개선되지 않았다고 비판했다.    노조에 따르면 경인지방우정청은 지난 1월 159명을 채용하려던 계획을 보류했고 경북지방우정청도 퇴직 예정 인원 40명을 충원하지 않고 인력을 재배치했다.    최승묵 전국집배노동조합 위원장은 ""현장에서 점심시간조차 없는 노동을 감내해왔다""며 ""마스크를 쓰고 이 뜨거운 폭염을 감당해야 하는 상황에서 인력이 충원되지 않고 과도한 노동에 내몰린다면 집배 노동자는 죽는다""고 밝혔다.    실제로 과중한 업무 부담에 노출된 집배원들의 죽음은 끊이지 않고 있다. 노조에 따르면 지난해에도 충남 천안과 공주에서 잇따라 숨진 집배원 2명이 과로를 한 것으로 확인돼 산업재해 판정을 받았다.    노조는 우정본부가 인력 재배치의 근거로 삼은 집배업무강도시스템을 폐기해야 한다고도 주장했다.    집배업무강도시스템은 집배원의 업무 부하를 산정하는 방법으로 일반 우편물 1통 배송에 2.1초, 우체통 수집에 45초를 배정하는 등의 기준을 두고 있다.    감사원은 지난 2018년 집배원의 실제 업무량과 비교해 이 시스템에 부하량이 과다하게 산출됐고 휴식 시간도 반영하지 않았다고 지적했다.    노조는 ""우정본부가 정규 집배원을 증원하지 않고 특수고용자인 위탁 택배원이나 농어촌 소포전담 비정규직으로 대체해 집배원들의 불안감이 가중되고 있다""며 ""일방적인 인력 구조조정을 철회하고 부족한 인원을 제대로 충원해야 한다""고 덧붙였다.   "
