,contents
494," 수소가 필요한 현장에서 도시가스를 이용해 하루 500kg의 고순도 수소를 생산할 수 있는 기술이 개발됐다.한국에너지기술연구원(원장 김종남) 수소연구단 윤왕래 박사 연구팀은 도시가스 파이프라인을 연결만 하면 바로 도심지 또는 수요처 인근에서 99.999% 이상의 고순도 수소를 저렴하게 생산 및 공급할 수 있는 ‘현장생산형(On-Site) 고순도 수소생산유닛’ 원천설계 및 엔지니어링 기술을 100% 국산화하는데 성공했다고 발표했다.길이 6미터, 폭 3미터, 높이 3.5미터 규모의 소규모 플랜트에서 LNG개질과 분리 정제를 거쳐 하루 500kg의 고순도 수소를 생산할 수 있으며 설치비용을 기존의 3분의1 이하인 대당 10억원대로 낮추었다.에너지연은 그동안 40~50%정도에 그쳤던 해당 기술 국산화율을 100%로 끌어올려 플랜트 설치비용을 크게 낮출 수 있게 됨에 따라 ‘수소경제 활성화 로드맵’의 2022년 목표치인 kg당 6천원의 수소가격을 확보할 수 있게 될 것으로 기대했다.500 kg/day 급 고순도 수소생산 유닛 [한국에너지기술연구원]연구진이 개발한 기술은 천연가스와 수증기가 반응하여 각각의 반응물에 내재된 수소를 뽑아내는 리포밍 모듈과 여기에 포함된 일산화탄소, 이산화탄소, 미반응 메탄 등의 불순물을 흡착분리해 99.999% 이상의 고순도 수소를 생산하는 정제 모듈의 조합으로 구성됐다. 시스템 효율에 가장 중요한 영향을 미치는 개질반응기 등 열 전달 모듈부터 정제 모듈까지 직접 설계, 더 작고 효율적으로 만들었다.미국과 일본의 에너지부에서 초기 수소에너지 보급 사양으로 제시한 수소생산효율 75~80%보다 높은 81%의 효율을 기록했으며, 기존 LNG 공급망을 활용해 추가 인프라 투자 없이 쉽고 안정적으로 경제적인 수소생산·공급이 가능하게 됐다고 설명했다.연구책임자인 수소연구단 윤왕래 박사는 ""수소생산시설의 자발적 시장진입을 위해서는 대당 10억 원 이하의 설치비, 80% 이상의 생산효율, 일산화탄소 농도 0.2ppm 이하 등 국제기준 충족, 안정적 가동 등이 전제되어야 한다""고 강조하고 ""이 기술은 부생수소와 더불어 초기 수소경제 이행의 핵심공급원으로서 매우 중요한 역할을 하게 될 것""으로 전망했다.이 연구는 국가과학기술연구회가 지원하는 BIG 연구사업의 일환으로 2017년부터 4년 간 진행됐으며, 지난 5월 ㈜원일티엔아이에 총 50억원에 기술이전됐다.최상국기자"
495,"국내 연구진이 시장보급형 고순도 수소생산유닛을 100% 국산화 하는데 성공했다.한국에너지기술연구원(원장 김종남)은 수소연구단 윤왕래 박사 연구진이 도시가스 파이프라인을 연결만 하면 바로 도심지 또는 수요처 인근에서 99.99% 이상의 고순도 수소를 저렴하게 생산 및 공급할 수 있는 ‘현장생산형(On-Site) 고순도 수소생산유닛’ 원천설계 및 엔지니어링 기술을 100% 국산화하는데 성공했다고 10일 밝혔다.수소 인프라 구축 핵심 요소인 ‘현장생산형 천연가스 개질 고순도 수소생산 유닛’의 핵심기술에 대한 국산화율은 40~50%에 불과해 전적으로 수입에 의존했다.연구진이 개발한 현장생산형 고순도 수소생산기술은 수소경제 이행을 위한 초기 핵심인프라 시설로, 천연가스와 수증기가 반응해 각각의 반응물에 내재된 수소를 뽑아내는 리포밍 모듈과 여기에 포함된 일산화탄소, 이산화탄소, 미반응 메탄 등의 불순물을 흡착·분리해 99.999% 이상의 고순도 수소를 생산하는 정제 모듈(VPSA)의 조합으로 구성됐다.시스템 효율에 가장 중요한 영향을 미치는 개질반응기(SMR)의 열 및 물질전달 설계가 중요한데, 이를 위해 열교환 일체형 대류 열전달 개질기를 설계함과 동시에 발열반응 자동제어 열교환형 수성가스 전이반응기를 모듈화 원천 설계함으로써 콤팩트화 및 고효율화에 성공했다.또, 고순도 수소 정제를 위해 기존의 PSA가 아닌 VPSA(진공압력변동 흡착)를 자체 개발했고, 탈착압력을 낮춤과 동시에 5가지 흡착제의 최적 레이어링 및 배열을 통해 유효 흡착량 증대와 분리효율을 극대화시켰다. 이를 통해 수소 정제 효율 99.999% 이상 및 CO 농도를 0.2 ppm 이하로 유지할 수 있도록 했다.이번 현장생산형 고순도 수소생산유닛 기술은 미국 에너지부와 일본 NEDO에서 초기 수소에너지 보급 사양 중 제시한 수소생산효율 75~80%를 상회하는 81%의 고효율을 기록했다. 기존 LNG 공급망을 활용해 추가 인프라 투자 없이 쉽고 안정적으로 경제적인 수소생산·공급이 가능하다는 점에서 경쟁력이 있다.윤왕래 박사는 “이 기술은 부생수소와 더불어 초기 수소경제 이행의 핵심공급원으로 매우 중요한 역할을 하게 될 것으로 전망한다”며 “자발적 시장진입의 전제로서 대당 10억 원 이하의 비용경제성과 더불어 효율 80% 이상, CO 농도 0.2ppm 이하, 안정적 가동 등 시스템 성능 관련 신뢰성 있는 품질데이터가 확보돼야 한다”고 말했다.‘가압형 모듈화 고순도 수소생산유닛 국산화 설계기술’은 지난 5월 18일 ㈜원일티엔아이에 이전됐다"
496,"[헤럴드경제=구본혁 기자] 수소차 상용화 시대를 구현할 핵심요소로 꼽히는 ‘경제적 비용의 고효율 수소생산 원천기술’이 국내 연구진에 의해 개발됐다.한국에너지기술연구원 수소연구단 윤왕래 박사 연구팀은 도시가스 파이프라인을 연결, 도심지 또는 수요처 인근에서 99.999% 이상의 고순도 수소를 저렴하게 생산 및 공급할 수 있는 ‘현장생산형 고순도 수소생산유닛’ 기술을 100% 국산화하는데 성공했다고 10일 밝혔다.수소 인프라 구축 핵심 요소인 ‘현장생산형 천연가스 개질 고순도 수소생산 유닛’의 핵심기술에 대한 국산화율은 40~50%에 불과하다. 이는 현실적으로 시판 가능하고 성능이 입증된 국산화 제품이 없어 전적으로 수입에 의존하기 때문이다. 초기 시설투자비는 1대당 30억원으로, ‘수소경제 활성화 로드맵’의 2022년 목표치인 수소가격 6000원/kg의 비용경제성을 확보하기 위해서는 국산화율을 높여 1대당 10억 원대 이하인 동시에 수소생산효율이 80% 이상 돼야만 한다.현장생산형 고순도 수소생산기술은 천연가스와 수증기가 반응, 각각의 반응물에 내재된 수소를 뽑아내는 리포밍 모듈과 여기에 포함된 일산화탄소, 이산화탄소, 미반응 메탄 등의 불순물을 흡착분리해 99.999% 이상의 고순도 수소를 생산하는 정제 모듈의 조합으로 구성됐다.연구팀은 시스템 효율에 가장 중요한 영향을 미치는 개질반응기의 콤팩트 및 고효율화를 구현했다.이와함께 고순도 수소 정제를 위해 탈착압력을 낮춤과 동시에 5가지 흡착제의 최적 레이어링 및 배열을 통해 유효 흡착량 증대와 분리효율을 극대화시켰다. 이를 통해 수소 정제 효율 99.999% 이상 및 CO 농도를 0.2 ppm 이하로 유지할 수 있도록 설계했다.이 기술은 미국 에너지부와 일본 NEDO에서 초기 수소에너지 보급 사양 중 제시한 수소생산효율 75~80%를 상회하는 81%의 고효율을 기록했다. 특히 기존 LNG 공급망을 활용해 추가 인프라 투자 없이 쉽고 안정적으로 경제적인 수소생산·공급이 가능하다는 점에서 충분한 경쟁력이 있음을 제시했다.윤왕래 박사는 “이 기술은 부생수소와 더불어 초기 수소경제 이행의 핵심공급원으로서 매우 중요한 역할을 하게 될 것”이라면서 “자발적 시장진입의 전제로서 대당 10억원 이하의 비용경제성과 더불어 효율 80% 이상, CO 농도 0.2ppm 이하, 안정적 가동 등 시스템 성능 관련 신뢰성 있는 품질데이터가 확보돼야 한다”고 말했다.한편 연구팀은 지난달 18일 국내기업 원일티엔아이에 50억원 규모의 기술이전 계약을 체결했다. 기술이전받은 원일티엔아이는 정부에서 추진하고 있는 분산형 소규모 수소생산기지 구축사업에 적극 대응함과 동시에 거점형 수소생산기지를 위한 중형개질 시스템 스케일-업 개발을 위한 기반기술로 활용할 계획이다"
497,"경기 고양시는 올해부터 아파트단지 대상 탄소포인트제 인센티브 지급액을 기존 최대 300만원에서 600만원으로 확대한다고 11일 밝혔다.탄소포인트제란 전기·상수도·도시가스 사용량을 과거 2년 평균 대비 5% 이상 감축 시 인센티브를 지급하는 제도로, 150가구 이상 아파트 단지는 단지참여자로 가입할 수 있다.아파트 단지의 경우에는 에너지 절감률(60%)과 개별세대 참여율(40%)을 합해 평가하기 때문에 단지 내 세대가 탄소포인트제에 많이 가입할수록 평가에 유리하다.가입을 원하는 아파트는 탄소포인트제 홈페이지에서 가입할 수 있으며, 2020년 6월 말까지 가입한 단지는 2020년 7월부터 2021년 6월까지의 에너지 사용량으로 평가받게 된다.◇고양시 대화도서관, ‘길위의 인문학’ 공모사업 5년 연속 선정고양시 대화도서관은 문화체육관광부가 주최하고 한국도서관협회에서 주관하는 2020년 ‘길위의 인문학’ 사업에 5년 연속 선정됐다고 11일 밝혔다.올 해 ‘길위의 인문학’ 사업에는 344개 도서관이 선정된 가운데 대화도서관은 함께 읽기형 분야의 ‘자연의 위기, 공동체의 위기, 삶의 위기’ 프로그램으로 선정됐다. ‘자연의 위기, 공동체의 위기, 삶의 위기’ 프로그램은 책과 함께하는 인문학 강의를 통해, 올해 세계적인 코로나19 바이러스 유행으로 자연·공동체·삶의 위기가 어떻게 연결돼 있는지, 위기를 슬기롭게 극복하는 방법이 무엇인지에 대해 알아보는 시간을 갖는다.시는 국비 1000만 원을 지원받아 오는 9월부터 11월까지 총 21회 진행한다.강의는 강양구 과학전문기자와 이권우 도서평론가의 진행으로 ▲전염병 ▲기후 위기 ▲인공지능 ▲감시 사회 ▲민주주의의 5개 가이드 분야에 선정된 10권의 책을 함께 읽고, 강연과 토론을 통해 균형 잡힌 이해를 도울 계획이다.☞공감언론 뉴시스"
498,"고양시(시장 이재준)는 에너지 절약을 통해 생활 속 온실가스를 감축하고자, 2020년부터 아파트단지 대상 탄소포인트제 인센티브 지급액을 기존 최대 300만원에서 600만원으로 확대한다고 11일 밝혔다.탄소포인트제란 전기·상수도·도시가스 사용량을 과거 2년 평균 대비 5% 이상 감축 시 인센티브를 지급하는 제도로, 150세대 이상 아파트 단지는 단지참여자로 가입할 수 있다.아파트 단지의 경우에는 에너지 절감률(60%)과 개별세대 참여율(40%)을 합해 평가하기 때문에 단지 내 세대가 탄소포인트제에 많이 가입할수록 평가에 유리하다.가입을 원하는 아파트는 탄소포인트제 홈페이지(cpoint.or.kr)에서 가입할 수 있으며, 2020년 6월 말까지 가입한 단지는 2020년 7월부터 2021년 6월까지의 에너지 사용량으로 평가받게 된다.市 관계자는 “2016년부터 아파트 단지별 가입을 추진했지만 아직까지 인센티브를 받은 아파트 단지는 없다”면서, “많은 시민들과 아파트 단지가 탄소포인트제에 관심을 갖고 온실가스 감축에 적극 동참해주시기 바란다”고 했다"
499,"제주특별자치도는 도시가스 소외지역인 농어촌 등에 마을단위 LPG 배관망 구축을 지원한다제주도는 22일부터 8월28일까지 도시가스 소외지역인 농어촌 등 에너지 취약계층 연료 환경 개선을 위해 마을단위 LPG 배관망 구축사업의 수요조사를 실시한다고 10일 밝혔다.이 사업은 150세대 미만 마을을 대상으로 마을 소유의 유휴 부지에 LPG 소형저장탱크를 설치하고 세대 각각에 배관을 연결해 가스를 공급하는 것이다.이번 사업은 산업통상자원부에서 지원하는 전국 대상 국비사업이며, 제주도는 사업량 확보를 위해 수요조사를 진행하고 있다.마을당 사업비는 총 3억원(국비 50%, 도비 40%, 자부담 10%)이다.세대당 평균 100만원의 비용을 부담하면 노후배관 철거 및 금속배관 교체, 가스안전장치 설치비 및 보일러 교체비 등을 지원한다. 제주도는 이 사업으로 용기 공급 대비 연료비 절감, 가스 안전성 및 편리성 제고를 기대하고 있다. 신청 조건은 마을 소유의 유휴 부지가 있어야 하고, 마을 주민의 동의서를 받아야 한다. 또 도로 100m당 20세대 이상 세대가 분포해야 한다"
500,"2월24일부터 운영 중단…거리두기 강화로 기약 없어학교에도 문의 전화…운영자들 교육청에 고충 민원문 열었다 학교 방역 타격 입을라…""방역조치 고려""【전주=뉴시스】 김얼 기자= 전북맹아학교 시각장애 학생들이 5일 전북 전주시 완산수영장에서 대한적십자사 전북지사에서 실시한 생존 수영을 배우며 즐거워하고 있다. 2019.11.05."
501,한국감정원건강보험심사평가원농업기술실용화재단한국남동발전(주)국민건강보험공단한국광해관리공단한국도로공사대한무역투자진흥공사한국산업기술평가관리원한국수력원자력(주)예금보험공사한국식품안전관리인증원한국조폐공사중소벤처기업진흥공단한국임업진흥원한국토지주택공사한국관광공사한국국제협력단한국에너지공단한국주택금융공사한국철도시설공단<B등급>여수광양항만공사공무원연금공단국립생태원인천국제공항공사국립공원공단국토교통과학기술진흥원인천항만공사국민연금공단독립기념관(주)한국가스기술공사기술보증기금연구개발특구진흥재단한국공항공사도로교통공단우체국금융개발원한국남부발전(주)사회보장정보원중소기업기술정보진흥원한국동서발전(주)신용보증기금한국교육학술정보원한국서부발전(주)한국교통안전공단한국노인인력개발원한국수자원공사한국농수산식품유통공사한국보건산업진흥원한국전력공사한국농어촌공사한국산림복지진흥원한국지역난방공사한국무역보험공사한국소방산업기술원한전KDN(주)한국방송통신전파진흥원한국수산자원공단한전KPS(주)한국산업안전보건공단한국우편사업진흥원해양환경관리공단한국연구재단한국청소년상담복지개발원한국자산관리공사한국청소년활동진흥원한국장애인고용공단한국환경산업기술원한국장학재단한국전기안전공사한국정보화진흥원한국해양교통안전공단한국환경공단<C등급>강원랜드(주)국민체육진흥공단국제방송교류재단그랜드코리아레저(주)근로복지공단농림수산식품교육문화정보원부산항만공사사립학교교직원연금공단농림식품기술기획평가원울산항만공사소상공인시장진흥공단아시아문화원제주국제자유도시개발센터축산물품질평가원정보통신산업진흥원주택도시보증공사한국가스안전공사한국고용정보원한국가스공사한국국토정보공사한국기상산업기술원한국광물자원공사한국산업기술진흥원한국디자인진흥원한국마사회한국석유관리원한국보건복지인력개발원한국방송광고진흥공사한국소비자원한국언론진흥재단한국석유공사한국원자력환경공단한국에너지기술평가원한국전력기술(주)한국인터넷진흥원한국재정정보원한국중부발전(주)한국콘텐츠진흥원한국특허전략개발원해양수산과학기술진흥원<D등급>대한석탄공사한국보훈복지의료공단시청자미디어재단주식회사 에스알한국산업단지공단재단법인 대한건설기계안전관리원한국철도공사한국산업인력공단창업진흥원한국승강기안전공단한국건강증진개발원한국시설안전공단한국과학창의재단한국전력거래소한국보육진흥원한국해양수산연수원<E등급>우체국물류지원단
502,"경북 포항상공회의소 관계자들이16일 남구 영일대에서 민·산·관 기술협력위원회를 개최하고 있다. 포항상의 제공경북 포항상공회의소(회장 김재동)는 16일 포항시 남구 영일대에서 김재동 회장, 김종식 포항시 일자리경제국장, 김영덕 RIST 연구기획실장 등 기술협력위원들이 참석한 가운데 지역중소기업 애로기술에 대한 지원과제를 논의하는 '민·산·관 기술협력위원회'를 개최했다.이날 회의에서 위원들은 지난해 성과를 공유하고 올해 지원과제에 대한 의견을 나눴다. 지난해 주요성과로 도시가스 공급 및 가스배관관리 회사인 ㈜영남에너지서비스가 드론 자율비행 시스템 구축을 통해 10층 이상 건물에 가설된 배관을 정밀 점검한 사례를 우선 손꼽았다.또 폐기물 처리업체인 네이처이앤티㈜는 침출수 감압 증발 처리설비인 열교환기의 튜브 내 스케일 제거장치를 개발해 안전사고 예방과 정비시간 단축을 실현했다.민산관기술협력위원회에서는 올해도 연구개발 4건(제일산기㈜, ㈜알엔비즈, ㈜현진테크, ㈜경도공업)과 시험분석 11건(㈜케이알티 외 10건)을 접수해 지원을 진행하고 있다.김재동 위원장은 ""올해는 기업들의 경영 사정이 코로나19 등으로 더욱 어려운 만큼 더 많은 지원이 이뤄지도록 노력하겠다""며 ""지역의 경제 활력을 위해 많은 중소기업들이 힘을 냈으면 한다""고 했다.박승혁 기자"
503,"5일 서울 국회의원회관 대회의실에서 열린 '대한민국 기초지방정부 기후위기비상선언 선포식'에 참석한 이동진 도봉구청장이 인사말을 하고 있다. (사진=도봉구 제공) 서울 도봉구(구청장 이동진)는 지난 5일 이동진 도봉구청장이 서울 국회의원회관 대회의실에서 열린 '대한민국 기초지방정부 기후위기비상선언 선포식'에 참석해 기후위기에 대응한 지방정부협의회의 협력과 다짐을 선언했다고 8일 밝혔다.이번 선포식은 2021년 신기후체제(파리기후협약) 시행을 앞두고 국제사회에서 한국의 위상을 높이고, 기후위기 대응에 적극적으로 나설 수 있는 발판을 마련해야하는 국제상황에서, 기초지방정부가 선도적으로 기후위기에 대응하고 협력방안을 모색하는 계기를 마련하기 위해 개최됐다.'기후위기 대응을 위한 지방정부의 역할'을 주제로 전국시장군수구청장협의회, 기후위기대응·에너지전환지방정부협의회, 지속가능발전지방정부협의회, 이클레이 한국사무소가 공동주관하여 열리는 이번 선포식은 국회의원과 환경부, 30여개 지방정부의 시장·군수·구청장 및 공무원 등이 참석했다. 아울러 200여개의 기초지방정부에서 선언문에 동의하는 서명을 했다.이날 선포식은 △지방정부협의회의 협력과 다짐 선언 △지방정부의 기후위기비상선언 의미 △1.5℃를 위한 정세전망 '기후위기 대응과 그린뉴딜' △선언문 선포식 △기념촬영 순 등으로 진행됐다. 아울러 기초 지방정부의 기후위기 대응을 위한 중앙정부의 제도적·경제적 지원방안 요청, 온실가스 배출량 감축과 적응계획 등 기후위기비상선언 이후 실행계획 지역 사례를 공유하고 기후위기 대응과 그린-뉴딜 방향성 등에 대해 논의했다.5일 서울 국회의원회관 대회의실에서 열린 '대한민국 기초지방정부 기후위기비상선언 선포식' 참석자들이 기념사진을 촬영하고 있다.  (사진=도봉구 제공)이 구청장은 지방정부협의회의 협력과 다짐 선언을 통해 ""기후위기 비상상황에 있어 국가와 지방정부의 적극적 협력을 촉구한다""고 말하고, ""지속가능발전을 위한 공공의 책무와 사회구성원 모두의 실천을 강조할 계획""이라고 밝혔다.도봉구는 제3대 지속가능발전 지방정부협의회 회장도시다. 온실가스 배출량 감축, 도시 회복력 제고 등 기후변화대응에 동참하기 위해 앞서 2019년에 '글로벌 기후에너지 시장협약(GCoM)'에 가입한 바 있다. 특히, 올해 1월에는 UN대학으로부터 서울시 자치구 최초로 'UN대학 지속가능발전교육 거점도시(RCE)' 인증을 획득하는 쾌거를 이루는 등 지속가능발전의 가치와 목표를 성공적으로 추진하고 있다."
504," 이번주 카드업계와 은행권에서는 캐시백 이벤트가 실시됐다. SC제일은행은 삼성카드와 함께 정기적금 이자에 카드 이용에 따른 캐시백을 더해 연 최대 7% 금리를 제공하고 나섰다. 현대카드는 디지털 네이티브 세대의 디지털 생활비를 지원하기 위한 캐시백, 연회비 반값, 1+1행사를 진행한다. IBK기업은행은 1장의 무기명 법인카드로 최대 100명까지 스마트폰 앱으로 간편결제할 수 있는 서비스를 국내 최초로 선보였다.기업은행, ‘기업공용카드’ 간편결제 서비스IBK기업은행은 국내 최초로 ‘기업공용카드 간편결제 서비스’를 시행하고 나섰다. 기업공용카드(무기명 법인카드)를 간편결제 앱(App)에 등록하면, 1장의 법인카드로 100명까지 간편결제 서비스를 이용할 수 있다. 기업공용카드를 통한 간편결제는 사용자가 비씨(BC)기업카드 홈페이지에서 간단한 인증 절차만 거치면 된다. 최초 1회 인증 후에는 카드 실물없이 간편비밀번호 또는 지문인증으로 △삼성페이 △LG페이 △페이코 △페이북에서 이용 가능하다. 서비스 출시를 기념해 이달 22일부터 9월 말까지 카드 등록과 인증을 완료한 고객 중 선착순 2000명과 간편결제 이용 고객 중 1000명을 추첨해 커피 교환권을 제공하는 이벤트도 실시한다.현대카드, 디지털 생활비 캐시백 ‘디지털 러버’ 프로모션현대카드는 이달부터 현대카드 디지털 러버(DIGITAL LOVER) 디지털 생활비 혜택 프로모션을 진행한다. 우선 디지털 스트리밍 서비스 ‘1+1’ 혜택을 제공한다. 주요 스트리밍 서비스 이용료를 월 1만원까지 할인해주는 기본 혜택에, 추가로 구독 중인 1개 서비스 이용료를 6개월 간 월 1만원까지 캐시백 해준다. 또 온라인페이 ‘2배 할인’ 혜택도 제공한다. 대상 온라인페이로 결제한 금액의 5%를 할인해주는 기본 혜택에, 추가로 할인 받은 금액 그대로 다음달에 캐시백 해주는 방식이다. 연회비도 5년 간 ‘반값’으로 낮췄다. 현대카드 앱에서 디지털 러버 카드를 발급하고 해당 조건을 충족하면, 발급 첫 해 연회비를 전액 캐시백 해주고 2~5년까지는 매년 연회비의 50%를 캐시백 한다. 이번 프로모션은 현대카드를 6개월 이상 이용하지 않은 회원을 대상으로 하며, 대상 회원은 이달 30일까지 이벤트에 응모 후 현대카드 디지털 러버 이용 조건을 충족하면 된다.삼성카드-SC제일銀, 최대 ‘연 7%’ 적금 이벤트SC제일은행과 삼성카드는 연 7% 혜택을 제공하는 ‘부자되는 적금세트’ 공동 이벤트를 이달 15일부터 시작해 8월14일까지 선착순 4000명을 대상을 진행한다. SC제일은행 퍼스트가계적금(정기적립식)의 기본금리(세전이자율) 연 1.6%에 추가로 최대 연 5.4%까지 캐시백 혜택을 더해주는 방식이다. 캐시백 추가 혜택은 삼성카드 신규 또는 직전 6개월간 이용 이력이 없는 고객이 SC제일은행 제휴 삼성카드를 발급하고 ‘부자되는 적금세트’ 가입 후 1년간 월 30만원 이상 이용시 제공된다. 적금 가입기간은 12개월이고, 월 납입금액은 10만원 또는 25만원 중 선택할 수 있다. 가입은 SC제일은행 모바일뱅킹 앱 또는 홈페이지, 영업점에서 가능하다.신한금융, ‘신한플러스 멤버십’ 연계 복합상품신한금융그룹은 이달 15일 우수고객 멤버십 플랫폼 ‘신한플러스 멤버십’과 연계한 그룹 복합상품 ‘신한플러스 멤버십 적금’과 ‘신한플러스 멤버십 체크카드’를 새롭게 출시했다.신한플러스 멤버십 적금은 최대 월 30만원까지 납입 가능한 6개월 만기 자유적립식 적금으로 선착순으로 50만좌를 한정 판매한다. 기본금리는 연 1.2%며 적금 자동이체 연결 및 최근 3개월 간 적금을 보유하지 않은 고객에게 각 0.3%씩 우대금리가 더해져 최대 1.8%를 제공한다. 신한플러스 멤버십 가입, 신한체크카드 신규 및 이용, 신한금융투자 최초 신규거래, 신한생명 인터넷 보험가입 등 추가 거래실적에 따라 최고 연 6.5%의 리워드가 마이신한포인트 또는 캐시백으로 제공된다.신한플러스 멤버십 체크카드는 전월 30만원 이상 이용 실적이 있는 경우 사용금액의 0.3%를 포인트로 적립해준다. 또 이동통신 요금, 버스·지하철, 도시가스 등 생활 가맹점에서 사용금액의 1.7%가 포인트로 적립 된다. 할인점과 백화점 등의 쇼핑가맹점이나 해외 사용시에도 월 최대 3만 포인트로 0.7% 추가적립이 가능하다.김범준 "
505,대학로구간 3개 관로·3개 공중선 지중화 공사[홍춘봉 기자(=삼척)
506,"신한금융그룹은 15일 그룹 복합상품인 '신한플러스 멤버십 적금' '신한플러스 멤버십 체크카드'를 선보였다.신한플러스 멤버십 적금은 최대 월 30만원까지 납입 가능한 6개월 만기 자유(정기)적립식 적금으로 선착순으로 50만좌를 한정 판매한다.기본금리는 연 1.2%이며 적금 자동이체 연결 및 최근 3개월 간 적금을 보유하지 않은 고객에게 각 0.3%씩 우대금리가 더해져 최대 1.8%를 제공한다. 이에 더해 신한플러스 멤버십 가입, 신한체크카드 신규 및 이용, 신한금융투자 최초 신규거래, 신한생명 인터넷 보험가입 등의 거래실적에 따라 최고 연 6.5%의 리워드가 마이신한포인트 또는 캐시백 형태로 제공한다.신한플러스 멤버십 체크카드는 전월 30만원 이상 이용 실적이 있는 경우 사용금액의 0.3%를 포인트를 적립해준다. 또 이동통신 요금, 버스·지하철, 도시가스 등 생활 가맹점에서 사용금액의 1.7%가 포인트로 적립한다. 할인점과 백화점 등의 쇼핑가맹점이나 해외 사용시에도 0.7% 추가적립이 가능하다.(월 최대 3만포인트)두 상품 가입은 신한은행 영업점 뿐 아니라 신한은행 SOL(쏠), 신한카드 페이판(PayFAN), 신한금융투자 신한 알파, 신한생명 스마트창구 등 신한금융그룹 주요 앱 내 '신한플러스'에서도 가능하다. 신한금융은 상품 출시를 기념해 신한플러스 멤버십 적금 가입 고객 중 2000명을 추첨해 마이신한포인트를 제공하는 이벤트를 진행한다. 아울러 신한플러스 멤버십 체크카드 발급 후 사용한 고객을 대상으로 마이신한포인트를 적립해주는 이벤트도 함께 펼쳐진다.[류영상 기자"
507,"경기 김포시는 에너지 취약계층의 전기·도시가스·지역난방·등유·LPG·연탄구입을 지원하는 에너지바우처 신청을 지난달 27일부터 접수 받고 있다.10일 시에 따르면 바우처 지원금액은 1인 가구 9만5000원, 2인 가구 13만4000원, 3인 이상 가구 16만7000원이다. 지난해 지원을 받았던 가구는 자동신청 되며, 정보가 변경되거나 신규 대상자의 경우에는 해당 읍·면·동 행정복지센터에서 신청하면 된다.또 지난해 지원 대상자 중 가구원수 변경을 희망하는 경우는 오는 26일까지 신규신청과 마찬가지로 읍·면·동 행정복지센터에 재신청해야 한다.에너지바우처 지급대상으로 확정된 경우 여름 바우처는 다음달 1일부터 9월 30일까지, 겨울 바우처는 10월 14일부터 내년 4월 30일까지 사용 가능하다.요금차감과 국민행복카드로 사용 할 수 있다. 요금차감은 발행 고지서에서 자동차감 되고 국민행복카드는 사용기간 내 카드 결제 완료가 필요하다.신청자격은 생계급여 또는 의료급여 수급자 등 수급기준과 주민등록표상의 수급자(본인) 또는 세대원이 노인, 영유아, 장애인, 임산부, 중증·희귀·중증난치질환자, 한부모가족, 소년소녀가정 등 가구원 특성기준을 모두 충족해야한다.보장시설 수급자, 가구원 모두 3개월 이상 장기입원 중인 수급자는 제외되고, 등유나눔카드, 연탄쿠폰을 발급 받은 자와 긴급복지지원법에 따른 동절기 연료비를 지원받은 수급자는 겨울 바우처 지원에서 제외 된다.좌승훈기자"
508,"전북 고창군은 에너지취약계층의 에너지비용을 지원하는 '2020년도 에너지바우처 사업' 신청을 연말까지 읍·면사무소에서 받는다고 10일 밝혔다.    에너지바우처 사업은 2015년 처음 도입돼, 매년 저소득층을 위한 에너지복지를 실현해 왔으며, 작년부터는 여름바우처를 신설해 여름과 겨울 모두 지원하고 있다. 여름바우처는 전기요금으로 지원되며 겨울바우처는 전기, 도시가스, 등유, LPG 등을 요금 차감 또는 국민행복카드 중 하나로 이용할 수 있다.   지원대상은 생계급여 또는 의료급여 수급자 중 노인, 영유아, 장애인, 임산부, 중증질환자, 한부모가족이다. 사용기간은 여름철 바우처는 7월1일부터 9월30일까지, 겨울철 바우처는 10월14일부터 2021년 4월30일 까지다.    지원금액은 가구원수를 고려해 1인 가구 9만5000원, 2인 가구 13만4000원, 3인 이상 가구는 16만7000원이며, 여름바우처 사용 후 잔액은 겨울바우처로 사용할 수 있다.    대상자는 주민등록상 거주지 읍·면사무소를 방문 신청할 수 있으며, 지난해 대상자 중 가구원 수 등 정보변경이 없으면 자동 신청된다.    고창군 관계자는 “올해는 특히 코로나19로 힘든 시기를 보내고 있는 저소득층에게 큰 도움을 줄 수 있을 것으로 기대된다”고 말했다"
