,contents
974,"모트렉스 공기청정기 제품 사진.[사진제공=모트렉스] 자동차 부품 생산업체인 모트렉스가 고성능 헤파필터가 적용된 차량용 공기청정기에 대한 글로벌 시장 내 수요가 급증하고 있다고 7일 밝혔다.모트렉스의 핵심 주력제품인 IVI(In-Vehicle-Infortainment)와 함께 시너지 효과를 이끌 제품으로 차량용 공기청정기를 출시한 바 있다.모트렉스 관계자는 ""모트렉스의 차량용 공기청정기는 미세먼지를 걸러주는 고성능 헤파필터가 적용돼 각종 유해환경으로부터 운전자의 건강을 챙길 수 있어 현재 이에 대한 글로벌 수요가 급증하고 있다""고 말했다.모트렉스는 차량용 인포테인먼트(IVI)와 시너지를 낼 수 있는 다양한 제품으로 포트폴리오를 다각화하며 사업경쟁력을 강화하고 있다.에프터마켓 제품은 개별 구매하여 설치·관리해야 하는 것과 달리 모트렉스 제품은 IVI와 직접적인 연동이 가능해 인포테인먼트에서 공기청정기의 컨트롤이 가능하다는 게 회사측 설명이다. 특히, 기존 IVI제품과 마찬가지로 완성차와 일체화된 고급트림에 들어가는 옵션 형태로 소비자의 만족도를 최대화하고 있다고 설명했다.모트렉스 관계자는 ""대기환경이 열악한 신흥국에서 쾌적한 차량 내부를 유지시켜주는 차량용 공기청정기 선호는 지속될 것으로 예상된다""며 ""2020년에만 5개 차종에 약 20만 대가 공급될 예정으로 모트렉스의 차세대 주력제품으로 자리매김해 가파른 실적 상승을 견인할 것으로 신흥 주력제품으로 자리잡아 실적 개선이 기대된다""고 말했다.[디지털뉴스국 김현정 기자]▶네이버 메인에서 '매일경제'를 받아보세요▶뉴스레터 '매콤달콤' 구독 ▶'매일경제' 바로가기[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
975,"다중이용시설 실내공기질 상시측정·자동관제(사진=양주시)[양주=이데일리 정재훈 기자] 경기 양주시는 사물인터넷 기술을 활용, 다중이용시설 실내공기질 상시측정과 자동관제 사업을 추진한다고 29일 밝혔다.IoT기반 실내공기질 상시측정 및 자동관제시스템은 실내·외 센서를 통해 미세먼지 유입정도와 실내 자체발생 오염도 등을 측정해 비교 분석하고 관리자에게 인터넷이나 스마트폰을 통해 위험 농도를 안내하고 건물에 설치된 공기청정기와 환기장치를 자동 가동해 실내 공기질을 개선하는 체계다.시는 옥정호수도서관과 공립 회천어린이집 2개소에 시설당 실내 4개, 실외 1개 등 5개의 측정센서를 설치해 공기질을 관리한다.실내 센서는 △미세먼지(PM10) △미세먼지(PM2.5) △온도 △습도 △이산화탄소(CO2) △휘발성유기화합물(VOC) 등 6개 항목을 관리하고 실외 센서는 △미세먼지(PM10) △미세먼지(PM2.5) 등 2개 항목의 측정이 가능하다.시설을 이용하는 시민들도 인터넷이나 스마트폰으로 실시간 실내공기질 측정 결과를 조회할 수 있으며 실내공기질 유지기준 초과 시에도 스마트폰 앱을 통해 알림을 받을 수 있다.이성호 시장은 “IoT기반 실내공기질 자동관제 시스템 구축으로 다중이용시설 실내 공기질을 건강하게 유지할 수 있게 됐다”며 “시민이 우선인 건강하고 안전한 감동양주 조성을 위해 최선을 다하겠다”고 전했다.정재훈 (hoony@edaily.co.kr)네이버에서 ‘이데일리’ 구독하기▶청춘뉘우스~ 스냅타임▶＜ⓒ종합 경제정보 미디어 이데일리 - 무단전재 & 재배포 금지＞"
976,(서울=연합뉴스) 롯데하이마트 이찬일 온라인사업부문장(왼쪽)과 사회복지공동모금회 김연순 사무총장이 5일 오전 서울 중구 사회복지공동모금회 사랑의 열매 회관에서 열린 공기청정기 기증식에서 기념촬영을 하고 있다. [롯데하이마트 제공. 재판매 및 DB 금지]    photo@yna.co.kr▶ 코로나19 속보 확인은 네이버 연합뉴스에서 [구독 클릭]▶ 프리미엄 북한뉴스 [한반도&] 구독(클릭)▶제보하기
977,"LG전자·코웨이 등 제품 눈길…  휴대 간편, 올 시장 150만대 추산미세먼지의 계절이 다가왔다. 따뜻한 날씨에 외부 활동이 늘어나면서 휴대가 간편한 미니 공기청정기 시장도 본격적으로 기지개를 켜고 있다. 물병·텀블러 크기로 휴대가 간편하고, 제품 색상과 디자인도 다양해지면서 주목도를 높여가고 있다. 5일 가격비교사이트 다나와에 따르면 전월 대비 휴대용 공기청정기 판매량은 지난 2월 50%, 3월 60%씩 성장했다. 이 분야 성장을 주도한 것은 LG전자다. 지난해 3월 ‘LG퓨리케어 미니(사진)’ 제품을 처음 선보인 LG전자는 가정용 공기청정기 제품의 인기에 발맞춰 휴대용 제품 시장의 성장도 이끌었다. 퓨리케어 미니 제품의 가격은 출하가 기준 30만9000원이다.휴대용 공기청정기에 대한 의문은 과연 이 작은 제품이 제대로 된 공기청정 능력을 갖췄을까 하는 점이다. LG퓨리케어 미니의 공기청정화능력은 ‘강’ 기준으로 13㎥/h으로, 약 1.6㎡(0.5평)에 대한 커버가 가능한 수준이다. 즉 1m 이내의 최대한 가까운 거리에 두어야 효과를 볼 수 있다는 의미다. 탁 트인 바깥보다는 차량이나 캠핑텐트, 유모차 내부에서 제대로 기능을 발휘할 수 있다.필터 교체 여부도 관심사다. 퓨리케어 미니의 경우 6개월에 한 번(1일 12시간 사용 기준) 필터를 교체하면 된다. 필터 가격은 개당 1만원 수준이다.중견 기업에서도 휴대용 공기청정기를 선보이며 제품 다각화를 시도한다. 공기청정기가 주력인 코웨이는 ‘에어보틀’을 출시했다. 가격은 사양에 따라 24만9000~29만9000원이다. 청호나이스도 최근 경쟁사 제품들보다 가벼운 무게인 460g대 제품 ‘올웨이즈’를 출시했다. 고용량 배터리를 탑재해 최대 20시간 연속 사용이 가능하다. 위니아딤채는 ‘스포워셔’로 인기를 얻고 있다. 이 밖에도 여러 중소 업체들이 개성 있는 제품으로 문을 두드리고 있다.업계는 올해 국내 휴대용 공기청정기 시장을 150만대 규모로 추산한다. 일반 공기청정기 시장보다 성장 속도가 빠르다는 해석도 나온다. 업계 관계자는 “제대로 된 공기청정 효과를 보기 위해서는 협회 인증 등을 확인해볼 필요가 있다”고 말했다.김성훈 기자 hunhun@kmib.co.kr▶ 네이버에서 국민일보를 구독하세요(클릭)▶ 국민일보 홈페이지 바로가기GoodNews paper ⓒ 국민일보(www.kmib.co.kr), 무단전재 및 재배포금지"
978,"전자업황 전망김동원 KB증권 리서치센터 팀장신종 코로나바이러스 감염증(코로나19)이 전 산업에 걸쳐 부정적인 영향을 주고 있다. 전자업계도 코로나19의 영향에서 자유로울 수 없다.반도체업계는 스마트폰 제조업체들이 연간 생산 계획을 하향 조정하고 있어 부정적이다. 시장조사업체 IDC는 최근 ‘글로벌 반도체 시장 전망에 코로나19가 미치는 영향’이라는 보고서를 내고 최악의 경우 글로벌 반도체 매출이 지난해 대비 6~12% 이상 급감할 것으로 예측했다. 매출 전망 감소치 6%를 금액으로 환산하면 258억달러(약 32조4000여억원)에 달한다. 반도체 가격은 코로나19 파장에 따라 유동적이지만 2분기에는 서버용 메모리 수요 증가로 상승세가 가능할 것으로 보인다. 중국 상황이 호전되면서 공급 측면의 우려도 조금씩 털어내고 있다.코로나19 확산으로 시장이 봉쇄되고 있는 유럽에 대한 우려가 크다. 유럽 가전 시장은 범용 제품보다 가격대가 높은 프리미엄 가전 선호도가 높다. 기업들의 매출과 이익 감소에 큰 영향을 미친다. 여기에 유럽은 온라인 구매 대신 대형 유통업체를 통해서 TV 등 가전을 판매하고 있다. 오프라인 시장 봉쇄의 부정적 영향이 더 크다는 의미다. 삼성전자와 LG전자 등이 직접적인 영향을 받게 되는 구조다.올해 열릴 예정이던 유럽축구선수권대회(유로2020)와 도쿄올림픽이 줄줄이 연기되는 분위기라 매출 타격이 예상된다. 코로나19 영향권에 놓인 사업 중 TV 수요는 지난해 대비 3~4% 하락할 가능성이 제기된다. 가전 사업은 도쿄올림픽이 연기되면 최대 시장인 북미 매출이 직접적인 영향을 받게 된다. 도쿄올림픽과 연계한 스포츠 이벤트 특수 효과가 사라지기 때문이다. 이 때문에 기업들은 북미 TV 출하량 감소 등의 일부 영향을 감안해 대형이나 프리미엄 제품 매출을 유지하려고 노력하고 있다. 가전업계는 오프라인 마케팅 비용을 대폭 줄이는 대신 온라인 마케팅으로 차선 대응에 나서고 있다. 다른 산업에 비해선 제한적으로 타격이 발생할 수 있다는 전망이 나오는 배경이다.분야별로는 조금씩 전망이 다르다. 스마트폰은 중국 매출 비중이 크지 않아 영향이 제한적일 것으로 분석된다.가전과 TV 사업은 그나마 선방하고 있다. 오히려 올 1분기에는 다른 전자 부문의 부진을 가전과 TV 사업이 상쇄하는 모습까지 나타나고 있다. 코로나19로 인해 의류관리기, 공기청정기, 에어컨 등의 수요가 늘어나는 추세이기 때문이다. 코로나19 여파로 건강관리 수요가 빠르게 확대하고 있다. 가전 제품군이 새로운 성장 동력이 될 수도 있다. 가전 사업의 성장은 속도의 문제지 꾸준히 증가할 것으로 전망된다. 또 중국 경제 TV 업체들이 생산 차질로 어려움을 겪고 있기 때문에 기대 이상의 선방을 예상할 수 있다. 그러나 유럽, 북미 가전 유통 채널 폐쇄는 TV, 가전 수요 감소 요인으로 작용해 올 2분기 실적에 주요 변수가 될 전망이다.코로나19 사태 이전만 해도 가전 사업의 수익성 전망은 좋았다. 프리미엄 신성장 제품군의 해외 판매와 원가 효율화를 통해 긍정적인 성과를 낼 것이라는 판단에서다. TV와 스마트폰의 부진한 수익성을 가전 사업이 메울 것이란 전망이 대세였다. 코로나19 외에도 세계 불안 등 국내외 경제 환경의 불확실성이 크지만 프리미엄 시장에서 소비자의 다양한 니즈에 맞는 제품을 제공할 필요가 있다.LG전자와 삼성전자는 올 1분기에 코로나19의 글로벌 확산 여파에도 불구하고 예상보다는 견조한 실적을 낼 수 있다. LG전자의 경우 유사 업종에서 상대적으로 코로나19의 영향을 적게 받을 것으로 보인다. 중국 노출도가 상대적으로 낮고 가전과 TV 출하량에 큰 타격이 없어서다. 코로나19로 인해 공기청정기 수요가 늘고 있는 데다 중국 생산 차질에 따른 반사 수혜도 가능하다. 사회적 문제로 대두된 미세먼지 등으로 무선청소기, 공기청정기, 의류관리기, 건조기 등 환경 관련 신가전 수요가 늘어나고 있다. 생활가전 사업 부문은 프리미엄 비중 확대 등으로 충격 수준의 실적 악화는 없을 전망이다.문제는 글로벌 경기 둔화다. 글로벌 소비 심리가 위축되면서 스마트폰이나 PC 그리고 가전 등의 수요가 감소하고 있다. 올 1월 글로벌 스마트폰 판매량은 1억2000만 대로 전월 대비 9%, 전년 동기 대비 6% 감소했다. 올 2분기에도 코로나19 여파가 더 커지면 어려움을 지속될 수밖에 없다. 그렇다고 손 놓고 있을 수만은 없다. 이른바 포스트코로나19를 준비해야 한다. 코로나19로 인해 산업 손실이 크지만 이에 따른 맞춤형 신사업이 생겨나고 있다. 클라우드 회의, 클라우드 개강 등 클라우드 경제가 대표적이다. 코로나 이후 경제 향방과 산업 판도 변화가 중요하다는 의미다. 특히 코로나19 사태로 디지털 헬스 시스템 발전이 가속화될 것이라는 전망이 나온다.jeff.kim@kbfg.com▶ 네이버에서 한국경제 뉴스를 받아보세요▶ 한경닷컴 바로가기  ▶ 모바일한경 구독신청 ⓒ 한국경제 & hankyung.com, 무단전재 및 재배포 금지"
979,"노바이러스, 신종 코로나바이러스(우한 폐렴) 제거 확신 위성량 영우사이언스 대표가 신종 코로나바이러스(우한 폐렴)는 공기살균기로 제거할 수 있다며 '노바이러스'의 특징에 대해 설명하고 있다.. 사진=영우사이언스 제공[파이낸셜뉴스 대구=김장욱 기자] ""최근 급속도로 확산되는 신종 코로나바이러스(우한 폐렴)는 공기살균기로 충분히 제거할 수 있다""  최근 우한 폐렴이 기승을 부리면서 마스크와 손 세정제 등이 동나는 등 관련 제품들이 품귀현상을 빚는 등 상한가를 치고 있다.   특히 이같은 사실이 입소문을 타면서 공기살균기에 구입 문의도 잇따르고 있다.   폐렴 등 각종 바이러스를 99.9% 파괴하는 것으로 알려진 공기살균기 '노바이러스'를 판매하는 위성량 영우사이언스 대표는 ""최근 국내뿐만 아니라 전세계를 혼란시키는 신종 코로나바이러스 감염증은 공기살균기로 충분히 잡을 수 있다""고 자신했다.   대구경북 총판을 담당하는 위 대표가 판매하는 제품은 아일랜드 기업 노바이러스(Novaerus)사가 생산한 공기살균기 '노바이러스'.   이 제품은 4000V 고전압의 플라스마 코일을 실내 공기가 통과하는 과정에서 공기 속에 떠다니던 각종 바이러스, 박테리아, 알레르겐, 곰팡이, 유기 물질을 99.999% 파괴, 살균된 공기만 배출한다.   단순히 필터에 포집하는 방식의 공기청정기와는 달리 DBD 플라즈마 특허기술로 포도상구균, 항생제내성균, 흑색구균 등의 치명적인 병원균도 물리적으로 파괴해버린다.   위 대표는 ""이런 공기살균 기술은 처음본다""면서 ""소음이 없이 저 전력으로 24시간 연속 사용이 가능하다는 것도 큰 장점""이라고 말했다.   기존 일반적인 공기청정기와 전혀 다른 검증된 전문 의료기기가 일반용으로 출시된 것이라고 덧붙였다.   노바이러스의 병원균 제거 효과는 미국 나사(NASA) 등 30여개 연구소에서 공식 인정까지 받았다. 미국 병원과 요양시설에서 노바이러스 제품을 1년간 사용한 결과 환자들의 감염 질환 감소됐다는 연구도 있다.   현재 전 세계 40개국에 수출하고 있으며, 국내에는 1000여대 구급차와 100여 개 병원에서 병원내 공기 감염을 예방하기 위해 사용 중이다.   위 대표는 ""기존 공기청정기보다 20~30% 가격(15평 200만원대, 30평 300만원대)이 비싸지만 공기를 살균해 바이러스까지 잡는 제품으로는 유일, 문의가 급증하고 있다""면서 ""가정에서 뿐만 아니라 공기 감염 위험이 높은 학교, 어린이집, 요양원, 산후조리원, 극장 등 다중 시설에서도 유용하게 사용될 수 있다""고 말했다.    gimju@fnnews.com 김장욱 기자   ▶ 헉! 소리나는 스!토리 뉴스 [헉스]▶ 클릭해, 뉴스 들어간다 [뉴스쿨] ▶ 세상에 이런일이 [fn파스]  ※ 저작권자 ⓒ 파이낸셜뉴스. 무단 전재-재배포 금지"
980,"LG전자 모델들이 퓨리케어 360도 공기청정기를 소개하고 있다. 이 제품은 여러 방향에서 공기를 흡입해 사각지대 없이 먼지를 제거할 수 있다. LG전자 제공LG전자 퓨리케어 360도 공기청정기가 극초미세먼지 제거 성능을 인정받았다. LG전자는 24일 국가공인시험검사기관인 한국건설생활환경시험연구원(KCL)에 의뢰해 이 제품의 미세먼지 제거 성능을 시험한 결과 30m³ 크기 실험실 안에 있는 0.01μm(마이크로미터·1μm는 100만분의 1m) 크기의 극초미세먼지를 11분 만에 99.999% 제거했다고 밝혔다. 앞서 LG전자는 박중원 연세대 의과대학 교수, 하은희 이화여대 의료원 교수 등과 함께 ‘LG 퓨리케어 360도 공기청정기가 알레르기성 비염 증상을 개선하고 투약 횟수를 감소시킨다’, ‘혈관 및 심장질환을 유발할 수 있는 0.1마이크로미터 이하의 극초미세먼지를 제거한다’는 결과를 확인했다. 이날 이감규 LG전자 H&A사업본부 에어솔루션사업부장(부사장)은 “필터 자체에 대한 시험이 아니라 필터를 장착한 공기청정기 제품의 미세먼지 제거 성능을 입증해 더 의미가 크다”고 말했다.서동일 기자 dong@donga.com ▶ 네이버 홈에서 [동아일보] 채널 구독하기▶ 트롯가수 응원은 '트롯픽'에서 / 집 볼 때 쓰는 메모장 '집보장'ⓒ 동아일보 & donga.com, 무단 전재 및 재배포 금지"
981,"▲ 인크루트는 내달 10일까지 '기업회원 감사 이벤트'를 진행한다고 10일 밝혔다.    이번 행사는 기업 회원을 대상으로 채용 공고만 올려도 추첨을 통해 푸짐한 경품을 증정하는 행사로, 신규 기업 회원의 경우 회원가입만 하면 이벤트 참여가 완료된다.    추첨을 통해 에어팟 프로(1명), 신세계 3만원권 상품권(5명), CJ 기프트카드 만원권(10명), 스타벅스 아메리카노 기프티콘(30명) 등 풍성한 경품을 제공하며, 첫 공고를 등록하면 당첨 확률이 높아진다.    더불어 신규 가입 시 '인재정보 검색 10건'을 바로 지급해 맞춤 인재를 무료로 탐색할 수 있도록 돕는다.    기존 기업 회원을 위한 감사선물도 함께 준비돼 있다. 채용 공고를 등록하면 추첨을 통해 LG 퓨리케어 미니 공기청정기(1명), 정관장 홍삼정 에브리타임(5명) 등 다양한 경품을 증정하고, 당첨자는 내달 18일 발표될 예정이다.    서미영 대표는 ""지난 22년간 인크루트와 함께 달려와 준 기업 회원들에 보답하고자 이번 이벤트를 기획했다""며 ""좋은 일과 사람을 연결한다는 사명 하에 올해도 앞장서겠다""고 포부를 밝혔다.    인크루트는 공고 등록, 채용 대행, 마케팅 등 채용 전반에 걸쳐 인적 자원 종합솔루션(HR Total Solution)을 제공하고 있으며, 다양한 채널을 활용한 고객사 채용 공고 홍보와 채용 전형 대행 그리고 개인정보보호와 보안이 강화된 통합 솔루션 구축까지 할 일 많은 인사담당자를 대신해주는 HR 전문기업이다. (연합뉴스)▶확 달라진 연합뉴스 웹을 만나보세요▶네이버 [연합뉴스] 채널 구독   ▶뭐 하고 놀까? #흥"
982,"[디지털타임스 이미정 기자] 다이슨이 130만원대 '다이슨 퓨어 휴미디파이 쿨 크립토믹 가습 공기청정기(사진)'를 새롭게 출시했다고 13일 밝혔다. 이번에 다이슨이 출시한 가습 공기청정기는 지난해 9월 출시한 퓨어 쿨 크립토믹 공기청정기(온풍기 겸용)보다 21만원 더 높게 책정됐다. 다이슨은 청소기 V11 220 에어와트 CF+ 120만원대, 라이트 싸이클 조명 플로어스탠드형 100만원대, 에어랩 스타일러 컴플리트 60만원대 등으로 소비자 가격을 책정하는 등 고가 전략을 이어가고 있다. 다이슨은 청소기 V11 220 에어와트 CF+ 120만원대, 라이트 싸이클 조명 플로어스탠드형 100만원대, 에어랩 스타일러 컴플리트 60만원대 등으로 소비자 가격을 책정하는 등 고가 전략을 이어가고 있다. 다이슨 관계자는 ""다이슨의 공기청정기는 실제 가정환경을 위해 설계된 제품으로 업계 표준 보다 엄격한 조건에서 시행되는 다이슨의 자체적인 폴라(POLAR) 테스트를 거쳐 그 성능을 확인했다""고 설명했다. 이번 가습 공기청정기는 하나의 제품으로 위생적인 가습과 함께 공기 정화 및 쿨링 기능까지 포함했다. 신제품은 물 속 박테리아의 DNA를 변성·손상시켜 증식을 방지한다. 나아가 밀봉된 9m 길이의 헤파필터가 알레르기 유발 항원, 박테리아, 꽃가루 등 0.1 마이크론 크기의 초미세먼지를 99.95%까지 제거하는 것은 물론 활성 탄소 필터를 통해 이산화질소 및 벤젠 등의 유해 가스도 제거한다. 또 다이슨의 크립토믹 기술이 공기 중의 포름알데히드를 지속적으로 포착해 파괴하고, 에어 멀티플라이어 기술을 통해 방안 구석구석 정화 및 가습된 공기를 분사한다.이 제품에는 총 3개의 센서가 탑재됐다. 이를 통해 미세먼지 및 휘발성 유기화합물(VOC)의 양을 비롯해 상대적인 습도와 온도를 지능적으로 측정 및 감지하며, LCD 디스플레이를 통해 추적된 데이터를 표시한다.뿐만 아니라 사용자의 편리함까지 고려해 물에 노출되는 모든 부분을 간편하고 확실하게 세척할 수 있는 딥 클린 사이클 기술도 새롭게 적용했다. 딥 클린 사이클은 세척이 필요한 시점을 자동으로 알려주고, LCD 디스플레이로 세척 과정을 안내해준다.또 최적의 쾌적함을 위해 다이슨 퓨어 라인 제품 최초로 제트 축 제어 기술을 채택해 브리즈 모드, 선풍기 모드, 디퓨즈 모드까지 총 3가지의 공기 흐름 모드를 제공한다. 찰리 파크 다이슨 환경 제어 부문 글로벌 디렉터는 ""다이슨은 공기역학, 여과, 감지 등의 핵심 공학 원리와 지식을 결합해, 건조하고 오염된 공기에 맞서 위생적인 실내 환경을 유지할 수 있는 제품 개발에 성공했다""며 ""연간 가습과 정화, 쿨링까지 3개 기능을 하나로 제공하는 다이슨 퓨어 휴미디파이 쿨 크립토믹™ 가습 공기청정기와 같이 앞으로도 다이슨은 일상의 문제를 해결할 수 있는 기술 개발을 위해 노력할 것""이라고 말했다.  이미정기자 lmj0919@"
983,"다이슨 `퓨어 휴미디파이 쿨 크립토믹` 가습 공기청정기. [사진 제공 = 다이슨] 다이슨이 가습과 공기청정, 선풍기 기능을 모두 사용할 수 있는 제품을 새롭게 출시했다.다이슨은 13일 퓨어 휴미디파이 쿨 크립토믹 가습 공기청정기를 새롭게 출시했다고 밝혔다. 이번 가습 공기청정기는 하나의 제품으로 위생적인 가습과 공기 정화, 선풍기 기능까지 지원한다.새로 출시된 다이슨 퓨어 휴미디파이 쿨 크립토믹 가습 공기청정기는 물 속 박테리아의 DNA를 변성·손상해 증식을 방지한다. 또 9m 길이의 헤파필터가 알레르기 유발 항원, 박테리아, 꽃가루 등 0.1 마이크론 크기의 초미세먼지를 99.95%까지 제거하고 활성 탄소 필터를 통해 이산화질소 및 벤젠 등의 유해 가스도 제거한다.이와 함께 크립토믹 기술이 공기 중의 포름알데히드를 지속적으로 포착해 파괴하고, 에어 멀티플라이어 기술을 통해 방안 구석구석 공기를 분사한다.이번 공기청정기에는 총 3개의 센서가 탑재돼 미세먼지와 휘발성유기화합물의 양, 습도와 온도를 측정해 디스플레이에 표시한다. 또한 세척이 필요한 시점을 자동으로 알려주는 딥 클린 사이클 기술을 적용했다.더불어 최적의 쾌적함을 위해 다이슨 퓨어 라인 제품 최초로 제트 축 제어(Jet Axis Control) 기술을 채택했다. 브리즈 모드, 선풍기 모드, 디퓨즈 모드까지 총 3가지의 공기 흐름 모드를 제공한다. 특히 기계의 진동 배럴로 자연 기류 패턴을 모방하는 '브리즈 모드'는 이번 제품에서 첫 선을 보인다.찰리 파크 다이슨 환경 제어 부문 글로벌 디렉터는 ""다이슨은 공기역학, 여과, 감지 등의 핵심 공학 원리와 지식을 결합해, 건조하고 오염된 공기에 맞서 위생적인 실내 환경을 유지할 수 있는 제품 개발에 성공했다""며 ""가습과 정화, 쿨링까지 3개 기능을 하나로 제공하는 다이슨 퓨어 휴미디파이 쿨 크립토믹 가습 공기청정기와 같이 기술 개발을 위해 노력할 것""이라고 말했다.한편 다이슨 코리아에서는 다이슨 퓨어 휴미디파이 쿨 크립토믹 가습 공기청정기를 산 모든 고객을 대상으로, 사후 필터 케어 서비스를 한다. 모든 고객이 적절한 시기에 필터 상태를 확인하고 교환을 진행할 수 있도록, 제품의 정품 등록이 확인된 후 6개월이 지나면 콤비 필터 2개를 무료로 각 고객에게 증정, 배송할 예정이다.다이슨 퓨어 휴미디파이 쿨 크립토믹 가습 공기청정기는 화이트골드와 건메탈코퍼 두 가지 색상으로 출시되며 소비자가격은 130만원이다.[디지털뉴스국 김승한 기자]▶기사공유하고 코인적립하세요 'M코인'▶네이버 메인에서 '매일경제'를 받아보세요 ▶뉴스레터 '매콤달콤' 구독[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
984,"[스포츠서울 이선율기자]다이슨이 ‘퓨어 휴미디파이 쿨 크립토믹 가습 공기청정기’를 새롭게 출시했다고 13일 밝혔다. 이번 가습 공기청정기에는 가습뿐 아니라 공기 정화·쿨링 기능 등을 모두 탑재했다.다이슨은 실내 활동이 많은 현대인의 생활 습관을 고려해, 실내 공기 오염뿐만 아니라 습도까지 동시에 관리할 수 있는 제품을 개발하고자 했다고 전했다.다이슨 퓨어 휴미디파이 쿨 크립토믹 가습 공기청정기는 물 속 박테리아의 DNA를 변성 및 손상시켜 증식을 방지한다. 다이슨에 따르면 엔지니어들은 제품 설계 시 UV-C 광선에 대한 박테리아의 최적의 노출도를 찾고자 연구했고, UV-C 광선이 튜브를 따라 반사될 수 있도록 반사성이 높은 PTFE 튜브를 적용했다. 그 결과, 물탱크 안의 물이 UV-C 광선을 처음으로 통과할 때 대장균, 녹농균, 황색포도상구균 등 박테리아의 99.9%가 제거되는 것을 확인했고, 세균증식을 억제하는 은사 증발기로 박테리아의 성장을 억제해 보다 위생적인 가습이 가능하다는 설명이다.나아가 밀봉된 9미터 길이의 헤파필터가 알레르기 유발 항원, 박테리아, 꽃가루 등 0.1 마이크론 크기의 초미세먼지를 99.95%까지 제거하는 것은 물론, 활성 탄소 필터를 통해 이산화질소 및 벤젠 등의 유해 가스를 제거한다. 또한 다이슨의 크립토믹 기술이 공기 중의 포름알데히드를 지속적으로 포착해 파괴하고, 에어 멀티플라이어 기술을 통해 방안 구석구석 정화 및 가습된 공기를 분사한다.또한 총 3개의 센서가 탑재돼 미세먼지 및 휘발성 유기화합물(VOC)의 양을 비롯해 상대적인 습도와 온도를 지능적으로 측정 및 감지하며, LCD 디스플레이를 통해 추적된 데이터를 표시한다. 물에 노출되는 모든 부분을 세척할 수 있는 ‘딥 클린 사이클’ 기술을 새롭게 적용했다. 딥 클린 사이클은 세척이 필요한 시점을 자동으로 알려주고, LCD 디스플레이로 세척 과정을 안내해준다.특히 다이슨 퓨어 라인 제품 최초로 제트 축 제어 기술을 채택해 브리즈 모드, 선풍기 모드, 디퓨즈 모드까지 총 3가지의 공기 흐름 모드를 제공한다. 또한 더운 실내에서도 야외와 같은 상쾌한 바람을 느낄 수 있는 공기 흐름을 구현하고자, 맘스베리 연구 개발 캠퍼스 내 8곳에서 3축 초음파 풍속계로 4000만 개 이상의 데이터를 수집했다. 이를 통해 기계의 진동 배럴로 자연 기류 패턴을 모방하는 ‘브리즈 모드’를 개발, 이번 제품에서 첫 선을 보였다. 이 외에도 정화된 공기의 흐름을 강력하게 전달해 더위를 식히는 선풍기 모드, 냉각감 없는 정화와 가습을 제공하는 디퓨즈 모드로의 이용이 가능하다.다이슨 환경 제어 부문 글로벌 디렉터 찰리 파크는 “다이슨은 공기역학, 여과, 감지 등의 핵심 공학 원리와 지식을 결합해, 건조하고 오염된 공기에 맞서 위생적인 실내 환경을 유지할 수 있는 제품 개발에 성공했다”며 “연간 가습과 정화, 쿨링까지 3개 기능을 하나로 제공하는 다이슨 퓨어 휴미디파이 쿨 크립토믹 가습 공기청정기와 같이 앞으로도 다이슨은 일상의 문제를 해결할 수 있는 기술 개발을 위해 노력할 것”이라고 말했다.한편 다이슨 코리아에서는 다이슨 퓨어 휴미디파이 쿨 크립토믹 가습 공기청정기를 구입한 모든 고객을 대상으로, 사후 필터 케어 서비스를 실시한다. 모든 고객들이 적절한 시기에 필터 상태를 확인하고 교환을 진행할 수 있도록, 제품의 정품 등록이 확인된 후 6개월이 지나면 콤비 필터 2개를 무료로 각 고객들에게 증정, 배송할 예정이다.신제품은 화이트골드와 건메탈코퍼 두 가지 색상으로 출시되며 소비자가격은 130만원이다. melody@sportsseoul.com[기사제보 news@sportsseoul.com]  Copyright ⓒ 스포츠서울&sportsseoul.com"
