,contents
1414,"  /자료제공=한국타이어앤테크놀로지한국타이어앤테크놀로지가 코로나19(신종 코로나바이러스 감염증)의 확산 방지 및 피해 최소화를 위해 사랑의열매 사회복지공동모금회에 후원금 5억원을 기탁한다고 2일 밝혔다. 전달된 후원금은 노인, 장애인, 저소득 가정 등 취약계층에 마스크, 손 소독제 등 위생용품을 지원하는 데 사용될 예정이다. 또 경제활동 위축으로 힘든 상황에 놓인 저소득층을 지원해 부수적 피해를 최소화하는 활동에 쓰일 계획이다.한국타이어 관계자는 ""코로나19가 전국적인 확산 조짐을 보이는 위기 속에서 취약계층을 지원해 피해를 막는 사회적 노력에 일조하려 (후원금 기탁을) 결정했다""고 설명했다. 이건희 기자"
1415,"한국타이어앤테크놀로지㈜는 스페인의 명문 축구팀 '레알 마드리드'와 글로벌 마케팅 파트너십 계약을 2022-2023 시즌까지 연장하기로 합의했다고 20일 밝혔다.   레알 마드리드의 홈구장 '산티아고 베르나베우'에서 지난 17일 진행된 조인식에는 한국타이어 구주본부장 이상훈 전무와 레알 마드리드 회장 플로렌티노 페레즈 등이 참석했다.   한국타이어는 지난 2016년 레알 마드리드와 마케팅 파트너십을 처음 체결하고 2016-2017 시즌부터 전 세계 축구팬과 고객에게 프리미엄 브랜드 마케팅 선보이고 있다.   2022-2023 시즌까지 마케팅 파트너십을 연장한 한국타이어는 산티아고 베르나베우 경기장 중앙 전광판에 브랜드를 노출하고, 경기장 전역과 온라인 공간을 통해 전 세계 레알 마드리드 팬들에게 한국타이어의 브랜드 철학 및 혁신적인 상품, 서비스를 알리는 기회를 마련했다.   또한 스페인 최상위 축구 리그 라리가와 스페인 국왕컵 코파 델 레이를 포함해 레알 마드리드가 출전하는 경기에서 마케팅 프로모션 활동을 통해 한국타이어 브랜드를 알릴 예정이다.   한편, 한국타이어는 현재 유럽 50여개 국가 200여개 클럽이 참가하는 최대 규모의 축구 클럽 대항전 'UEFA 유로파리그'와 미국 프로야구 '메이저리그'를 공식 후원하고 있으며, 세계 3대 축구 리그 이탈리아 세리에A의 명문 축구 클럽 'S.S.C. 나폴리'와도 공고한 파트너십을 유지하고 있다.   "
1416,"글로벌 선도 타이어 기업 한국타이어앤테크놀로지(이하 한국타이어)가 인공지능(Artificial Intelligence, AI), 빅데이터 등 디지털 기술을 접목시킨 혁신 모델을 강화하기 위해 관련 분야에서 최고의 서비스를 제공하는 글로벌 기업, 아마존웹서비스(Amazon Web Services, 이하 AWS)와 적극적인 협업을 추진한다.최근 인공지능 분석을 통해 타이어 컴파운드의 특성을 예측하고 최적의 조합법을 찾는, '버추얼 컴파운드 디자인 (Virtual Compound Design, VCD) 시스템' 개발에 성공한 한국타이어는 막대한 양의 데이터를 저장, 처리, 분석하기 위해 AWS 클라우드 플랫폼을 도입한 바 있다.AWS는 방대한 데이터의 수집과 분석을 통해 새로운 비즈니스 기회를 모색하는 혁신적 제조기업들을 위해 안전하고 신뢰할 수 있는 대용량 데이터 분석 플랫폼과 솔루션을 제공하고 있다.한국타이어는 기존의 성공적인 협업 경험을 바탕으로 머신러닝 플랫폼 '아마존 세이지메이커(Amazon SageMaker)' 등 첨단 디지털 솔루션을 적극 도입하여 최상의 성능을 갖춘 타이어를 개발하기 위해 AWS와의 협업을 강화해 나갈 예정이다.한편 한국타이어는 2019년 5월 사명 변경과 더불어 테크놀로지 기반 혁신을 통한 미래 경쟁력 강화에 박차를 가하고 있다. 하이테크 연구시설 '한국테크노돔(HANKOOK TECHNODOME)'을 중심으로 구축된 글로벌 연구개발(R&D) 네트워크를 활용해 미래 지향적 혁신 기술을 확보해 가고 있다. 이를 바탕으로 타이어 비즈니스의 질적 성장 및 경쟁력 강화와 더불어 기술력, 브랜드, 네트워크 중심의 신성장 추진체계를 더욱 강화해 오토모티브 산업을 선도하는 글로벌 기업으로서의 입지를 더욱 공고히 해 나가고 있다.이정혁 기자"
1417,"볼보차 업계 최초로 국내 도입 스칸디나비아 감성을 강조하는 스웨덴 완성차 브랜드 볼보자동차가 고객 서비스 강화의 일환으로 업계 최초로 '평생 부품 보증(Customer Lifetime Parts Warranty)'을 국내에 도입했다. 볼보자동차코리아(대표이사 이윤모)에 따르면 이달부터 실시되는 평생 부품 보증은 공식 서비스센터를 통해 유상으로 교체한 순정부품(공임 포함)에 대해 횟수와 상관없이 평생 보증을 제공하는 제도다. 이 보증 서비스는 보증해서 교체한 부품이 다른 부품에 영향을 미쳐 2차 피해가 발생해도 동일한 혜택이 적용된다. 평생 부품 보증을 지원하는 다른 국가에서 진행된 유상 수리 역시 포함된다.볼보코리아 관계자는 ""고객은 공식 워런티가 종료된 이후에도 큰 부담 없이 차량을 최상의 컨디션으로 유지하며 안전하게 운행할 수 있게 됐다""고 강조했다. 대상은 올해 6월 1일 이후 유상으로 부품을 교체하고 정보 제공에 동의한 모든 볼보차 고객이다. 단 혜택을 계속 받으려면 1년이나 1만5000㎞(선도래 기준)의 정기 점검과 교환 주기를 준수하고, 차량 소유자 매뉴얼에 따른 권장 차량 관리 방침을 지켜야 한다.차량 등록증상 소유주 변동이 생기면 보증 혜택이 종료된다. 보험 수리나 운전자 부주의로 인해 발생한 수리, 불법 개조, 순정부품을 사용하지 않아 발생한 부품 교체는 혜택 대상이 아니다. 여기에 주기적으로 교환이 필요한 타이어, 브레이크 패드와 디스크, 점화 플러그, 필터류 등 소모품을 비롯해 배터리, 판금·도장 같은 품목 역시 보증에서 제외된다.이윤모 대표이사(사장)는 ""볼보는 스트레스 없는 진정한 소유의 즐거움과 지속적인 고객 만족 서비스를 제공하기 위해 노력할 것""이라고 강조했다.  [이종혁 기자]"
1418,"겨울이 끝나고 봄이 찾아오면서 타이어 점검의 중요성이 커지고 있다. 가족들과 함께 차량을 이용하는 행사 및 이벤트가 늘어나는 만큼 우리 가족의 안전을 위해 타이어 안전점검에 만전을 기해야 한다.타이어업계가 봄을 맞아 Δ타이어 마모 체크 Δ적정 공기압 체크 Δ찢어짐·갈라짐 체크 등 '타이어 안전 필수 점검 팁'을 소개했다.국내 대표업체 한국타이어는 타이어 안전 관리 팁으로 마모도 체크를 가장 우선으로 꼽았다. 대부분 운전자가 마모 한계선인 1.6㎜에 도달해야 타이어 교체를 고려하지만, 안전운전을 위한다면 홈의 깊이가 3㎜인 상태에서 교체해야한다는 설명이다.한국타이어 관계자는 ""타이어는 마모될수록 배수능력이 낮아져 빗길에서 미끄러짐 현상이 발생하기 쉽다""며 ""타이어 홈이 1.6㎜ 이하인 타이어는 사용해서는 안 되며 3㎜ 정도 상태에서 여유를 두고 교체하는 것을 제안한다""고 말했다.실제 한국타이어 실험에 따르면 젖어있는 노면에서 100㎞/h로 달리던 자동차가 급제동하는 경우 홈의 깊이가 7㎜인 새 타이어를 장착했을 때는 53m만에 멈췄지만 1.6㎜인 타이어는 91m가 필요했다. 제동력이 절반 수준인 것이다.한국타이어는 마모도 다음으로 중요한 요소로 공기압을 꼽았다. 공기압이 부족하면 회전 저항이 커지고, 타이어 각 부분의 움직임이 커져 열이 과다하게 발생된다. 공기압이 낮으면 고속 주행 시 타이어 표면이 물결을 치는 듯한 현상인 스탠딩 웨이브(Standing Wave)가 발생해 최악의 경우 타이어가 펑크날 수 있어 매우 위험하다고 강조했다.반대로 공기압이 과하면 승차감이 악화되고 차체 고장을 유발할 수 있다. 타이어의 모든 부위가 팽팽하게 부풀어 있는 상태이기 때문에 쉽게 손상될 수 있고 중앙 부분에서 조기 마모 현상도 발생하게 된다.(미쉐린코리아 제공)© 뉴스1글로벌타이어업체 미쉐린코리아도 타이어 마모 한계선 점검과 공기압 체크를 필수 체크 항목으로 꼽았다.아울러 겨울용 타이어를 장착하고 있다면, 사계절용 타이어로 교체할 것을 제안했다. 다만 교체 기준이 되는 기온은 영상 7도라고 강조했다.미쉐린코리아 관계자는 ""겨울용 타이어라고 하지만, 겨울에만 사용하는 타이어가 아니다""며 ""최저 기온이 7도 미만일 경우라면 제동력과 그립력 확보에 더 유리하다""고 말했다. 이어 ""봄철이라고 해도 새벽이나 밤늦은 시간엔 7도 미만으로 떨어지는 때가 많으니 충분히 기온이 올라간 다음 교체해도 늦지 않다""고 설명했다.다만 최저 기온이 7도 이상인 경우엔 즉시 사계절 및 여름용 타이어로 교체하는 게 좋다. 겨울용 타이어에 쓰이는 트레드 고무는 추운 환경에서 제대로된 탄성을 유지하도록 설계돼 있어서다. 고온에서는 탄성이 낮아져 하중에 대한 지지력 확보에 불리하기 때문에 제동거리가 길어져 위험해질 수 있다.휠 얼라인먼트와 타이어 밸런스 점검도 필요하다. 기존 타이어의 불규칙한 마모가 있거나 타이어가 적정 공기압 상태인데도 차량 주행 시 차가 쏠리거나 운전대가 떨리는 느낌을 받았다면 휠 얼라인먼트가 어긋났을 가능성이 있다.미쉐린코리아 관계자는 ""타이어를 잘 관리하면 평상시는 물론 빗길에서도 차량을 손쉽게 제어할 수 있다""며 ""특히 적절한 회전저항 값을 가지게 되면서 차량의 연비도 높일 수 있다""고 말했다"
1419,"한국타이어앤테크놀로지가 신설 모터스포츠 대회인 'DTM 트로피(DTM Trophy)' 시리즈에 레이싱 타이어를 독점 공급한다고 5일 밝혔다.올해 처음으로 개최되는 DTM 트로피는 프로와 아마추어, 주니어 선수들이 함께 참가해 양산차 기반 후륜구동 GT 경주차로 속도 경쟁을 펼치는 신설 모터스포츠 대회다.한국타이어는 2020년부터 4년 간 DTM 트로피에 참가하는 모든 팀에 레이싱용 타이어를 독점 공급하며, 매 경기마다 엔지니어를 지원해 팀과 선수들에게 전문적 지원을 제공할 예정이다.한국타이어는 이번 독점 공급을 통해 세계 최고 수준의 레이싱 타이어 기술력을 보유한 글로벌 모터스포츠 파트너로서의 입지를 다시 한 번 공고히 했다. 지난 2011년부터 레이싱 타이어를 독점 공급하며 쌓아온 'DTM(Deutsche Tourenwagen Masters, 독일 투어링카 마스터즈)'과의 견고한 신뢰감을 바탕으로, DTM의 서포트 프로그램으로 운영되는 DTM 트로피와도 타이어 독점 공급 파트너십을 체결한 것이다.2019년 DTM 레이싱 대회 현장특히 DTM 트로피는 전세계적인 GT 레이스의 흥행 모멘텀을 이어가고자 하는 DTM의 새로운 도전인 만큼, 한국타이어는 자동차 성능 시험장인 DTM의 격을 높이는 파트너 브랜드로서 전 세계 모터스포츠 팬들에게 수준 높은 성능을 각인시키게 됐다.애스톤 마틴과 BMW, 아우디 등 3개 브랜드의 경주차로만 출전할 수 있는 DTM과는 달리 DTM 트로피는 보다 폭 넓은 차량 선택의 기회를 제공한다. 시즌 우승자에게는 7만5000유로와 함께 시즌 종료 후 DTM 경주차 시승 기회를 제공하며, 2위와 3위에게는 각각 5만유로와 2만5000유로의 상금을 수여한다.2020 DTM 트로피는 오는 4월 24일부터 26일 DTM 개막전이 열리는 벨기에 졸더르 서킷에서의 첫 경기를 시작으로 총 7라운드에 걸친 대장정에 돌입한다. 최종전은 10월 독일 호켄하임 서킷에서 진행된다.한국타이어는 2011년부터 DTM에 최고 성능의 타이어를 공급하여 명실상부한 세계 최정상급 모터스포츠 파트너로서 입지를 굳혀왔다. 지난해에는 3년 단위로 체결되던 기존 계약 기간보다 1년이 늘어난 총 4년의 계약 연장을 성사시켰다.우수연 기자"
1420,"한국타이어앤테크놀로지가 인공지능(AI), 빅데이터 등 디지털 기술을 접목시킨 혁신 모델을 강화하기 위해 아마존웹서비스(AWS)와 적극적인 협업을 추진한다고 11일 밝혔다.  최근 인공지능 분석을 통해 타이어 컴파운드의 특성을 예측하고 최적의 조합법을 찾는 '버추얼 컴파운드 디자인(VCD) 시스템' 개발에 성공한 한국타이어는 막대한 양의 데이터를 저장, 처리, 분석하기 위해 AWS 클라우드 플랫폼을 도입한 바 있다.AWS는 방대한 데이터의 수집과 분석을 통해 새로운 비즈니스 기회를 모색하는 혁신적 제조기업들을 위해 안전하고 신뢰할 수 있는 대용량 데이터 분석 플랫폼과 솔루션을 제공하고 있다. 한국타이어는 기존의 성공적인 협업 경험을 바탕으로 머신러닝 플랫폼 '아마존 세이지메이커(Amazon SageMaker)' 등 첨단 디지털 솔루션을 적극 도입, 최상의 성능을 갖춘 타이어를 개발하기 위해 AWS와의 협업을 강화해 나갈 예정이다.☞공감언론 뉴시스"
1421,"인공지능,빅데이터 등 디지털 기술 접목해 미래 지향적 혁신 기술 확보한국테크노돔ⓒ한국타이어한국타이어앤테크놀로지는 인공지능(AI), 빅데이터 등 디지털 기술을 접목시킨 혁신 모델을 강화하기 위해 아마존웹서비스(이하 AWS)와 협업을 추진한다고 11일 밝혔다.최근 인공지능 분석을 통해 타이어 컴파운드의 특성을 예측하고 최적의 조합법을 찾는, ‘버추얼 컴파운드 디자인 (Virtual Compound Design, VCD) 시스템’ 개발에 성공한 한국타이어는 막대한 양의 데이터를 저장, 처리, 분석하기 위해 AWS 클라우드 플랫폼을 도입한 바 있다.AWS는 방대한 데이터의 수집과 분석을 통해 새로운 비즈니스 기회를 모색하는 혁신적 제조기업들을 위해 안전하고 신뢰할 수 있는 대용량 데이터 분석 플랫폼과 솔루션을 제공한다.한국타이어는 기존의 성공적인 협업 경험을 바탕으로 머신러닝 플랫폼 '아마존 세이지메이커(Amazon SageMaker)’ 등 첨단 디지털 솔루션을 적극 도입해 최상의 성능을 갖춘 타이어를 개발하기 위해 AWS와의 협업을 강화해 나갈 예정이다.데일리안 조인영 기자 "
1422,"  한국타이어앤테크놀로지가 인공지능(AI) 기술과 디지털 센서를 접목한 자동화 검수 시스템을 개발·도입한다고 9일 밝혔다.이번에 개발된 시스템은 최종 검수 과정의 하나인 ‘레이저 간섭계 활용 타이어 내부 검사’에 적용된다. 기존에는 고숙련 전문가가 경험을 통해 학습한 선별 기준으로 부적합 요소를 찾아냈지만 새 시스템에서는 컴퓨터가 이미지 프로세싱을 통해 판독할 수 있다. KAIST 산업 및 시스템공학과 AI 전문가들과의 협업으로 컴퓨터가 스스로 학습하고 부적합 기준을 체계화하는 머신러닝 기술을 적용했다. 한국타이어는 자동화 검수 시스템 도입으로 검사 일관성 및 효율성이 극대화되고, 판정시간 단축으로 설비 가동률도 향상될 것으로 기대했다. 앞으로 X-Ray 방사선 검사, 외관 검수 과정에도 AI 기술을 확산시킬 계획이다.한국타이어 관계자는 “개발 및 검사 과정뿐 아니라 타이어 제조 공정에까지 AI 기술의 적용을 확산해 스마트 팩토리를 구현할 계획”이라며 “고객의 다양한 요구사항을 충족시킬 수 있는 완벽한 품질의 제품을 효율적으로 생산할 것”이라고 말했다.유영호 기자"
1423,   
1424," 브리지스톤타이어세일즈코리아가 일상의 운전에서 스포츠 드라이빙 감성을 즐기고 싶어하는 운전자를 위한 스포티 타이어 ‘포텐자 아드레날린 RE004’를 16일 국내에 출시한다.브리지스톤 포텐자 아드레날린 RE004는 국내 자동차 동호회 및 스포티한 타이어를 선호하는 운전자들로부터 꾸준한 사랑을 받아온 RE001, RE002, RE003의 뒤를 이은 최신 모델이다. 포텐자 아드레날린 RE004는 코너링에서의 컨트롤, 직진 주행에서의 안정성을 바탕으로 뛰어난 핸들링과 즉각적인 반응감을 운전자가 직접 느낄 수 있도록 설계됐다.브리지스톤코리아는 타이어 소재 사용에서부터 과감한 타이어 그루브 및 블록 설계, 트래드 패턴 디자인까지 전체적으로 한 단계 업그레이드했다. 기존 제품보다 직진에서의 주행 안정성, 주행 반응, 코너링 성능 향상에 중점을 두면서도, 젖은 노면에서의 타이어 성능을 고려해 타이어의 배수성을 높였다.조향 성능을 극대화하기 위해 설계된 아드레날린 RE004의 트래드 패턴은 아드레날린의 영문 첫 글자인 A자 모양을 하고 있어 아드레날린 RE004의 역동적인 스타일을 더욱 강조한다. 또한 타이어 회전저항을 낮춰 스포츠 타이어의 단점으로 지적되오던 연료효율을 개선했다.브리지스톤 포텐자 아드레날린 RE004는 스포츠 성능을 발휘하는 세단에 적합하며 국내에서는 15인치부터 20인치까지 총 31개 제품군이 판매된다. 김헌영 브리지스톤코리아 대표이사는 “포텐자 아드레날린 RE004는 고속주행이 잦은 중장거리 출퇴근길 주행 혹은 주말 드라이빙을 즐기는 운전자들을 충분히 만족시켜줄 타이어”라고 설명했다.[디지털뉴스국 박소현 객원기자]"
1425," 넥센타이어 '엔페라 AU7' 제품 이미지. /사진제공=넥센타이어넥센타이어가 폭스바겐 '파사트' 북미용 차량에 자사 제품 '엔페라 AU7'을 신차용 타이어(OE)로 공급한다고 9일 밝혔다.폭스바겐 파사트는 전 세계 중형차 중 최초로 3000만대 이상 판매된 세단 모델이다. 넥센타이어는 이 차량에 사계절용 타이어 '엔페라 AU7'를 공급키로 했다. 북미지역의 다양한 기후 조건에 사용하기 적합한 타이어라는 게 회사 측의 설명이다. 넥센타이어 관계자는 ""이 제품은 기존 대비 강화한 설계 기준을 적용했다""며 ""소비자에게 민감하게 작용하는 소음과 진동을 줄인 점이 특징""이라고 말했다. 이건희 기자"
1426,"  한국타이어 헝가리 공장. /사진제공=한국타이어한국타이어앤테크놀로지의 유럽 헝가리 공장이 '코로나19(COVID-19) 영향으로 오는 30일부터 일시적인 '셧다운'에 들어간다. 한국타이어 관계자는 25일 ""헝가리 공장을 오는 30일(현지시간)부터 다음달 7일까지 닫을 계획""이라고 밝혔다. 그는 ""공장에서 코로나19 확진자가 발생한 건 아니지만, 직원들의 건강과 안전을 위해 (중단이) 결정됐다""며 ""코로나19로 국내·외 완성차 업체 휴무에 따른 재고 조정과 설비 점검에 따른 영향도 있다""고 말했다.한국타이어 헝가리 공장은 해외 공장 중 상당한 생산 능력을 보유하고 있는 곳이다. 2007년 6월 가동을 시작한 뒤 시설 확충을 통해 연 1800만개 타이어를 생산하고 있다. 한국타이어의 연간 국내·외 생산량의 18% 수준이다. 부품업체의 생산 중단은 완성차 공장이 멈춘 것에 따른 여파가 크다. 현재 현대·기아자동차뿐 아니라 유럽 주요 완성차 업체인 폭스바겐과 다임러, BMW 등이 유럽 공장 문을 닫은 상황이다. 한국타이어는 일찍이 해외 시장에 눈을 돌려 거점을 확대해 온 만큼 타격이 우려되고 있다. 한국타이어는 독일, 영국, 프랑스, 헝가리, 스페인, 스웨덴, 러시아 등 유럽 전역에 네트워크를 확보해왔다. /그래픽=김지영 디자인기자이건희 기자"
1427," 한국타이어(161390)앤테크놀로지가 독일 ‘튠 잇! 세이프!’ 캠페인을 후원한다고 6일 밝혔다.이 캠페인은 합법적이고 안전한 자동차 튜닝문화 조성을 위해 독일 연방 교통·디지털인프라부와 독일자동차튜너협회(VDAT)가 주도하는 운전자 캠페인이다. 한국타이어는 캠페인이 처음 시작된 2005년부터 공식 후원 기업으로 활동하고 있다.한국타이어는 매년 한 대의 차량을 선정해 경찰차 콘셉트카로 튜닝한 후 세계적인 자동차 튜닝 및 모터스포츠 박람회인 독일 ‘에센 모터쇼’에 전시하고 있다. 올해 캠페인 차량은 아우디의 초고성능 왜건 ‘RS4 아반트’를 튜닝해 제작됐으며 지난해 에센 모터쇼에서 처음 공개됐다. 캠페인 차량의 최고출력은 아우디 RS4 아반트보다 80마력 높은 530마력이며, 정지상태에서 시속 100㎞까지 가속하는데 걸리는 시간은 3.8초다. 강력한 동력성능을 뒷받침하기 위해 공기역학성능과 배기관, 섀시 등도 최적화됐으며 실내 역시 전용 디자인으로 꾸며졌다. 앞·뒤축에는 20인치 대형 스포츠 휠과 함께 한국타이어의 최첨단 초고성능 타이어인 ‘벤투스 S1 에보3’가 장착됐다. 벤투스 S1 에보3는 유럽 최고 권위의 자동차 전문지 ‘아우토빌트’가 실시한 지난해 타이어 테스트에서 53개 브랜드 제품 중 공동 3위에 오르며 ‘최우수’(exemplary) 등급을 획득했다. 젖은 노면 제동 테스트에서는 전체 평가 대상 중 최고점을 받았으며 주행 안정성, 제동력 등 모든 평가 항목에서 우수한 평가를 받았다.지난 2016년에는 포드 머스탱, 2017년엔 폭스바겐 골프R, 2018년에는 BMW i8 쿠페를 기반으로 만든 캠페인 차량을 선보였다. /서종갑기자"
1428," 한국타이어앤테크놀로지(한국타이어)가 독일에서 튜닝 캠페인을 후원한다.  한국타이어는 독일 연방 교통·디지털인프라부와 독일자동차튜너협회(VDAT)가 주최하는 '튠 잇! 세이프!'캠페인을 후원한다고 6일 밝혔다. 합법적이고 안전한 자동차 튜닝 문화를 조성하기 위해 운전자 캠페인으로 한국타이어는 처음 시작된 2005년부터 공식 후원 기업으로 활동하고 있다.  캠페인 활성화를 위해 매년 한 대의 차량을 선정해 경찰차 콘셉트카로 튜닝 후 세계적인 자동차 튜닝 및 모터스포츠 박람회인 독일 '에센 모터쇼'에 전시하고 있다. 지난 2016년에는 포드 머스탱, 2017년에는 폭스바겐 골프 R, 2018년에는 BMW i8 쿠페를 기반으로 만든 캠페인 차량을 선보였다. 2020 시즌 '튠 잇! 세이프!' 캠페인 차량은 아우디의 초고성능 왜건 'RS4 아반트'를 튜닝해 지난해 에센 모터쇼에서 처음 공개됐다. 강력한 동력성능을 뒷받침하기 위해 공기역학성능과 배기관, 섀시 등도 최적화됐다. 앞, 뒤 축에는 20형 대형 스포츠 휠과 함께 한국타이어의 최첨단 초고성능 타이어인 '벤투스 S1 에보3'가 장착됐다. 벤투스 S1 에보3는 올해 출시된 한국타이어의 초고성능 타이어 신제품으로 탁월한 주행 성능과 극대화된 정숙성을 갖췄다. 벤투스 S1 에보3는 유럽 최고 권위의 자동차 전문지 '아우토빌트'가 실시한 2019년 타이어 테스트에서 53개 브랜드 제품 중 공동 3위에 올라 '최우수' 등급을 획득했다. 특히 젖은 노면 제동 테스트에서는 전체 평가 대상 중 최고점을 받았다.  "
1429,"글로벌 선도 타이어 기업 한국타이어앤테크놀로지(한국타이어)의 타이어 중심 자동차 토탈 서비스 전문점 티스테이션(T'Station)이 오는 5월 1일부터 10월 31일까지 프리미엄 세단 고객을 위한 '벤투스 프리미엄 리워드' 이벤트를 실시한다.이벤트 기간 동안 메르세데스-벤츠, BMW, 아우디, 제네시스 브랜드의 세단 차종 보유 고객이 티스테이션 온·오프라인 매장을 통해 '벤투스 S2 AS' 4개 교체 구매 시, 추후 타이어를 재구매할 경우 사용 가능한 타이어 증정 쿠폰을 제공한다.쿠폰을 받은 고객이 2022년 8월 31일까지 '벤투스 S2 AS', '벤투스 S1 에보3', '윈터 아이셉트 에보2' 중 행사 타이어 4개 재구매 시 2개를 무상으로 제공받을 수 있다. 쿠폰은 11월 1주차에 발송될 예정이며, 동일 차량에 한해 적용 가능하다.이벤트 혜택 대상 차량은 메르세데스-벤츠 C·E·S클래스, BMW 3~7시리즈, 아우디 A4~8, S4~8, 제네시스 EQ900·G70·G80·G90 등이다. 이벤트에 대한 보다 자세한 내용은 티스테이션 고객센터를 통해 확인할 수 있다.초고성능 플래그십 라인업 벤투스 시리즈는 한국타이어의 하이테크 기술력을 통해 자동차 산업과 문화의 중심인 유럽에서 높은 평가를 받으며 세계적으로 인정받은 상품 브랜드다. 이번 행사 대상 타이어인 '벤투스 S2 AS'는 프리미엄 차량에 최적화된 타이어 접지 기술력을 통해 최고의 주행 성능과 승차감을 동시에 제공한다.특히, 고속 주행 시 지면과 직접 접촉하는 트레드(Tread; 노면과 접촉하는 타이어 바닥면)의 변형을 최소화하여 코너링 시 최적의 접지형상을 유지해 탄탄한 핸들링 성능을 제공하고 조종 안전성을 대폭 향상시켜 최상의 드라이빙 경험을 선사한다.티스테이션은 전문 인력과 첨단 장비로 전문적이고 표준화된 차량관리 서비스를 제공하는 타이어 중심 자동차 토탈 서비스 전문점이다. 최고 수준의 정비 전문성과 더불어, 타이어 파손 시 새 타이어로 보상해주는 '스마트안심서비스', 온라인 구매 후 당일 장착할 수 있는 '오늘서비스' 등 바쁜 현대인을 위해 편의성와 신뢰도를 증진할 수 있는 서비스를 제공하며 업계를 선도하고 있다.또한, 한국타이어를 포함해 미쉐린, 피렐리, 맥시스, 쿠퍼 등 총 5개 브랜드의 타이어를 판매하며,  소비자의 니즈를 충족하기 위한 다양한 구매 선택의 기회를 제공하고 있다.이정혁 기자"
